 lilj_1sub                 SWAT+ Nov 30 2021    MODULAR Rev 2020.60.5.4                                   
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq   lagsatex 
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   365    12    31  2006      11      11  hru11               1012.630       0.000       0.000      22.508       0.534      23.042      63.231     939.703       3.886     277.489     658.328      22.508      60.475     153.284     139.938      90.294       6.229       0.000       0.000       0.000    1385.355       0.000       0.000       0.000       0.000       0.000      22.508       0.000       0.000       0.534       0.000       0.000       0.000       0.000       0.000     -13.347       0.042       1.276       0.000
   365    12    31  2006      12      12  hru12               1012.630       0.000       0.000      64.419       0.580      64.998      21.857     946.425       3.963     327.064     615.398      64.418      69.887     147.697     127.045     106.890      13.324       0.000       0.000       0.000    1385.328       0.000       0.000       0.000       0.000       0.000      64.418       0.000       0.000       0.580       0.000       0.000       0.000       0.000       0.000     -20.652       0.013       1.385       0.000
   365    12    31  2006      13      13  hru13               1012.630       0.000       0.000      22.506       0.189      22.695      97.140     895.806       3.995     346.573     545.237      22.506      60.475     154.810     151.798     113.265       8.179       0.000       0.000       0.000    1385.335       0.000       0.000       0.000       0.000       0.000      22.506       0.000       0.000       0.189       0.000       0.000       0.000       0.000       0.000      -3.011       0.048       0.452       0.000
   365    12    31  2006      14      14  hru14               1012.630       0.000       0.000       0.001       0.527       0.528      46.524     980.845      75.169     903.165       2.511       0.001      40.483     144.720     129.192      71.198       5.506       0.000       0.000       0.000    1385.350       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.527       0.000       0.000       0.000       0.000       0.000     -15.527       0.000       1.259       0.000
   365    12    31  2006      15      15  hru15               1012.630       0.000       0.000      24.848       0.211      25.059       6.891    1009.218      75.169     932.855       1.194      24.848      61.724     143.031     114.234      74.461       7.285       0.000       0.000       0.000    1385.361       0.000       0.000       0.000       0.000       0.000      24.848       0.000       0.000       0.211       0.000       0.000       0.000       0.000       0.000     -28.797       6.956       0.505       0.000
   365    12    31  2006      16      16  hru16               1012.630       0.000       0.000       0.001       0.399       0.400      48.945     978.441      75.170     901.775       1.496       0.001      40.483     144.620     129.205      69.700       7.155       0.000       0.000       0.000    1385.327       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.399       0.000       0.000       0.000       0.000       0.000     -15.415       0.000       0.955       0.000
   365    12    31  2006      17      17  hru17               1012.630       0.000       0.000       8.376       0.433       8.808      10.446    1014.827      75.170     938.123       1.535       8.375      54.545     144.872     123.161      77.561      13.481       0.000       0.000       0.000    1385.332       0.000       0.000       0.000       0.000       0.000       8.375       0.000       0.000       0.433       0.000       0.000       0.000       0.000       0.000     -21.711       1.043       1.034       0.000
   365    12    31  2006      18      18  hru18               1012.630       0.000       0.000       0.000       1.143       1.143     104.148     919.540      75.169     842.453       1.919       0.000      16.067     141.840     129.388      57.545       7.741       0.000       0.000       0.000    1385.371       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       1.143       0.000       0.000       0.000       0.000       0.000     -12.452       0.000       2.733       0.000
   365    12    31  2006      19      19  hru19               1012.630       0.000       0.000      45.549       0.183      45.732       6.351     995.939      75.170     919.544       1.225      45.549      67.016     140.580     104.930      70.626       7.263       0.000       0.000       0.000    1385.332       0.000       0.000       0.000       0.000       0.000      45.549       0.000       0.000       0.183       0.000       0.000       0.000       0.000       0.000     -35.650       9.738       0.438       0.000
   365    12    31  2006      20      20  hru20               1012.630       0.000       0.000       1.162       0.557       1.719      46.493     980.820      75.170     903.123       2.528       1.161      46.817     144.710     128.048      71.035       5.506       0.000       0.000       0.000    1385.340       0.000       0.000       0.000       0.000       0.000       1.161       0.000       0.000       0.557       0.000       0.000       0.000       0.000       0.000     -16.662       0.215       1.332       0.000
   365    12    31  2006      21      21  hru21               1012.630       0.000       0.000      17.902       0.144      18.046       9.841    1010.478      75.170     933.758       1.550      17.901      59.250     144.088     118.095      75.956      13.404       0.000       0.000       0.000    1385.309       0.000       0.000       0.000       0.000       0.000      17.901       0.000       0.000       0.144       0.000       0.000       0.000       0.000       0.000     -25.994       3.659       0.345       0.000
   365    12    31  2006      22      22  hru22               1012.630       0.000       0.000       1.162       0.129       1.290      49.087     978.560      75.170     901.886       1.504       1.161      46.817     144.718     128.152      69.589       7.155       0.000       0.000       0.000    1385.333       0.000       0.000       0.000       0.000       0.000       1.161       0.000       0.000       0.129       0.000       0.000       0.000       0.000       0.000     -16.566       0.257       0.308       0.000
   365    12    31  2006      23      23  hru23               1012.630       0.000       0.000       1.162       0.061       1.223       0.000    1029.900      75.170     952.917       1.813       1.161      46.817     147.510     128.759      82.259      15.454       0.000       0.000       0.000    1385.311       0.000       0.000       0.000       0.000       0.000       1.161       0.000       0.000       0.061       0.000       0.000       0.000       0.000       0.000     -18.752       0.469       0.147       0.000
   365    12    31  2006      24      24  hru24               1012.630       0.000       0.000     749.004       0.000     749.004       0.000     258.956       0.000       0.000     258.956     749.004      98.833      69.079      73.750      67.636       1.197       0.000       0.000       0.000    1385.362       0.000       0.000       0.000       0.000       0.000     749.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.670       0.000       0.001       0.000
   365    12    31  2006      25      25  hru25               1012.630       0.000       0.000     749.004       0.000     749.004       0.000     258.839       0.000       0.000     258.839     749.004      98.833      92.126      96.913      90.838       0.586       0.000       0.000       0.000    1385.353       0.000       0.000       0.000       0.000       0.000     749.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.787       0.000       0.000       0.000
   365    12    31  2006      26      26  hru26               1012.630       0.000       0.000     749.004       0.000     749.004       0.000     258.133       0.000       0.000     258.133     749.004      98.833      86.001      91.494      85.214       1.182       0.000       0.000       0.000    1385.333       0.000       0.000       0.000       0.000       0.000     749.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.493       0.000       0.001       0.000
   365    12    31  2006      27      27  hru27               1012.630       0.000       0.000     749.004       0.000     749.004       0.000     258.867       0.000       0.000     258.867     749.004      98.833      39.155      43.914      37.835       1.021       0.000       0.000       0.000    1385.348       0.000       0.000       0.000       0.000       0.000     749.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.759       0.000       0.000       0.000
   365    12    31  2006      28      28  hru28               1012.630       0.000       0.000       0.000       2.938       2.938     369.056     635.326      25.634     354.493     255.198       0.000      36.343     262.327     267.638     182.326      13.704       0.000       0.000       0.000    1385.367       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.938       0.000       0.000       0.000       0.000       0.000       5.311       0.000       7.021       0.000
   365    12    31  2006      29      29  hru29               1012.630       0.000       0.000     139.404       7.311     146.715     209.761     645.802      25.634     354.465     265.702     139.404      59.846     425.749     427.174     324.960      47.457       0.000       0.000       0.000    1385.326       0.000       0.000       0.000       0.000       0.000     139.404       0.000       0.000       7.311       0.000       0.000       0.000       0.000       0.000       1.426      18.007      17.472       0.000
   365    12    31  2006      30      30  hru30               1012.630       0.000       0.000     182.069      63.108     245.177     102.016     673.073      25.634     354.460     292.978     182.655      68.980     510.082     511.843     417.325      71.345       0.000       0.000       0.000    1385.318       0.000       0.000       0.000       0.000       0.000     182.655       0.000       0.000      63.108       0.000       0.000       0.000       0.000       0.000       1.761      31.557     150.818       0.000
   365    12    31  2006      31      31  hru31               1012.630       0.000       0.000       1.297       1.397       2.694     141.067     845.929      49.239     777.461      19.229       1.297      46.817     177.880     200.815     100.441       8.002       0.000       0.000       0.000    1385.343       0.000       0.000       0.000       0.000       0.000       1.297       0.000       0.000       1.397       0.000       0.000       0.000       0.000       0.000      22.935       0.306       3.338       0.000
   365    12    31  2006      32      32  hru32               1012.630       0.000       0.000      46.713       0.564      47.277      18.106     941.969      49.239     878.923      13.806      46.713      67.016     173.743     179.021     130.501      11.518       0.000       0.000       0.000    1385.341       0.000       0.000       0.000       0.000       0.000      46.713       0.000       0.000       0.564       0.000       0.000       0.000       0.000       0.000       5.278      17.627       1.349       0.000
   365    12    31  2006      33      33  hru33               1012.630       0.000       0.000     118.247       0.372     118.619       2.553     418.031      30.657     337.025      50.348     118.249      69.411      10.256      12.632       4.010       4.010       0.000       0.000       0.000    1385.340       0.000       0.000       0.000       0.000       0.000     118.249       0.000       0.000       0.372       0.000       0.000       0.000       0.000       0.000       2.376      39.292       0.889       0.000
   365    12    31  2006      34      34  hru34               1012.630       0.000       0.000      22.127       5.069      27.196     488.780     498.462      29.322     394.815      74.325      22.126      60.475     278.829     277.039     211.084      16.683       0.000       0.000       0.000    1385.351       0.000       0.000       0.000       0.000       0.000      22.126       0.000       0.000       5.069       0.000       0.000       0.000       0.000       0.000      -1.790       0.026      12.114       0.000
   365    12    31  2006      35      35  hru35               1012.630       0.000       0.000     359.424      27.704     387.128     117.125     504.396      29.322     394.808      80.267     359.441      86.509     512.509     512.817     456.100      87.515       0.000       0.000       0.000    1385.341       0.000       0.000       0.000       0.000       0.000     359.441       0.000       0.000      27.704       0.000       0.000       0.000       0.000       0.000       0.308       1.069      66.208       0.000
   365    12    31  2006      36      36  hru36               1012.630       0.000       0.000      22.127       1.247      23.373     496.088     483.681      29.322     394.807      59.552      22.126      60.475     304.535     314.020     243.914      17.509       0.000       0.000       0.000    1385.341       0.000       0.000       0.000       0.000       0.000      22.126       0.000       0.000       1.247       0.000       0.000       0.000       0.000       0.000       9.485       0.044       2.979       0.000
   365    12    31  2006      37      37  hru37               1012.630       0.000       0.000      22.127       0.672      22.798     462.161     526.881      29.322     394.810     102.750      22.126      60.475     255.773     256.564     184.668      16.626       0.000       0.000       0.000    1385.344       0.000       0.000       0.000       0.000       0.000      22.126       0.000       0.000       0.672       0.000       0.000       0.000       0.000       0.000       0.792       0.063       1.605       0.000
   365    12    31  2006      38      38  hru38               1012.630       0.000       0.000      22.447       0.472      22.919      61.288     933.189       8.946     416.709     507.535      22.447      60.475     153.322     148.554      84.266       6.563       0.000       0.000       0.000    1385.362       0.000       0.000       0.000       0.000       0.000      22.447       0.000       0.000       0.472       0.000       0.000       0.000       0.000       0.000      -4.768       0.054       1.128       0.000
   365    12    31  2006      39      39  hru39               1012.630       0.000       0.000      22.420       0.085      22.505     149.669     901.747      10.694     496.316     394.737      22.420      60.475     223.444     162.153     110.342       8.510       0.000       0.000       0.000    1385.336       0.000       0.000       0.000       0.000       0.000      22.420       0.000       0.000       0.085       0.000       0.000       0.000       0.000       0.000     -61.291       0.279       0.203       0.000
   365    12    31  2006      40      40  hru40               1012.630       0.000       0.000       3.300       0.411       3.711      42.844     984.820      63.109     827.508      94.202       3.300      50.071     143.172     124.427      70.307       5.484       0.000       0.000       0.000    1385.357       0.000       0.000       0.000       0.000       0.000       3.300       0.000       0.000       0.411       0.000       0.000       0.000       0.000       0.000     -18.745       0.189       0.982       0.000
   365    12    31  2006      41      41  hru41               1012.630       0.000       0.000      53.276       0.208      53.484       6.159     991.228      63.313     849.201      78.713      53.275      68.429     138.087      99.848      69.986       7.222       0.000       0.000       0.000    1385.356       0.000       0.000       0.000       0.000       0.000      53.275       0.000       0.000       0.208       0.000       0.000       0.000       0.000       0.000     -38.239       3.776       0.498       0.000
   365    12    31  2006      42      42  hru42               1012.630       0.000       0.000       3.300       0.085       3.385       0.000    1029.203      63.334     863.959     101.910       3.300      50.071     144.346     124.388      79.290      15.232       0.000       0.000       0.000    1385.308       0.000       0.000       0.000       0.000       0.000       3.300       0.000       0.000       0.085       0.000       0.000       0.000       0.000       0.000     -19.958       0.462       0.204       0.000
   365    12    31  2006      43      43  hru43               1012.630       0.000       0.000     814.976       0.000     814.976       0.000     194.560       0.000       0.000     194.560     814.975      98.833      66.439      69.534      67.134       0.695       0.000       0.000       0.000    1385.349       0.000       0.000       0.000       0.000       0.000     814.975       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       3.094       0.000       0.001       0.000
   365    12    31  2006      44      44  hru44               1012.630       0.000       0.000     814.976       0.000     814.976       0.000     194.560       0.000       0.000     194.560     814.975      98.833      36.639      39.734      37.335       0.607       0.000       0.000       0.000    1385.336       0.000       0.000       0.000       0.000       0.000     814.975       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       3.094       0.000       0.000       0.000
   365    12    31  2006      45      45  hru45               1012.630       0.000       0.000     814.976       0.000     814.976       0.000     194.560       0.000       0.000     194.560     814.975      98.833      84.026      87.121      84.723       0.697       0.000       0.000       0.000    1385.317       0.000       0.000       0.000       0.000       0.000     814.975       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       3.094       0.000       0.001       0.000
   365    12    31  2006      46      46  hru46               1012.630       0.000       0.000      46.890       2.911      49.801      26.833     914.895      44.912     858.043      11.940      46.890      67.016     187.867     208.964     164.862      16.780       0.000       0.000       0.000    1385.350       0.000       0.000       0.000       0.000       0.000      46.890       0.000       0.000       2.911       0.000       0.000       0.000       0.000       0.000      21.097      13.210       6.958       0.000
   365    12    31  2006      47      47  hru47               1012.630       0.000       0.000       1.316       1.323       2.638     197.823     778.951      44.912     715.897      18.142       1.316      46.817     191.884     225.090     114.498       9.875       0.000       0.000       0.000    1385.350       0.000       0.000       0.000       0.000       0.000       1.316       0.000       0.000       1.323       0.000       0.000       0.000       0.000       0.000      33.207       0.534       3.161       0.000
   365    12    31  2006      48      48  hru48               1012.630       0.000       0.000      18.616       0.938      19.555     100.298     864.195      44.912     804.424      14.859      18.616      59.250     188.698     217.279     146.008      13.739       0.000       0.000       0.000    1385.348       0.000       0.000       0.000       0.000       0.000      18.616       0.000       0.000       0.938       0.000       0.000       0.000       0.000       0.000      28.581       9.643       2.242       0.000
   365    12    31  2006      49      49  hru49               1012.630       0.000       0.000       0.001       0.628       0.629      46.468     980.804      75.170     903.124       2.510       0.001      40.483     144.693     129.161      71.185       5.506       0.000       0.000       0.000    1385.323       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.628       0.000       0.000       0.000       0.000       0.000     -15.531       0.000       1.500       0.000
   365    12    31  2007       1       1  hru01                978.110       0.000       0.000      10.294       0.534      10.827      70.575     910.401      10.419     414.846     485.136      10.293      60.475     139.825     126.118      88.997       5.748       0.000       0.000       0.000    1367.344       0.000       0.000       0.000       0.000       0.000      10.293       0.000       0.000       0.534       0.000       0.000       0.000       0.000       0.000     -13.708       0.023       1.275       0.000
   365    12    31  2007       2       2  hru02                978.110       0.000       0.000      10.259       0.558      10.817      68.484     868.196       5.596     300.143     562.456      10.258      60.475     138.891     169.490     104.181       5.954       0.000       0.000       0.000    1367.349       0.000       0.000       0.000       0.000       0.000      10.258       0.000       0.000       0.558       0.000       0.000       0.000       0.000       0.000      30.599       0.023       1.333       0.000
   365    12    31  2007       3       3  hru03                978.110       0.000       0.000      77.411       0.257      77.668      19.776     786.531       5.693     304.635     476.204      77.411      76.250     107.087     201.218     149.044       7.204       0.000       0.000       0.000    1367.284       0.000       0.000       0.000       0.000       0.000      77.411       0.000       0.000       0.257       0.000       0.000       0.000       0.000       0.000      94.131       0.920       0.614       0.000
   365    12    31  2007       4       4  hru04                978.110       0.000       0.000      37.696       0.168      37.864      80.026     780.932       5.671     303.487     471.773      37.695      69.887     125.362     204.647     148.779       6.288       0.000       0.000       0.000    1367.276       0.000       0.000       0.000       0.000       0.000      37.695       0.000       0.000       0.168       0.000       0.000       0.000       0.000       0.000      79.284       0.681       0.402       0.000
   365    12    31  2007       5       5  hru05                978.110       0.000       0.000       0.000       0.644       0.644      50.521     929.735      83.472     845.399       0.865       0.000      40.483     129.212     126.660      58.195       5.361       0.000       0.000       0.000    1367.330       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.644       0.000       0.000       0.000       0.000       0.000      -2.552       0.000       1.538       0.000
   365    12    31  2007       6       6  hru06                978.110       0.000       0.000       0.000       0.105       0.105      72.171     908.680      83.472     824.352       0.855       0.000      40.483     129.331     126.743      53.846       6.967       0.000       0.000       0.000    1367.323       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.105       0.000       0.000       0.000       0.000       0.000      -2.588       0.000       0.251       0.000
   365    12    31  2007       7       7  hru07                978.110       0.000       0.000      11.366       0.185      11.551       5.658     952.888      83.472     869.022       0.394      11.429      61.724     114.249     122.451      61.717       6.673       0.000       0.000       0.000    1367.323       0.000       0.000       0.000       0.000       0.000      11.429       0.000       0.000       0.185       0.000       0.000       0.000       0.000       0.000       8.202       3.883       0.443       0.000
   365    12    31  2007       8       8  hru08                978.110       0.000       0.000       0.000       0.161       0.161      49.431     931.352      83.472     847.447       0.432       0.000      40.483     129.304     126.718      58.251       6.656       0.000       0.000       0.000    1367.303       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.161       0.000       0.000       0.000       0.000       0.000      -2.586       0.000       0.385       0.000
   365    12    31  2007       9       9  hru09                978.110       0.000       0.000       3.110       0.388       3.498       9.462     962.990      83.472     879.080       0.438       3.112      54.545     123.199     125.607      64.823      11.006       0.000       0.000       0.000    1367.304       0.000       0.000       0.000       0.000       0.000       3.112       0.000       0.000       0.388       0.000       0.000       0.000       0.000       0.000       2.408       0.463       0.928       0.000
   365    12    31  2007      10      10  hru10                978.110       0.000       0.000      10.213       0.114      10.327      88.779     889.441       8.642     393.226     487.573      10.213      60.475     137.468     127.029      64.990       7.834       0.000       0.000       0.000    1367.330       0.000       0.000       0.000       0.000       0.000      10.213       0.000       0.000       0.114       0.000       0.000       0.000       0.000       0.000     -10.439       0.035       0.272       0.000
   365    12    31  2007      11      11  hru11                978.110       0.000       0.000      10.192       0.594      10.786      67.700     912.294      10.380     441.270     460.644      10.192      60.475     139.938     127.251      73.849       6.002       0.000       0.000       0.000    1367.336       0.000       0.000       0.000       0.000       0.000      10.192       0.000       0.000       0.594       0.000       0.000       0.000       0.000       0.000     -12.686       0.019       1.420       0.000
   365    12    31  2007      12      12  hru12                978.110       0.000       0.000      37.383       0.509      37.892      16.293     931.458      12.147     478.374     440.938      37.382      69.887     127.045     119.503      85.951      12.365       0.000       0.000       0.000    1367.304       0.000       0.000       0.000       0.000       0.000      37.382       0.000       0.000       0.509       0.000       0.000       0.000       0.000       0.000      -7.542       0.008       1.218       0.000
   365    12    31  2007      13      13  hru13                978.110       0.000       0.000      10.164       0.201      10.365      95.769     875.686      12.636     502.848     360.202      10.164      60.475     151.798     148.077      92.921       8.081       0.000       0.000       0.000    1367.312       0.000       0.000       0.000       0.000       0.000      10.164       0.000       0.000       0.201       0.000       0.000       0.000       0.000       0.000      -3.722       0.022       0.481       0.000
   365    12    31  2007      14      14  hru14                978.110       0.000       0.000       0.000       0.571       0.571      50.511     929.802      83.472     844.928       1.402       0.000      40.483     129.192     126.660      58.174       5.359       0.000       0.000       0.000    1367.329       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.571       0.000       0.000       0.000       0.000       0.000      -2.533       0.000       1.364       0.000
   365    12    31  2007      15      15  hru15                978.110       0.000       0.000      11.389       0.179      11.568       5.656     952.883      83.472     868.858       0.553      11.429      61.724     114.234     122.450      61.703       6.671       0.000       0.000       0.000    1367.343       0.000       0.000       0.000       0.000       0.000      11.429       0.000       0.000       0.179       0.000       0.000       0.000       0.000       0.000       8.216       3.189       0.428       0.000
   365    12    31  2007      16      16  hru16                978.110       0.000       0.000       0.000       0.425       0.425      49.266     931.205      83.472     847.006       0.726       0.000      40.483     129.205     126.644      58.193       6.654       0.000       0.000       0.000    1367.302       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.425       0.000       0.000       0.000       0.000       0.000      -2.561       0.000       1.016       0.000
   365    12    31  2007      17      17  hru17                978.110       0.000       0.000       3.111       0.416       3.527       9.446     962.946      83.472     878.822       0.652       3.112      54.545     123.161     125.600      64.795      11.003       0.000       0.000       0.000    1367.308       0.000       0.000       0.000       0.000       0.000       3.112       0.000       0.000       0.416       0.000       0.000       0.000       0.000       0.000       2.439       0.387       0.995       0.000
   365    12    31  2007      18      18  hru18                978.110       0.000       0.000       0.000       1.120       1.120     102.665     877.225      83.472     792.795       0.958       0.000      16.067     129.388     126.746      47.464       6.152       0.000       0.000       0.000    1367.355       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       1.120       0.000       0.000       0.000       0.000       0.000      -2.643       0.000       2.677       0.000
   365    12    31  2007      19      19  hru19                978.110       0.000       0.000      24.076       0.150      24.225       4.610     936.224      83.472     852.173       0.578      24.113      67.016     104.930     118.196      57.844       6.638       0.000       0.000       0.000    1367.308       0.000       0.000       0.000       0.000       0.000      24.113       0.000       0.000       0.150       0.000       0.000       0.000       0.000       0.000      13.266       5.147       0.358       0.000
   365    12    31  2007      20      20  hru20                978.110       0.000       0.000       0.116       0.600       0.716      49.661     929.368      83.472     844.485       1.411       0.116      46.817     128.048     126.653      57.983       5.359       0.000       0.000       0.000    1367.318       0.000       0.000       0.000       0.000       0.000       0.116       0.000       0.000       0.600       0.000       0.000       0.000       0.000       0.000      -1.395       0.021       1.434       0.000
   365    12    31  2007      21      21  hru21                978.110       0.000       0.000       7.726       0.136       7.862       8.121     956.594      83.473     872.459       0.663       7.739      59.250     118.095     123.871      63.059      10.969       0.000       0.000       0.000    1367.282       0.000       0.000       0.000       0.000       0.000       7.739       0.000       0.000       0.136       0.000       0.000       0.000       0.000       0.000       5.776       1.579       0.325       0.000
   365    12    31  2007      22      22  hru22                978.110       0.000       0.000       0.116       0.137       0.253      48.634     930.907      83.472     846.704       0.730       0.116      46.817     128.152     126.717      58.035       6.654       0.000       0.000       0.000    1367.310       0.000       0.000       0.000       0.000       0.000       0.116       0.000       0.000       0.137       0.000       0.000       0.000       0.000       0.000      -1.434       0.026       0.328       0.000
   365    12    31  2007      23      23  hru23                978.110       0.000       0.000       0.116       0.064       0.180       0.000     980.209      83.473     895.866       0.871       0.116      46.817     128.759     126.735      68.862      13.632       0.000       0.000       0.000    1367.284       0.000       0.000       0.000       0.000       0.000       0.116       0.000       0.000       0.064       0.000       0.000       0.000       0.000       0.000      -2.024       0.047       0.153       0.000
   365    12    31  2007      24      24  hru24                978.110       0.000       0.000     704.874       0.001     704.875       0.000     265.502       0.000       0.000     265.502     704.874      98.833      73.750      81.483      68.116       1.618       0.000       0.000       0.000    1367.343       0.000       0.000       0.000       0.000       0.000     704.874       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000       7.733       0.000       0.003       0.000
   365    12    31  2007      25      25  hru25                978.110       0.000       0.000     704.874       0.000     704.874       0.000     265.518       0.000       0.000     265.518     704.874      98.833      96.913     104.631      91.326       0.800       0.000       0.000       0.000    1367.333       0.000       0.000       0.000       0.000       0.000     704.874       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       7.718       0.000       0.000       0.000
   365    12    31  2007      26      26  hru26                978.110       0.000       0.000     704.874       0.001     704.875       0.000     265.554       0.000       0.000     265.554     704.874      98.833      91.494      99.174      85.725       1.539       0.000       0.000       0.000    1367.310       0.000       0.000       0.000       0.000       0.000     704.874       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000       7.680       0.000       0.004       0.000
   365    12    31  2007      27      27  hru27                978.110       0.000       0.000     704.874       0.000     704.874       0.000     265.517       0.000       0.000     265.517     704.874      98.833      43.914      51.633      38.323       1.430       0.000       0.000       0.000    1367.328       0.000       0.000       0.000       0.000       0.000     704.874       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       7.719       0.000       0.000       0.000
   365    12    31  2007      28      28  hru28                978.110       0.000       0.000       0.000       2.810       2.810     303.843     638.508      28.812     353.852     255.844       0.000      36.343     267.638     300.548     184.986      13.461       0.000       0.000       0.000    1367.350       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.810       0.000       0.000       0.000       0.000       0.000      32.910       0.000       6.716       0.000
   365    12    31  2007      29      29  hru29                978.110       0.000       0.000     121.746       6.724     128.470     206.543     644.580      28.812     353.824     261.944     121.747      59.666     427.174     417.472     328.535      46.151       0.000       0.000       0.000    1367.301       0.000       0.000       0.000       0.000       0.000     121.747       0.000       0.000       6.724       0.000       0.000       0.000       0.000       0.000      -9.703      15.726      16.069       0.000
   365    12    31  2007      30      30  hru30                978.110       0.000       0.000     160.647      62.712     223.358     101.603     665.174      28.812     353.819     282.543     160.070      67.819     511.843     502.899     416.632      71.076       0.000       0.000       0.000    1367.292       0.000       0.000       0.000       0.000       0.000     160.070       0.000       0.000      62.712       0.000       0.000       0.000       0.000       0.000      -8.944      27.844     149.870       0.000
   365    12    31  2007      31      31  hru31                978.110       0.000       0.000       0.121       1.735       1.855     169.876     866.366      53.589     797.793      14.985       0.120      46.817     200.815     140.809      84.683       7.407       0.000       0.000       0.000    1367.321       0.000       0.000       0.000       0.000       0.000       0.120       0.000       0.000       1.735       0.000       0.000       0.000       0.000       0.000     -60.006       0.028       4.146       0.000
   365    12    31  2007      32      32  hru32                978.110       0.000       0.000      24.786       0.843      25.629      19.634     981.787      53.590     918.256       9.942      24.935      67.016     179.021     129.928     121.931      11.496       0.000       0.000       0.000    1367.319       0.000       0.000       0.000       0.000       0.000      24.935       0.000       0.000       0.843       0.000       0.000       0.000       0.000       0.000     -49.092       9.353       2.014       0.000
   365    12    31  2007      33      33  hru33                978.110       0.000       0.000     132.932       0.370     133.302       2.544     353.026      21.021     262.309      69.696     134.673      70.221      12.632      12.286       4.121       4.121       0.000       0.000       0.000    1367.317       0.000       0.000       0.000       0.000       0.000     134.673       0.000       0.000       0.370       0.000       0.000       0.000       0.000       0.000      -0.346      42.130       0.884       0.000
   365    12    31  2007      34      34  hru34                978.110       0.000       0.000       9.945       4.592      14.537     442.949     490.431      32.811     393.566      64.054       9.944      60.475     277.039     307.190     211.162      16.389       0.000       0.000       0.000    1367.331       0.000       0.000       0.000       0.000       0.000       9.944       0.000       0.000       4.592       0.000       0.000       0.000       0.000       0.000      30.151       0.012      10.973       0.000
   365    12    31  2007      35      35  hru35                978.110       0.000       0.000     316.561      28.797     345.358     119.944     500.230      32.811     393.558      73.861     316.543      85.720     512.817     514.739     463.249      90.487       0.000       0.000       0.000    1367.319       0.000       0.000       0.000       0.000       0.000     316.543       0.000       0.000      28.797       0.000       0.000       0.000       0.000       0.000       1.921       0.941      68.820       0.000
   365    12    31  2007      36      36  hru36                978.110       0.000       0.000       9.945       1.672      11.617     485.753     473.278      32.811     393.558      46.909       9.944      60.475     314.020     321.473     241.281      18.205       0.000       0.000       0.000    1367.318       0.000       0.000       0.000       0.000       0.000       9.944       0.000       0.000       1.672       0.000       0.000       0.000       0.000       0.000       7.453       0.020       3.995       0.000
   365    12    31  2007      37      37  hru37                978.110       0.000       0.000       9.945       0.606      10.551     415.989     521.015      32.811     393.560      94.644       9.944      60.475     256.564     287.115     187.274      15.830       0.000       0.000       0.000    1367.322       0.000       0.000       0.000       0.000       0.000       9.944       0.000       0.000       0.606       0.000       0.000       0.000       0.000       0.000      30.550       0.028       1.449       0.000
   365    12    31  2007      38      38  hru38                978.110       0.000       0.000      10.294       0.582      10.876      81.877     907.654      10.419     414.890     482.345      10.293      60.475     148.554     126.244      90.420       5.809       0.000       0.000       0.000    1367.344       0.000       0.000       0.000       0.000       0.000      10.293       0.000       0.000       0.582       0.000       0.000       0.000       0.000       0.000     -22.311       0.025       1.391       0.000
