 lilj_1sub                 SWAT+ Nov 30 2021    MODULAR Rev 2020.60.5.4                                   
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
   366    12    31  2012      13      13  hru13                  1.225    2759.388    4774.581    1554.409      19.741      12.000       0.000      39.360       0.000       0.460       0.640      24.833       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      14      14  hru14                  5.000  136345.766       0.000   11107.559      19.444      46.276       0.000      61.775       0.000       0.000       0.268       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      15      15  hru15                  5.000  136227.141       0.000   11124.510      19.341      48.253       0.000      61.775       0.000       0.000       0.203       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      16      16  hru16                  5.000  136321.094       0.000   11121.407      19.361      46.127       0.000      61.775       0.000       0.000       0.219       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      17      17  hru17                  5.000  136276.562       0.000   11135.562      19.572      47.273       0.000      61.775       0.000       0.000       0.203       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      18      18  hru18                  5.000  136295.844       0.000   10873.027      19.331      46.329       0.000      61.775       0.000       0.000       0.210       0.313       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      19      19  hru19                  5.000  136140.531       0.000   11109.774      19.317      51.282       0.000      61.775       0.000       0.000       0.203       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      20      20  hru20                  5.000  136345.062       0.000   11108.682      19.444      46.276       0.000      61.775       0.000       0.000       0.267       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      21      21  hru21                  5.000  136257.406       0.000   11135.796      19.568      48.198       0.000      61.775       0.000       0.000       0.203       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      22      22  hru22                  5.000  136322.172       0.000   11121.679      19.361      46.108       0.000      61.775       0.000       0.000       0.219       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      23      23  hru23                  5.000  136483.109       0.000   11203.410      19.469      45.878       0.000      61.775       0.000       0.086       0.219       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      24      24  hru24                  0.000       0.000       0.000       0.000      19.352       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      25      25  hru25                  0.000       0.000       0.000       0.000      19.811       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      26      26  hru26                  0.000       0.000       0.000       0.000      19.360       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      27      27  hru27                  0.000       0.000       0.000       0.000      19.333       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      28      28  hru28                  0.635   38815.691       0.000    1560.851      19.571       0.000      32.851      47.674     170.288       0.000       0.033       2.144       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      29      29  hru29                  0.635   38907.988       0.000    2674.663      19.656       0.000     218.698      47.674     109.464       0.375       0.093       6.279       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      30      30  hru30                  0.635   37826.621       0.000    2671.127      19.600       0.000     249.658      47.674     100.997       3.323       0.098       6.343       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      31      31  hru31                  3.597  107516.523       0.000    2473.151      19.285      20.157       6.214      47.674     240.574       0.000       0.020       0.012       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      32      32  hru32                  3.597  128941.812       0.000    4154.817      19.234      11.890       8.016      47.674     219.372       0.027       0.059       0.002       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      33      33  hru33                  2.530   50967.285       0.000    1122.886      19.565     110.882     115.862      47.674     253.490       0.000       0.003       0.098       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      34      34  hru34                  0.727   88004.703       0.000    1827.315      19.659       0.000      67.221      47.674     244.220       0.000       0.022       2.291       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      35      35  hru35                  0.727   86136.125       0.000    1778.652      19.569       0.000     252.777      47.674     182.933       0.761       0.049       1.399       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      36      36  hru36                  0.727   94835.008       0.000    3439.058      19.570       0.000      88.345      47.674     230.023       0.000       0.060       1.434       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      37      37  hru37                  0.727   70748.938       0.000    1466.732      19.592       0.000      24.038      47.674     249.305       0.000       0.009       0.675       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      38      38  hru38                  1.176    2561.817    4384.352     930.776      19.616      30.200       0.000      39.360       0.000       0.000       0.588       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      39      39  hru39                  1.225    2759.388    4774.581    1005.778      19.862      12.000       0.000      39.360       0.354       0.460       0.618       5.839       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      40      40  hru40                  3.277     219.989     279.602       9.164      19.267      59.432       0.000      56.481     270.774       0.000       0.011       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      41      41  hru41                  3.275     414.908     555.727      17.922      19.414      63.903       0.000      56.481     269.374      80.751       0.023       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      42      42  hru42                  3.278     193.355     264.014       8.037      19.280      59.706       0.000      56.481     270.677     114.337       0.011       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      43      43  hru43                  0.000       0.000       0.000       0.000      19.355       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      44      44  hru44                  0.000       0.000       0.000       0.000      19.341       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      45      45  hru45                  0.000       0.000       0.000       0.000      19.361       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      46      46  hru46                  3.232  105083.609       0.000    4431.988      19.567       0.000      43.637      47.674     207.137       0.501       0.078       0.023       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      47      47  hru47                  3.232  101426.516       0.000    3208.870      19.338      15.265      25.952      47.674     233.228       0.000       0.036       0.136       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      48      48  hru48                  3.232  104234.156       0.000    4171.725      19.381       3.688      44.298      47.674     213.178       0.324       0.069       0.149       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
   366    12    31  2012      49      49  hru49                  5.000  136346.312       0.000   11107.777      19.445      46.260       0.000      61.775       0.000       0.000       0.268       0.000       0.000      25.179      14.125      19.652      17.283       0.000       0.000       0.503       0.000       0.000       0.000       0.000
