 SWATPLUS_CUENCAPIURA      SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
    67     3     8  1982      10      10  cha10                0.2361E+02     0.8800E+05     0.2961E+05     0.1582E+05     0.5781E+05     0.2328E+00     0.1059E+01     0.1654E+00     0.3509E+04     0.9071E+01     0.1298E+02     0.2769E+00     0.2879E+00     0.1030E+07     0.1351E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1834E-01     0.5294E+00     0.3505E+01     0.5267E+00     0.4650E+04     0.1171E+02     0.9849E+02     0.3960E+00     0.3805E+00     0.1040E+08     0.1217E+07     0.8753E-03     0.8753E-03     0.8753E-03     0.8753E-03     0.8753E-03     0.0000E+00     0.3565E+02     0.1294E-01     0.3680E+00     0.1422E+01     0.2211E+00     0.1613E+04     0.1222E+02     0.1427E+02     0.4137E+00     0.3919E+00     0.1318E+07     0.7422E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6323E+02     0.1936E+02
    67     3     8  1982      11      11  cha11                0.4577E+02     0.1706E+06     0.7137E+05     0.3067E+05     0.1360E+06     0.9821E-01     0.2500E+00     0.4202E-01     0.5352E+04     0.7888E+01     0.3448E+01     0.6590E-01     0.8262E-01     0.2387E+06     0.1974E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4160E-01     0.2055E+00     0.8250E+00     0.1331E+00     0.4833E+04     0.1317E+02     0.2728E+02     0.9951E-01     0.1668E+00     0.2356E+07     0.1166E+07     0.8814E-03     0.8814E-03     0.8814E-03     0.8814E-03     0.8814E-03     0.0000E+00     0.1573E+02     0.2922E-01     0.1329E+00     0.3193E+00     0.5335E-01     0.1428E+04     0.7096E+01     0.2915E+01     0.9434E-01     0.1172E+00     0.2492E+06     0.2345E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2456E+02     0.1936E+02
    67     3     8  1982      12      12  cha12                0.3163E+02     0.1179E+06     0.5295E+05     0.2119E+05     0.8841E+05     0.3407E-01     0.4896E-01     0.8455E-02     0.4579E+04     0.4055E+01     0.1065E+01     0.1294E-01     0.2705E-01     0.3953E+05     0.2864E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4199E-01     0.1297E+00     0.3022E+00     0.5054E-01     0.6186E+04     0.1463E+02     0.1842E+02     0.1021E+00     0.6975E-01     0.3130E+06     0.9772E+06     0.6129E-03     0.6129E-03     0.6129E-03     0.6129E-03     0.6129E-03     0.0000E+00     0.1522E+02     0.3281E-01     0.9380E-01     0.1256E+00     0.2181E-01     0.2590E+04     0.1040E+02     0.1989E+01     0.4068E-01     0.9895E-01     0.3123E+05     0.4599E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2089E+02     0.1936E+02
    67     3     8  1982      13      13  cha13                0.1794E+02     0.6685E+05     0.3035E+05     0.1202E+05     0.5197E+05     0.2766E-01     0.1166E+00     0.1905E-01     0.3396E+04     0.2275E+01     0.4648E+01     0.2669E-01     0.7556E-02     0.2087E+06     0.1302E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4331E-01     0.1472E+00     0.5954E+00     0.9430E-01     0.8078E+04     0.4721E+01     0.1196E+03     0.2277E-02     0.3562E-01     0.2859E+07     0.5282E+06     0.8558E-03     0.8558E-03     0.8558E-03     0.8558E-03     0.8558E-03     0.0000E+00     0.1423E+02     0.3736E-01     0.1297E+00     0.3020E+00     0.5010E-01     0.4700E+04     0.1444E+02     0.1569E+02     0.1021E+00     0.6895E-01     0.3113E+06     0.5753E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1740E+02     0.1936E+02
    67     3     8  1982      14      14  cha14                0.4138E+02     0.1542E+06     0.6105E+05     0.2773E+05     0.9323E+05     0.1416E-01     0.3361E-02     0.6959E-03     0.7052E+04     0.1536E+01     0.2308E-01     0.1016E-02     0.9054E-02     0.8699E+02     0.8648E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5046E-01     0.1183E+00     0.2082E-01     0.4638E-02     0.1424E+05     0.6906E+01     0.6099E+01     0.6685E-02     0.7727E-01     0.3377E+04     0.2319E+07     0.7944E-03     0.7944E-03     0.7944E-03     0.7944E-03     0.7944E-03     0.0000E+00     0.1156E+02     0.3939E-01     0.9136E-01     0.7097E-02     0.1609E-02     0.6725E+04     0.4348E+01     0.1573E+00     0.2259E-02     0.3524E-01     0.3160E+03     0.1763E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1585E+02     0.1936E+02
    67     3     8  1982      15      15  cha15                0.8487E+01     0.3163E+05     0.1436E+05     0.5687E+04     0.1859E+05     0.5896E-02     0.2686E-02     0.4627E-03     0.1776E+04     0.2336E+00     0.3589E-03     0.6323E-03     0.3910E-02     0.9983E+01     0.1779E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4044E-01     0.1223E+00     0.4177E-01     0.7549E-02     0.1227E+05     0.6994E+01     0.1287E+01     0.1423E-01     0.1352E+00     0.1913E+04     0.3511E+06     0.9457E-03     0.9457E-03     0.9457E-03     0.9457E-03     0.9457E-03     0.0000E+00     0.1439E+02     0.3800E-01     0.1183E+00     0.2056E-01     0.3850E-02     0.9820E+04     0.6635E+01     0.5108E-01     0.6620E-02     0.7517E-01     0.1828E+03     0.1999E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1562E+02     0.1936E+02
    67     3     8  1982      16      16  cha16                0.8687E+01     0.3238E+05     0.1468E+05     0.5821E+04     0.1512E+05     0.9980E-02     0.8686E-02     0.1409E-02     0.1606E+04     0.2526E+00     0.6524E-03     0.2064E-02     0.9914E-02     0.6680E+02     0.1407E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3145E-01     0.1258E+00     0.8881E-01     0.1476E-01     0.1126E+05     0.6892E+01     0.7171E+00     0.3073E-01     0.2244E+00     0.3146E+04     0.2642E+06     0.1497E-02     0.1497E-02     0.1497E-02     0.1497E-02     0.1497E-02     0.0000E+00     0.1881E+02     0.2958E-01     0.1223E+00     0.4163E-01     0.7193E-02     0.9066E+04     0.6592E+01     0.1999E-01     0.1410E-01     0.1313E+00     0.3011E+03     0.1520E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2042E+02     0.1936E+02
    67     3     8  1982      17      17  cha17                0.5836E+01     0.2175E+05     0.9874E+04     0.3910E+04     0.8095E+04     0.1038E-01     0.1859E-01     0.2906E-02     0.9238E+03     0.2356E+00     0.2875E-02     0.4155E-02     0.1675E-01     0.3757E+03     0.5411E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2486E-01     0.1277E+00     0.1920E+00     0.3026E-01     0.9665E+04     0.6800E+01     0.9313E+00     0.7296E-01     0.3255E+00     0.6234E+04     0.3682E+06     0.8418E-03     0.8418E-03     0.8418E-03     0.8418E-03     0.8418E-03     0.0000E+00     0.2501E+02     0.2381E-01     0.1258E+00     0.8874E-01     0.1454E-01     0.8327E+04     0.6691E+01     0.2645E-01     0.3069E-01     0.2232E+00     0.6568E+03     0.1201E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2666E+02     0.1936E+02
    67     3     8  1982      18      18  cha18                0.2481E+01     0.9247E+04     0.2945E+04     0.1455E+04     0.3519E+04     0.2724E-07     0.3689E-05     0.1162E-04     0.3624E+03     0.1228E-01     0.1276E-01     0.3881E-06     0.2736E-04     0.5289E+02     0.2804E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2945E-02     0.6027E-06     0.1505E-03     0.4514E-03     0.1396E+04     0.1505E-03     0.4429E+01     0.0000E+00     0.0000E+00     0.3811E+04     0.1563E+07     0.6027E-03     0.6027E-03     0.6027E-03     0.6027E-03     0.6027E-03     0.0000E+00     0.6489E+03     0.2526E-02     0.3810E-06     0.3334E-04     0.1045E-03     0.9483E+03     0.2343E+00     0.1009E+00     0.1792E-04     0.3781E-03     0.3018E+03     0.9757E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8781E+03     0.1936E+02
    67     3     8  1982      19      19  cha19                0.1452E+02     0.5413E+05     0.2192E+05     0.9731E+04     0.1704E+05     0.3684E-01     0.1145E+00     0.1742E-01     0.1976E+04     0.9180E+00     0.5075E-01     0.2896E-01     0.7134E-01     0.6971E+04     0.4774E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2047E-01     0.1314E+00     0.4613E+00     0.6941E-01     0.1021E+05     0.6701E+01     0.2653E+01     0.1808E+00     0.3567E+00     0.7433E+05     0.1339E+07     0.9662E-03     0.9662E-03     0.9662E-03     0.9662E-03     0.9662E-03     0.0000E+00     0.3204E+02     0.1851E-01     0.1277E+00     0.1919E+00     0.3003E-01     0.6928E+04     0.6625E+01     0.7070E-01     0.7293E-01     0.3246E+00     0.5968E+04     0.5205E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3730E+02     0.1936E+02
