 SWATPLUS_CUENCAPIURA     
  SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                               
  
                                                                            --YIELD (kg/ha)--
  jday   mon   day    yr    unit PLANTNM                         MASS          C           N           P
    67     3     8  1982     433    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     434    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     435    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     436    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     437    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     438    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     439    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     440    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     441    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     442    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     443    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     444    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     445    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     446    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     447    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     448    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     449    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     450    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     451    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     452    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     453    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     454    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     455    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     456    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     457    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     458    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     459    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     460    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     461    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     462    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     463    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     464    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     465    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     466    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     467    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     468    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     469    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     470    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     471    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     472    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     473    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     474    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     475    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     476    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     477    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     478    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     479    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     480    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     481    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     482    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     483    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     484    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     485    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     486    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     487    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     488    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     489    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     490    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     491    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     492    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     493    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     494    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     495    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     496    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     497    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     498    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     499    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     500    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     501    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     502    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     503    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     504    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     505    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     506    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     507    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     508    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     509    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     510    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     511    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     512    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982     513    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982     514    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982     515    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982     516    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982     517    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982     518    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     519    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     520    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     521    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     522    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     523    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     524    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     525    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     526    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     527    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     528    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     529    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     530    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     531    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     532    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     533    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     534    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     535    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     536    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     537    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     538    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     539    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     540    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     541    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     542    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     543    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     544    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     545    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     546    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     547    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     548    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     549    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     550    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     551    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     552    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     553    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     554    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     555    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     556    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     557    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     558    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     559    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     560    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     561    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     562    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     563    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     564    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     565    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     566    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     567    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     568    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     569    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     570    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     571    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     572    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     573    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     574    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     575    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     576    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     577    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     578    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     579    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     580    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     581    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     582    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     583    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     584    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     585    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     586    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     587    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     588    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     589    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     590    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     591    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     592    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     593    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     594    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     595    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     596    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     597    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     598    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     599    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     600    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     601    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     602    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     603    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     604    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     605    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     606    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     607    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     608    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     609    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     610    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     611    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     612    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     613    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     614    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     615    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     616    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     617    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     618    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     619    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     620    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     621    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     622    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     623    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     624    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     625    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     626    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     627    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     628    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     629    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     630    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     631    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     632    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     633    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     634    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     635    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     636    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     637    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     638    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     639    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     640    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     641    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     642    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     643    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     644    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     645    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     646    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     647    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     648    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     649    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     650    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     651    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     652    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     653    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     654    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     655    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     656    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     657    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     658    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     659    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     660    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     661    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     662    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     663    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     664    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     665    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     666    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     667    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     668    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     669    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     670    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     671    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     672    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     673    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     674    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     675    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     676    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     677    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     678    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     679    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     680    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     681    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     682    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     683    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     684    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     685    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     686    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     687    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     688    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     689    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     690    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     691    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     692    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     693    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     694    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     695    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     696    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     697    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     698    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     699    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     700    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     701    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     702    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     703    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     704    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     705    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     706    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     707    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     708    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     709    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     710    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     711    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     712    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     713    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     714    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     715    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     716    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     717    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     718    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     719    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     720    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     721    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     722    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     723    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     724    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     725    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     726    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     727    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     728    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     729    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     730    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     731    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     732    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     733    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     734    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     735    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     736    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     737    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     738    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     739    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     740    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     741    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     742    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     743    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     744    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     745    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     746    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     747    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     748    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     749    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     750    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     751    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     752    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     753    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     754    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     755    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     756    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     757    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     758    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     759    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     760    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     761    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     762    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     763    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     764    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     765    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     766    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     767    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     768    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     769    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     770    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     771    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     772    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     773    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     774    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     775    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     776    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     777    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     778    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     779    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     780    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     781    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     782    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     783    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     784    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     785    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     786    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     787    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     788    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     789    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     790    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     791    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     792    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     793    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     794    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     795    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     796    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     797    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     798    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     799    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     800    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     801    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     802    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     803    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     804    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     805    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     806    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     807    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     808    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     809    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     810    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     811    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     812    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     813    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     814    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     815    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     816    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     817    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     818    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     819    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     820    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     821    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     822    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     823    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     824    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     825    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     826    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     827    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     828    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     829    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     830    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     831    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     832    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     833    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     834    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     835    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     836    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     837    frse                        0.000       0.000       0.000       0.000
