 SWATPLUS_CUENCAPIURA      SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      13      13  cha13                0.4331E-01     0.0000E+00     0.3736E-01     0.4331E-01     0.7787E+00     0.7787E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5459E+02     0.1579E+01     0.5900E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2581E+01     0.0000E+00     0.2226E+01     0.7127E-02     0.7015E+02     0.2162E+00     0.1390E+01     0.1522E+03
    67     3     8  1982      14      14  cha14                0.5046E-01     0.0000E+00     0.3939E-01     0.5046E-01     0.6259E+00     0.6259E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5123E+02     0.1513E+01     0.1352E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3342E+01     0.0000E+00     0.2609E+01     0.7944E-02     0.1004E+03     0.6492E-01     0.1333E+01     0.2015E+03
    67     3     8  1982      15      15  cha15                0.4044E-01     0.0000E+00     0.3800E-01     0.4044E-01     0.6472E+00     0.6472E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4301E+02     0.1347E+01     0.1785E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3585E+01     0.0000E+00     0.3370E+01     0.2658E-02     0.1466E+03     0.9909E-01     0.1186E+01     0.1598E+03
    67     3     8  1982      16      16  cha16                0.3145E-01     0.0000E+00     0.2958E-01     0.3145E-01     0.6656E+00     0.6656E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3421E+02     0.1156E+01     0.3468E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4084E+01     0.0000E+00     0.3840E+01     0.3030E-02     0.1353E+03     0.9849E-01     0.1018E+01     0.1372E+03
    67     3     8  1982      17      17  cha17                0.2486E-01     0.0000E+00     0.2381E-01     0.2486E-01     0.6757E+00     0.6757E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2949E+02     0.1047E+01     0.5829E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4135E+01     0.0000E+00     0.3960E+01     0.2259E-02     0.1243E+03     0.1001E+00     0.9220E+00     0.1299E+03
    67     3     8  1982      18      18  cha18                0.2945E-02     0.0000E+00     0.2526E-02     0.2945E-02     0.3188E-05     0.3188E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1129E+02     0.5521E+00     0.6410E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2426E+01     0.0000E+00     0.2081E+01     0.4314E-07     0.1415E+02     0.3499E-02     0.4862E+00     0.5634E+01
    67     3     8  1982      19      19  cha19                0.2047E-01     0.0000E+00     0.1851E-01     0.2047E-01     0.6949E+00     0.6949E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2468E+02     0.9299E+00     0.8948E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4579E+01     0.0000E+00     0.4142E+01     0.6075E-02     0.1034E+03     0.9933E-01     0.8189E+00     0.1104E+03
    67     3     8  1982      20      20  cha20                0.1339E-01     0.0000E+00     0.9987E-02     0.1339E-01     0.1850E-05     0.1850E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2074E+02     0.8281E+00     0.5767E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4002E+01     0.0000E+00     0.2986E+01     0.1475E-05     0.4021E+02     0.6001E-02     0.7292E+00     0.6130E+02
    67     3     8  1982      21      21  cha21                0.5447E-02     0.0000E+00     0.4805E-02     0.5447E-02     0.2095E-05     0.2095E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1175E+02     0.5669E+00     0.1150E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4200E+01     0.0000E+00     0.3705E+01     0.2494E-07     0.2047E+02     0.2611E-02     0.4992E+00     0.2596E+02
    67     3     8  1982      22      22  cha22                0.6459E-02     0.0000E+00     0.5193E-02     0.6459E-02     0.2451E+00     0.2451E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1788E+02     0.7502E+00     0.4770E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2472E+01     0.0000E+00     0.1987E+01     0.3409E-02     0.1586E+02     0.3871E-01     0.6607E+00     0.1288E+02
