 SWATPLUS_CUENCAPIURA      SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
    67     3     8  1982      20      20  cha20                0.5106E+05     0.5369E+06     0.1613E+06     0.8046E+05     0.2993E+05     0.6390E-07     0.2007E-04     0.6204E-04     0.2440E+04     0.2903E-01     0.3191E-02     0.9306E-05     0.6700E-03     0.1534E+01     0.2663E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.7081E-01     0.1850E-05     0.2142E-02     0.6425E-02     0.3072E+05     0.2142E-02     0.5034E+02     0.0000E+00     0.0000E+00     0.6925E+03     0.2881E+08     0.1850E-02     0.1850E-02     0.1850E-02     0.1850E-02     0.1850E-02     0.0000E+00     0.3842E+04     0.5283E-01     0.2009E-04     0.5590E-03     0.1317E-02     0.1425E+05     0.2126E+01     0.3843E+00     0.7242E-03     0.2069E-01     0.2253E+03     0.2425E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8462E+04     0.1936E+02
    67     3     8  1982      21      21  cha21                0.1241E+05     0.1305E+06     0.4138E+05     0.2059E+05     0.5462E+04     0.1616E-07     0.3562E-05     0.1117E-04     0.4241E+03     0.1120E-02     0.3176E-03     0.6032E-06     0.6497E-04     0.6616E+00     0.5060E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2881E-01     0.2095E-05     0.1030E-02     0.3091E-02     0.1063E+05     0.1030E-02     0.2065E+02     0.0000E+00     0.0000E+00     0.1006E+04     0.1106E+08     0.2095E-02     0.2095E-02     0.2095E-02     0.2095E-02     0.2095E-02     0.0000E+00     0.4068E+05     0.2542E-01     0.1320E-05     0.1876E-03     0.5853E-03     0.7256E+04     0.9246E+00     0.1358E+00     0.1751E-03     0.5150E-02     0.4553E+02     0.1259E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5824E+05     0.1936E+02
    67     3     8  1982      22      22  cha22                0.1053E+05     0.1107E+06     0.3656E+05     0.1874E+05     0.1089E+05     0.1493E-01     0.7059E-01     0.1088E-01     0.9409E+03     0.5890E+00     0.7606E+00     0.1744E-01     0.1359E-01     0.6470E+05     0.5379E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3417E-01     0.2451E+00     0.1973E+01     0.2965E+00     0.1092E+05     0.1003E+02     0.6068E+02     0.2798E+00     0.1207E+00     0.5784E+07     0.2092E+07     0.4257E-02     0.4257E-02     0.4257E-02     0.4257E-02     0.4257E-02     0.0000E+00     0.2551E+05     0.2747E-01     0.2260E+00     0.9248E+00     0.1447E+00     0.5618E+04     0.1357E+02     0.6913E+01     0.3112E+00     0.3590E+00     0.6451E+06     0.8851E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4759E+05     0.1936E+02
    67     3     8  1982      23      23  cha23                0.1937E+04     0.2037E+05     0.6907E+04     0.3308E+04     0.2405E+04     0.1516E-01     0.8361E-01     0.1315E-01     0.2167E+03     0.3953E+00     0.1361E+01     0.2022E-01     0.3635E-02     0.1004E+06     0.4786E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1308E-01     0.3340E+00     0.3259E+01     0.4955E+00     0.4402E+04     0.1108E+01     0.1461E+03     0.0000E+00     0.0000E+00     0.1387E+08     0.4237E+07     0.5309E-02     0.5309E-02     0.5309E-02     0.5309E-02     0.5309E-02     0.0000E+00     0.3605E+06     0.1196E-01     0.3322E+00     0.1731E+01     0.2728E+00     0.3069E+04     0.1301E+02     0.3060E+02     0.4555E+00     0.1399E+00     0.2616E+07     0.2596E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4704E+06     0.1936E+02
    67     3     8  1982      24      24  cha24                0.4632E+04     0.4871E+05     0.1615E+05     0.7751E+04     0.4922E+04     0.6282E-08     0.2521E-05     0.7959E-05     0.7551E+03     0.8092E-03     0.7011E-03     0.1684E-08     0.1780E-04     0.1772E+01     0.4674E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2520E-01     0.1113E-05     0.7405E-03     0.2221E-02     0.1427E+05     0.7405E-03     0.2011E+02     0.0000E+00     0.0000E+00     0.2360E+04     0.8968E+07     0.1113E-02     0.1113E-02     0.1113E-02     0.1113E-02     0.1113E-02     0.0000E+00     0.5665E+05     0.2211E-01     0.7135E-06     0.1759E-03     0.5522E-03     0.1004E+05     0.8478E+00     0.1662E+00     0.9182E-04     0.2033E-02     0.1911E+03     0.1134E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8240E+05     0.1936E+02
    67     3     8  1982      25      25  cha25                0.2671E+05     0.2809E+06     0.8641E+05     0.4326E+05     0.1417E+05     0.2508E-07     0.8123E-05     0.2550E-04     0.1135E+04     0.5319E-02     0.8595E-03     0.1884E-05     0.2055E-03     0.1653E+01     0.1294E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5296E-01     0.2208E-05     0.1496E-02     0.4489E-02     0.2245E+05     0.1496E-02     0.3245E+02     0.0000E+00     0.0000E+00     0.1343E+04     0.1877E+08     0.2208E-02     0.2208E-02     0.2208E-02     0.2208E-02     0.2208E-02     0.0000E+00     0.8009E+04     0.4370E-01     0.1834E-05     0.2971E-03     0.9151E-03     0.1338E+05     0.1430E+01     0.2271E+00     0.3477E-03     0.1111E-01     0.7049E+02     0.2125E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1357E+05     0.1936E+02
    67     3     8  1982      26      26  cha26                0.1042E+05     0.1096E+06     0.3292E+05     0.1626E+05     0.7470E+04     0.7467E-07     0.6958E-05     0.2194E-04     0.7587E+03     0.1914E-01     0.7450E-02     0.2212E-05     0.1386E-03     0.6199E+02     0.6140E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1658E-01     0.3986E-05     0.7075E-03     0.2123E-02     0.7800E+04     0.7075E-03     0.2307E+02     0.0000E+00     0.0000E+00     0.2449E+05     0.8608E+07     0.3986E-02     0.3986E-02     0.3986E-02     0.3986E-02     0.3986E-02     0.0000E+00     0.1853E+06     0.1194E-01     0.2440E-05     0.1436E-03     0.4493E-03     0.3482E+04     0.1016E+01     0.3129E+00     0.1493E-03     0.4213E-02     0.1351E+04     0.4038E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4898E+06     0.1936E+02
    67     3     8  1982      27      27  cha27                0.5200E+04     0.5469E+05     0.1716E+05     0.8483E+04     0.4118E+04     0.1005E-01     0.6072E-01     0.9322E-02     0.4514E+03     0.3362E+00     0.7416E+00     0.1540E-01     0.3129E-02     0.6581E+05     0.8177E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1714E-01     0.1618E+00     0.1838E+01     0.2738E+00     0.7774E+04     0.5922E+00     0.9679E+02     0.0000E+00     0.0000E+00     0.8143E+07     0.7346E+07     0.4999E-02     0.4999E-02     0.4999E-02     0.4999E-02     0.4999E-02     0.0000E+00     0.1670E+06     0.1475E-01     0.1591E+00     0.8975E+00     0.1387E+00     0.4976E+04     0.8629E+01     0.1054E+02     0.2796E+00     0.1148E+00     0.1031E+07     0.3336E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2600E+06     0.1936E+02
    67     3     8  1982      28      28  cha28                0.1568E+05     0.1649E+06     0.5226E+05     0.2583E+05     0.7890E+04     0.2114E-07     0.4418E-05     0.1387E-04     0.6561E+03     0.1486E-02     0.3839E-03     0.8023E-06     0.8684E-04     0.9025E+00     0.7316E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3948E-01     0.2593E-05     0.1145E-02     0.3434E-02     0.1592E+05     0.1145E-02     0.2291E+02     0.0000E+00     0.0000E+00     0.1158E+04     0.1270E+08     0.2593E-02     0.2593E-02     0.2593E-02     0.2593E-02     0.2593E-02     0.0000E+00     0.1733E+05     0.3455E-01     0.1653E-05     0.2198E-03     0.6862E-03     0.1078E+05     0.1066E+01     0.1552E+00     0.2147E-03     0.6567E-02     0.5653E+02     0.1721E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2520E+05     0.1936E+02
    67     3     8  1982      29      29  cha29                0.1447E+05     0.1522E+06     0.4543E+05     0.2231E+05     0.1005E+05     0.6761E-07     0.8484E-05     0.2675E-04     0.1107E+04     0.2680E-01     0.1228E-01     0.3099E-05     0.2000E-03     0.4412E+02     0.8591E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2076E-01     0.3491E-05     0.8457E-03     0.2537E-02     0.1052E+05     0.8457E-03     0.2540E+02     0.0000E+00     0.0000E+00     0.1986E+05     0.9834E+07     0.3491E-02     0.3491E-02     0.3491E-02     0.3491E-02     0.3491E-02     0.0000E+00     0.9797E+05     0.1467E-01     0.2145E-05     0.1657E-03     0.5183E-03     0.4561E+04     0.1114E+01     0.3817E+00     0.1981E-03     0.5871E-02     0.1037E+04     0.5424E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2693E+06     0.1936E+02
    67     3     8  1982      30      30  cha30                0.8176E+05     0.8598E+06     0.3903E+06     0.1546E+06     0.1559E+06     0.4396E+00     0.4129E+00     0.6738E-01     0.7383E+04     0.1588E+02     0.6018E+01     0.1003E+00     0.1517E+00     0.4593E+06     0.3340E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3903E+00     0.5126E+01     0.7791E+01     0.1203E+01     0.5017E+05     0.1109E+03     0.2481E+03     0.4698E+00     0.1797E+01     0.2696E+08     0.8012E+07     0.4375E-02     0.4375E-02     0.4375E-02     0.4375E-02     0.4375E-02     0.0000E+00     0.1377E+03     0.3120E+00     0.3194E+01     0.3706E+01     0.5906E+00     0.2152E+05     0.7545E+02     0.3369E+02     0.1145E+01     0.1226E+01     0.3242E+07     0.3861E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2216E+03     0.1936E+02
    67     3     8  1982      31      31  cha31                0.9976E+04     0.1049E+06     0.4762E+05     0.1886E+05     0.2337E+05     0.6436E-01     0.4287E-01     0.7687E-02     0.1246E+04     0.3332E+01     0.6626E+00     0.9362E-02     0.3937E-01     0.1828E+05     0.9549E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3068E+00     0.5001E+01     0.2901E+01     0.4934E+00     0.3195E+05     0.1155E+03     0.8937E+02     0.6874E+00     0.2391E+01     0.2761E+07     0.3528E+05     0.2245E-02     0.2245E-02     0.2245E-02     0.2245E-02     0.2245E-02     0.0000E+00     0.2140E+03     0.2938E+00     0.4583E+01     0.1622E+01     0.2875E+00     0.2611E+05     0.1069E+03     0.1715E+02     0.4691E+00     0.1769E+01     0.3851E+06     0.8714E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2349E+03     0.1936E+02
    67     3     8  1982      32      32  cha32                0.3088E+05     0.3247E+06     0.1474E+06     0.5838E+05     0.5878E+05     0.1811E+00     0.1331E+00     0.2388E-01     0.3284E+04     0.9673E+01     0.1868E+01     0.3586E-01     0.1345E+00     0.7565E+05     0.1044E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2850E+00     0.6157E+01     0.4840E+01     0.8149E+00     0.3603E+05     0.1413E+03     0.2307E+03     0.9934E+00     0.4304E+01     0.7225E+07     0.1222E+07     0.5192E-02     0.5192E-02     0.5192E-02     0.5192E-02     0.5192E-02     0.0000E+00     0.2406E+03     0.2532E+00     0.4937E+01     0.2249E+01     0.3920E+00     0.2194E+05     0.1131E+03     0.3354E+02     0.6861E+00     0.2353E+01     0.8811E+06     0.4925E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3122E+03     0.1936E+02
    67     3     8  1982      33      33  cha33                0.8954E+05     0.9416E+06     0.4224E+06     0.1693E+06     0.1516E+06     0.4904E+00     0.4391E+00     0.7896E-01     0.8299E+04     0.2851E+02     0.1892E+01     0.1268E+00     0.5463E+00     0.1147E+06     0.4073E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3203E+00     0.9558E+01     0.9981E+01     0.1683E+01     0.5362E+05     0.2984E+03     0.1031E+03     0.2678E+01     0.1084E+02     0.6488E+07     0.9100E+07     0.4632E-02     0.4632E-02     0.4632E-02     0.4632E-02     0.4632E-02     0.0000E+00     0.1836E+03     0.2411E+00     0.6025E+01     0.3440E+01     0.5976E+00     0.2020E+05     0.1393E+03     0.1129E+02     0.9930E+00     0.4294E+01     0.7261E+06     0.2732E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3413E+03     0.1936E+02
    67     3     8  1982      34      34  cha34                0.2198E+05     0.2311E+06     0.8389E+05     0.4149E+05     0.2714E+05     0.1112E+00     0.5565E+00     0.8569E-01     0.1984E+04     0.3532E+01     0.6685E+01     0.1366E+00     0.9509E-01     0.6150E+06     0.4781E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.7535E-01     0.2071E+01     0.1393E+02     0.2091E+01     0.1864E+05     0.3610E+02     0.3916E+03     0.1069E+01     0.1689E+01     0.4747E+08     0.3984E+07     0.3484E-02     0.3484E-02     0.3484E-02     0.3484E-02     0.3484E-02     0.0000E+00     0.3470E+04     0.6064E-01     0.1790E+01     0.6679E+01     0.1040E+01     0.8891E+04     0.5884E+02     0.5813E+02     0.2095E+01     0.2012E+01     0.6197E+07     0.2988E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6283E+04     0.1936E+02
    67     3     8  1982      35      35  cha35                0.1388E+05     0.1460E+06     0.5392E+05     0.2592E+05     0.1644E+05     0.5584E-01     0.1774E+00     0.2876E-01     0.1444E+04     0.1167E+01     0.1386E+01     0.4452E-01     0.5421E-01     0.1157E+06     0.4276E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.6055E-01     0.1329E+01     0.6905E+01     0.1095E+01     0.1761E+05     0.2708E+02     0.1203E+03     0.1586E+01     0.6690E+00     0.1283E+08     0.1673E+07     0.3356E-02     0.3356E-02     0.3356E-02     0.3356E-02     0.3356E-02     0.0000E+00     0.5900E+04     0.5126E-01     0.1218E+01     0.3201E+01     0.5284E+00     0.9953E+04     0.3391E+02     0.1462E+02     0.1069E+01     0.1686E+01     0.1436E+07     0.2360E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9365E+04     0.1936E+02
    67     3     8  1982      36      36  cha36                0.2379E+05     0.2502E+06     0.7571E+05     0.3744E+05     0.2434E+05     0.1372E-07     0.1316E-04     0.4163E-04     0.3189E+04     0.1720E-01     0.2239E-02     0.9820E-06     0.2804E-03     0.4764E+00     0.2252E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5356E-01     0.8243E-06     0.1350E-02     0.4049E-02     0.3012E+05     0.1350E-02     0.3734E+02     0.0000E+00     0.0000E+00     0.2960E+03     0.1982E+08     0.8243E-03     0.8243E-03     0.8243E-03     0.8243E-03     0.8243E-03     0.0000E+00     0.7559E+04     0.3939E-01     0.5273E-06     0.3138E-03     0.9839E-03     0.1431E+05     0.1420E+01     0.2782E+00     0.3244E-03     0.1009E-01     0.1820E+02     0.1909E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1760E+05     0.1936E+02
    67     3     8  1982      37      37  cha37                0.4715E+05     0.4959E+06     0.1474E+06     0.6988E+05     0.3533E+05     0.3856E-07     0.2562E-04     0.8086E-04     0.3606E+04     0.6700E-01     0.1244E-01     0.2109E-04     0.1111E-02     0.1146E+02     0.3075E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5083E-01     0.1180E-05     0.1545E-02     0.4635E-02     0.2779E+05     0.1545E-02     0.4691E+02     0.0000E+00     0.0000E+00     0.2496E+04     0.2413E+08     0.1180E-02     0.1180E-02     0.1180E-02     0.1180E-02     0.1180E-02     0.0000E+00     0.8679E+04     0.3355E-01     0.7033E-06     0.2942E-03     0.9181E-03     0.9595E+04     0.1486E+01     0.3655E+00     0.5765E-03     0.1776E-01     0.1202E+03     0.1420E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2834E+05     0.1936E+02
    67     3     8  1982      38      38  cha38                0.1198E+05     0.1260E+06     0.3840E+05     0.1884E+05     0.1070E+05     0.1024E+00     0.4624E+00     0.7471E-01     0.1169E+04     0.1361E+01     0.3524E+01     0.1141E+00     0.2833E-01     0.3714E+06     0.3045E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2884E-01     0.1247E+01     0.1043E+02     0.1626E+01     0.1293E+05     0.5846E+00     0.2922E+03     0.0000E+00     0.0000E+00     0.3695E+08     0.9422E+07     0.3088E-02     0.3088E-02     0.3088E-02     0.3088E-02     0.3088E-02     0.0000E+00     0.3934E+05     0.2268E-01     0.1176E+01     0.5078E+01     0.8252E+00     0.6622E+04     0.2512E+02     0.4060E+02     0.1585E+01     0.6512E+00     0.4753E+07     0.7484E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7809E+05     0.1936E+02
    67     3     8  1982      39      39  cha39                0.6408E+05     0.6738E+06     0.2102E+06     0.1127E+06     0.5425E+05     0.3709E-06     0.2525E-04     0.8189E-04     0.4050E+04     0.1606E+00     0.4634E-01     0.6106E-05     0.1405E-02     0.9059E+02     0.4803E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1020E+00     0.1121E-04     0.1388E-02     0.4225E-02     0.3389E+05     0.2951E+01     0.3122E+02     0.3235E-03     0.1586E-01     0.2222E+05     0.1095E+08     0.3190E-02     0.3190E-02     0.3190E-02     0.3190E-02     0.3190E-02     0.0000E+00     0.1679E+04     0.7039E-01     0.8522E-05     0.3236E-03     0.1020E-02     0.1219E+05     0.3139E+01     0.8706E+00     0.6732E-03     0.2847E-01     0.1328E+04     0.2837E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4405E+04     0.1936E+02
    67     3     8  1982      40      40  cha40                0.1864E+05     0.1961E+06     0.6879E+05     0.3376E+05     0.1059E+05     0.3599E-07     0.4470E-05     0.1447E-04     0.7251E+03     0.7394E-02     0.2770E-03     0.8491E-08     0.1563E-03     0.8630E+00     0.9968E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.6409E-01     0.4596E-05     0.7689E-03     0.2340E-02     0.1860E+05     0.2114E+01     0.1092E+02     0.4506E-03     0.1351E-01     0.1487E+04     0.3612E+07     0.1512E-02     0.1512E-02     0.1512E-02     0.1512E-02     0.1512E-02     0.0000E+00     0.5104E+04     0.5677E-01     0.3571E-05     0.2132E-03     0.6796E-03     0.1228E+05     0.2285E+01     0.9391E-01     0.2216E-03     0.1343E-01     0.8290E+02     0.2795E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7077E+04     0.1936E+02
    67     3     8  1982      41      41  cha41                0.1077E+06     0.1133E+07     0.3373E+06     0.1605E+06     0.5525E+05     0.4090E-06     0.4382E-04     0.1313E-03     0.3358E+04     0.1136E+00     0.2027E-01     0.7144E-04     0.2653E-02     0.1506E+02     0.4527E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.8352E-01     0.3133E-05     0.2675E-02     0.8025E-02     0.3198E+05     0.2675E-02     0.6315E+02     0.0000E+00     0.0000E+00     0.3382E+04     0.3474E+08     0.3133E-02     0.3133E-02     0.3133E-02     0.3133E-02     0.3133E-02     0.0000E+00     0.2595E+04     0.5320E-01     0.2286E-04     0.5568E-03     0.1395E-02     0.1000E+05     0.2299E+01     0.5937E+00     0.1313E-02     0.3761E-01     0.3132E+03     0.2126E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8551E+04     0.1936E+02
    67     3     8  1982      42      42  cha42                0.6286E+04     0.6610E+05     0.2009E+05     0.1007E+05     0.4046E+04     0.7069E-08     0.3225E-05     0.1015E-04     0.4394E+03     0.3114E-02     0.5281E-03     0.5137E-06     0.4703E-04     0.5711E+00     0.3736E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1416E-01     0.6502E-06     0.5791E-03     0.1737E-02     0.7329E+04     0.5791E-03     0.1884E+02     0.0000E+00     0.0000E+00     0.6289E+03     0.8082E+07     0.6502E-03     0.6502E-03     0.6502E-03     0.6502E-03     0.6502E-03     0.0000E+00     0.2877E+06     0.1160E-01     0.4111E-06     0.1164E-03     0.3644E-03     0.4522E+04     0.8256E+00     0.1309E+00     0.9588E-04     0.2667E-02     0.3184E+02     0.5713E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5224E+06     0.1936E+02
    67     3     8  1982      43      43  cha43                0.7833E+04     0.8237E+05     0.2661E+05     0.1327E+05     0.3252E+04     0.1147E-07     0.2247E-05     0.7046E-05     0.2471E+03     0.5639E-03     0.2189E-03     0.3318E-06     0.3409E-04     0.4791E+00     0.3033E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2053E-01     0.1791E-05     0.7961E-03     0.2388E-02     0.7345E+04     0.7961E-03     0.1744E+02     0.0000E+00     0.0000E+00     0.1124E+04     0.8685E+07     0.1791E-02     0.1791E-02     0.1791E-02     0.1791E-02     0.1791E-02     0.0000E+00     0.1039E+06     0.1849E-01     0.1124E-05     0.1409E-03     0.4396E-03     0.5312E+04     0.6992E+00     0.1084E+00     0.1176E-03     0.3245E-02     0.4848E+02     0.9171E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1416E+06     0.1936E+02
    67     3     8  1982      44      44  cha44                0.3487E+03     0.3666E+04     0.1561E+04     0.6591E+03     0.2505E+03     0.2550E-09     0.2026E-06     0.6146E-06     0.3787E+02     0.2914E-05     0.3027E-04     0.2207E-20     0.5604E-08     0.3105E-01     0.2846E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1077E-01     0.4537E-06     0.4154E-03     0.1246E-02     0.5576E+04     0.4154E-03     0.1285E+02     0.0000E+00     0.0000E+00     0.2533E+03     0.5628E+07     0.4537E-03     0.4537E-03     0.4537E-03     0.4537E-03     0.4537E-03     0.0000E+00     0.6302E+06     0.1064E-01     0.3439E-06     0.1356E-03     0.4158E-03     0.5452E+04     0.5751E+00     0.1124E+00     0.3197E-04     0.1989E-03     0.3565E+02     0.6435E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6540E+06     0.1936E+02
    67     3     8  1982      45      45  cha45                0.5690E+04     0.5984E+05     0.2372E+05     0.1076E+05     0.3458E+04     0.3017E-07     0.1781E-05     0.5602E-05     0.4670E+03     0.3418E-03     0.2381E-03     0.2983E-09     0.1697E-04     0.3439E+01     0.3255E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2573E-01     0.6835E-05     0.7822E-03     0.2347E-02     0.1439E+05     0.7822E-03     0.1965E+02     0.0000E+00     0.0000E+00     0.8599E+04     0.8046E+07     0.6835E-02     0.6835E-02     0.6835E-02     0.6835E-02     0.6835E-02     0.0000E+00     0.5799E+05     0.2382E-01     0.4451E-05     0.1669E-03     0.5209E-03     0.1043E+05     0.6644E+00     0.1790E+00     0.1019E-03     0.2430E-02     0.4573E+03     0.1108E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7269E+05     0.1936E+02
    67     3     8  1982      46      46  cha46                0.2247E+04     0.2363E+05     0.7881E+04     0.3880E+04     0.1734E+04     0.2172E-08     0.1220E-05     0.3850E-05     0.2076E+03     0.2577E-03     0.1365E-03     0.3148E-09     0.7637E-05     0.9381E-01     0.1649E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1167E-01     0.4426E-06     0.4450E-03     0.1335E-02     0.6041E+04     0.4450E-03     0.1373E+02     0.0000E+00     0.0000E+00     0.2503E+03     0.5986E+07     0.4426E-03     0.4426E-03     0.4426E-03     0.4426E-03     0.4426E-03     0.0000E+00     0.5003E+06     0.1059E-01     0.2821E-06     0.9668E-04     0.3029E-03     0.4731E+04     0.6512E+00     0.9188E-01     0.4872E-04     0.9771E-03     0.1461E+02     0.5504E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6695E+06     0.1936E+02
