 SWATPLUS_CUENCAPIURA      SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      34      34  cha34                0.1424E-01     0.0000E+00     0.1146E-01     0.1424E-01     0.3915E+00     0.3915E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2946E+02     0.1046E+01     0.5310E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4487E+00     0.0000E+00     0.3611E+00     0.2819E-01     0.2512E+02     0.1690E+00     0.9214E+00     0.3911E+02
    67     3     8  1982      35      35  cha35                0.1145E-01     0.0000E+00     0.9691E-02     0.1145E-01     0.2513E+00     0.2513E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2460E+02     0.9279E+00     0.6440E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4868E+00     0.0000E+00     0.4122E+00     0.1437E-01     0.2810E+02     0.9718E-01     0.8171E+00     0.2941E+02
    67     3     8  1982      36      36  cha36                0.1012E-01     0.0000E+00     0.7447E-02     0.1012E-01     0.1558E-06     0.1558E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1683E+02     0.7204E+00     0.1238E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8109E+00     0.0000E+00     0.5964E+00     0.2200E-07     0.4038E+02     0.4008E-02     0.6343E+00     0.1824E+02
    67     3     8  1982      37      37  cha37                0.9608E-02     0.0000E+00     0.6343E-02     0.9608E-02     0.2230E-06     0.2230E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1924E+02     0.7878E+00     0.1428E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6154E+00     0.0000E+00     0.4062E+00     0.5032E-07     0.2707E+02     0.4196E-02     0.6937E+00     0.2603E+02
    67     3     8  1982      38      38  cha38                0.5451E-02     0.0000E+00     0.4288E-02     0.5451E-02     0.2357E+00     0.2357E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1134E+02     0.5537E+00     0.1484E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8430E+00     0.0000E+00     0.6632E+00     0.2033E-01     0.1871E+02     0.7320E-01     0.4875E+00     0.8649E+01
    67     3     8  1982      39      39  cha39                0.1929E-01     0.0000E+00     0.1331E-01     0.1929E-01     0.2119E-05     0.2119E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2994E+02     0.1058E+01     0.1635E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5914E+00     0.0000E+00     0.4080E+00     0.3754E-06     0.3439E+02     0.8861E-02     0.9314E+00     0.7102E+02
    67     3     8  1982      40      40  cha40                0.1211E-01     0.0000E+00     0.1073E-01     0.1211E-01     0.8689E-06     0.8689E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2146E+02     0.8473E+00     0.6273E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6467E+00     0.0000E+00     0.5729E+00     0.5226E-07     0.3465E+02     0.6450E-02     0.7461E+00     0.6877E+02
    67     3     8  1982      41      41  cha41                0.1579E-01     0.0000E+00     0.1006E-01     0.1579E-01     0.5922E-06     0.5922E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2361E+02     0.9027E+00     0.6048E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7193E+00     0.0000E+00     0.4582E+00     0.2474E-05     0.2823E+02     0.6491E-02     0.7949E+00     0.8258E+02
    67     3     8  1982      42      42  cha42                0.2677E-02     0.0000E+00     0.2194E-02     0.2677E-02     0.1229E-06     0.1229E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9828E+01     0.5034E+00     0.1110E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5252E+00     0.0000E+00     0.4304E+00     0.1156E-07     0.1276E+02     0.2330E-02     0.4432E+00     0.5526E+01
    67     3     8  1982      43      43  cha43                0.3881E-02     0.0000E+00     0.3495E-02     0.3881E-02     0.3386E-06     0.3386E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1013E+02     0.5136E+00     0.9330E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7242E+00     0.0000E+00     0.6521E+00     0.1745E-07     0.1499E+02     0.1974E-02     0.4523E+00     0.1708E+02
    67     3     8  1982      44      44  cha44                0.2036E-02     0.0000E+00     0.2011E-02     0.2036E-02     0.8578E-07     0.8578E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7822E+01     0.4323E+00     0.1852E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5847E+00     0.0000E+00     0.5774E+00     0.9563E-09     0.1538E+02     0.1624E-02     0.3806E+00     0.4398E+01
    67     3     8  1982      45      45  cha45                0.4865E-02     0.0000E+00     0.4504E-02     0.4865E-02     0.1292E-05     0.1292E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1013E+02     0.5136E+00     0.5879E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.9075E+00     0.0000E+00     0.8402E+00     0.4692E-07     0.2942E+02     0.1876E-02     0.4523E+00     0.1356E+02
    67     3     8  1982      46      46  cha46                0.2206E-02     0.0000E+00     0.2002E-02     0.2206E-02     0.8366E-07     0.8366E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8105E+01     0.4426E+00     0.8340E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5971E+00     0.0000E+00     0.5419E+00     0.3929E-08     0.1335E+02     0.1838E-02     0.3898E+00     0.3182E+01
