 FINAL_TRY                 SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      24      24  cha0024              0.9619E-01     0.0000E+00     0.8794E-01     0.9619E-01     0.1144E+03     0.1593E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.8117E+03     0.4486E+02     0.0000E+00     0.6876E+01     0.7115E+00     0.1763E-01     0.1665E+01     0.9327E-01     0.0000E+00     0.1811E+03     0.0000E+00     0.1656E+03     0.3288E+00     0.1824E+03     0.1686E+01     0.3751E+00     0.3697E+01
    67     3     8  1982      25      25  cha0025              0.4730E-06     0.0000E+00     0.7317E-08     0.4730E-06     0.5639E-05     0.5639E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3778E+01     0.2661E+00     0.3850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2417E-02     0.0000E+00     0.3738E-04     0.1589E-07     0.5672E-04     0.3560E-07     0.2343E+00     0.4282E+00
    67     3     8  1982      26      26  cha0026              0.4548E-01     0.0000E+00     0.4508E-01     0.4548E-01     0.9067E+02     0.9511E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.6626E+01     0.4442E+01     0.0000E+00     0.4716E+01     0.3493E+00     0.1074E-01     0.2156E+00     0.1322E+00     0.0000E+00     0.1605E+03     0.0000E+00     0.1591E+03     0.2391E-01     0.1032E+03     0.1086E+01     0.2735E+00     0.1158E+01
    67     3     8  1982      27      27  cha0027              0.3398E-05     0.0000E+00     0.5743E-06     0.3398E-05     0.3612E-05     0.3612E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6999E+01     0.4014E+00     0.6360E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6212E-02     0.0000E+00     0.1050E-02     0.9560E-08     0.2734E-02     0.1414E-05     0.3535E+00     0.2036E+01
    67     3     8  1982      28      28  cha0028              0.8163E-01     0.0000E+00     0.7982E-01     0.8163E-01     0.1756E+03     0.1986E+03     0.0000E+00     0.0000E+00     0.1162E+00     0.2219E+03     0.2315E+02     0.0000E+00     0.5157E+01     0.7163E+00     0.1673E-01     0.2057E+01     0.1586E+00     0.0000E+00     0.2483E+03     0.0000E+00     0.2428E+03     0.8125E-01     0.1583E+03     0.2022E+01     0.3025E+00     0.1904E+01
    67     3     8  1982      29      29  cha0029              0.2136E+02     0.0000E+00     0.2154E+02     0.2136E+02     0.2831E+05     0.2829E+05     0.0000E+00     0.0000E+00     0.2520E+02     0.0000E+00     0.1898E+01     0.0000E+00     0.2612E+03     0.4483E+01     0.1000E-04     0.0000E+00     0.1364E-02     0.0000E+00     0.9366E+02     0.0000E+00     0.9444E+02     0.2797E+01     0.5309E+05     0.6505E+03     0.3948E+01     0.1720E+03
    67     3     8  1982      30      30  cha0030              0.2153E+02     0.0000E+00     0.2136E+02     0.2153E+02     0.2876E+05     0.2876E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.8161E+04     0.0000E+00     0.0000E+00     0.2606E+03     0.4989E+01     0.3460E-02     0.2712E+01     0.0000E+00     0.0000E+00     0.9476E+02     0.0000E+00     0.9402E+02     0.2371E+01     0.5292E+05     0.6532E+03     0.3968E+01     0.3219E+04
    67     3     8  1982      31      31  cha0031              0.2149E+02     0.0000E+00     0.2153E+02     0.2149E+02     0.2913E+05     0.2926E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1277E+03     0.0000E+00     0.2603E+03     0.4473E+01     0.2100E-03     0.0000E+00     0.3766E-01     0.0000E+00     0.9476E+02     0.0000E+00     0.9493E+02     0.6561E+01     0.5330E+05     0.6627E+03     0.3939E+01     0.7824E+03
    67     3     8  1982      32      32  cha0032              0.2154E+02     0.0000E+00     0.2149E+02     0.2154E+02     0.2940E+05     0.2953E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.6890E+01     0.1308E+03     0.0000E+00     0.2591E+03     0.4458E+01     0.1070E-02     0.7145E-03     0.4925E-01     0.0000E+00     0.9575E+02     0.0000E+00     0.9554E+02     0.5077E+01     0.5349E+05     0.6700E+03     0.3926E+01     0.1748E+04
    67     3     8  1982      33      33  cha0033              0.2153E+02     0.0000E+00     0.2154E+02     0.2153E+02     0.2966E+05     0.2973E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6731E+02     0.0000E+00     0.2586E+03     0.4453E+01     0.3100E-03     0.0000E+00     0.2966E-01     0.0000E+00     0.9600E+02     0.0000E+00     0.9601E+02     0.4773E+01     0.5374E+05     0.6752E+03     0.3922E+01     0.9375E+03
    67     3     8  1982      34      34  cha0034              0.2153E+02     0.0000E+00     0.2153E+02     0.2153E+02     0.2989E+05     0.2996E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6550E+02     0.0000E+00     0.2524E+03     0.4381E+01     0.3400E-03     0.0000E+00     0.3223E-01     0.0000E+00     0.1000E+03     0.0000E+00     0.1000E+03     0.4487E+01     0.5390E+05     0.6796E+03     0.3858E+01     0.9321E+03
    67     3     8  1982      35      35  cha0035              0.2134E+02     0.0000E+00     0.2153E+02     0.2134E+02     0.3015E+05     0.3012E+05     0.0000E+00     0.0000E+00     0.2986E+02     0.0000E+00     0.1956E+01     0.0000E+00     0.2510E+03     0.4365E+01     0.1000E-04     0.0000E+00     0.1255E-02     0.0000E+00     0.1001E+03     0.0000E+00     0.1009E+03     0.3436E+01     0.5404E+05     0.6836E+03     0.3844E+01     0.1580E+03
    67     3     8  1982      36      36  cha0036              0.2090E+02     0.0000E+00     0.2134E+02     0.2090E+02     0.3071E+05     0.3069E+05     0.0000E+00     0.0000E+00     0.3038E+02     0.0000E+00     0.4616E+01     0.0000E+00     0.2499E+03     0.4353E+01     0.1000E-04     0.0000E+00     0.1241E-02     0.0000E+00     0.9866E+02     0.0000E+00     0.1008E+03     0.9186E+01     0.5386E+05     0.6861E+03     0.3833E+01     0.1566E+03
    67     3     8  1982      37      37  cha0037              0.2095E+02     0.0000E+00     0.2090E+02     0.2095E+02     0.3083E+05     0.3083E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.5119E+04     0.0000E+00     0.0000E+00     0.2494E+03     0.5472E+01     0.5800E-02     0.5957E+01     0.0000E+00     0.0000E+00     0.9923E+02     0.0000E+00     0.9901E+02     0.7496E+00     0.5345E+05     0.6936E+03     0.3882E+01     0.3847E+04
    67     3     8  1982      38      38  cha0038              0.2098E+02     0.0000E+00     0.2095E+02     0.2098E+02     0.3105E+05     0.3112E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6706E+02     0.0000E+00     0.2478E+03     0.4328E+01     0.7100E-03     0.0000E+00     0.3417E-01     0.0000E+00     0.1004E+03     0.0000E+00     0.1003E+03     0.4865E+01     0.5354E+05     0.6957E+03     0.3811E+01     0.1296E+04
