 FINAL_TRY                
  SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                               
  
                                                                            --YIELD (kg/ha)--
  jday   mon   day    yr    unit PLANTNM                         MASS          C           N           P
    67     3     8  1982     856    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     857    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     858    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     859    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     860    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     861    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     862    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     863    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     864    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     865    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     866    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     867    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     868    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     869    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     870    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     871    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     872    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     873    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     874    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     875    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     876    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     877    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     878    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     879    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     880    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     881    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     882    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     883    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     884    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     885    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     886    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     887    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     888    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     889    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     890    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     891    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     892    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     893    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     894    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     895    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     896    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     897    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     898    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     899    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     900    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     901    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     902    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     903    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     904    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     905    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     906    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     907    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     908    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     909    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     910    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     911    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     912    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     913    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     914    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     915    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     916    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     917    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982     918    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     919    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     920    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     921    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     922    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     923    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     924    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     925    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     926    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     927    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     928    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     929    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     930    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     931    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     932    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     933    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     934    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     935    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     936    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     937    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     938    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     939    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     940    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     941    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     942    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     943    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     944    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     945    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     946    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     947    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     948    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     949    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     950    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     951    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     952    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     953    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     954    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     955    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     956    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     957    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982     958    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     959    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     960    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     961    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     962    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     963    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     964    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     965    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     966    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     967    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     968    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     969    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     970    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     971    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     972    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     973    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     974    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     975    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     976    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     977    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     978    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     979    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     980    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     981    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     982    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     983    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     984    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     985    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     986    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     987    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     988    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982     989    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     990    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     991    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     992    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     993    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     994    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     995    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     996    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982     997    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     998    past                        0.000       0.000       0.000       0.000
    67     3     8  1982     999    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1000    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1001    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1002    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1003    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1004    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1005    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1006    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1007    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1008    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1009    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1010    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1011    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1012    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1013    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1014    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1015    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1016    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1017    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1018    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1019    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1020    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1021    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1022    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1023    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1024    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1025    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1026    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1027    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1028    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1029    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1030    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1031    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1032    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1033    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1034    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1035    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1036    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1037    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1038    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1039    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1040    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1041    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1042    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1043    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1044    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1045    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    1046    agrl                        0.000       0.000       0.000       0.000
    67     3     8  1982    1047    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1048    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1049    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1050    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1051    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1052    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1053    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1054    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1055    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1056    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1057    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1058    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1059    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1060    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1061    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1062    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1063    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1064    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1065    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1066    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1067    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1068    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1069    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1070    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1071    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1072    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1073    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1074    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1075    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1076    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1077    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1078    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1079    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1080    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1081    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1082    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1083    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1084    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1085    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1086    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1087    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1088    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1089    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1090    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1091    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1092    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1093    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1094    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1095    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1096    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1097    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1098    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1099    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1100    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1101    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1102    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1103    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1104    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1105    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1106    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1107    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1108    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1109    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1110    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1111    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1112    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1113    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1114    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1115    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1116    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1117    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1118    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1119    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1120    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1121    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1122    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1123    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1124    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1125    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1126    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1127    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1128    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1129    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1130    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1131    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1132    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1133    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1134    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1135    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1136    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1137    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1138    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1139    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1140    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1141    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1142    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1143    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1144    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1145    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1146    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1147    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1148    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1149    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1150    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1151    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1152    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1153    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1154    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1155    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1156    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1157    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1158    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1159    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1160    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1161    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1162    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1163    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1164    shrb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1165    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1166    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1167    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1168    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1169    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1170    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1171    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1172    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1173    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1174    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1175    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1176    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1177    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1178    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1179    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1180    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1181    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1182    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1183    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1184    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1185    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1186    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1187    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1188    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1189    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1190    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1191    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1192    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1193    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1194    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1195    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1196    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1197    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1198    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1199    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1200    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1201    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1202    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1203    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1204    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1205    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1206    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1207    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1208    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1209    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1210    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1211    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1212    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1213    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1214    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1215    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1216    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1217    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1218    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1219    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1220    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1221    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1222    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1223    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1224    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1225    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1226    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1227    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1228    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1229    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1230    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1231    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1232    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1233    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1234    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1235    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1236    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1237    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1238    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1239    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1240    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1241    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1242    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1243    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1244    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1245    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1246    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1247    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1248    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1249    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1250    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1251    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1252    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1253    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1254    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1255    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1256    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1257    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1258    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1259    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1260    frse                        0.000       0.000       0.000       0.000
    67     3     8  1982    1261    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1262    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1263    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1264    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1265    past                        0.000       0.000       0.000       0.000
    67     3     8  1982    1266    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1267    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1268    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1269    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1270    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1271    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1272    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1273    rngb                        0.000       0.000       0.000       0.000
    67     3     8  1982    1274    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1275    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1276    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1277    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1278    frst                        0.000       0.000       0.000       0.000
    67     3     8  1982    1279    frst                        0.000       0.000       0.000       0.000
