 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
    67     3     8  1982      25      25  hru025              3113.609       0.000       0.000    1260.369     173.052    1433.421     403.680      31.564       0.000       0.000      31.564    1260.480      71.701     273.728     507.446     362.899      82.314       0.000       0.000       0.000      31.781       0.000       0.000       0.000       0.000       0.000    1260.480       0.000       0.000     173.052       0.000       0.000       0.000       0.000       0.000    1238.663       6.031     311.666       0.000       0.000       0.000       0.000
    67     3     8  1982      26      26  hru026              3113.609       0.000       0.000    1250.357     178.109    1428.465     402.448      31.757       0.000       0.000      31.757    1250.362      71.668     272.381     507.307     362.101      82.027       0.000       0.000       0.000      31.975       0.000       0.000       0.000       0.000       0.000    1250.362       0.000       0.000     178.109       0.000       0.000       0.000       0.000       0.000    1244.546       0.316     320.773       0.000       0.000       0.000       0.000
    67     3     8  1982      27      27  hru027              3113.609       0.000       0.000    1427.402      93.535    1520.937     421.831      31.609       0.000       0.000      31.609    1427.404      72.171     293.959     508.746     374.569      86.738       0.000       0.000       0.000      31.823       0.000       0.000       0.000       0.000       0.000    1427.404       0.000       0.000      93.535       0.000       0.000       0.000       0.000       0.000    1136.193       0.095     168.456       0.000       0.000       0.000       0.000
    67     3     8  1982      28      28  hru028              3113.609       0.000       0.000    1202.421     202.967    1405.388     397.022      31.855       0.000       0.000      31.855    1202.467      71.512     266.470     506.733     358.582      80.759       0.000       0.000       0.000      32.074       0.000       0.000       0.000       0.000       0.000    1202.467       0.000       0.000     202.967       0.000       0.000       0.000       0.000       0.000    1271.827       2.379     365.543       0.000       0.000       0.000       0.000
    67     3     8  1982      29      29  hru029              3113.609       0.000       0.000    2436.401      72.239    2508.640     189.052      32.707       0.000       0.000      32.707    2436.401      80.101     277.410     348.339     296.255      95.242       0.000       0.000       0.000      32.910       0.000       0.000       0.000       0.000       0.000    2436.401       0.000       0.000      72.239       0.000       0.000       0.000       0.000       0.000     375.204       0.002     797.314       0.000       0.000       0.000       0.000
    67     3     8  1982      30      30  hru030              3113.609       0.000       0.000    2494.049      54.309    2548.359     190.716      32.272       0.000       0.000      32.272    2494.049      81.646     284.669     348.339     298.391      97.378       0.000       0.000       0.000      32.472       0.000       0.000       0.000       0.000       0.000    2494.049       0.000       0.000      54.309       0.000       0.000       0.000       0.000       0.000     336.806       0.002     599.420       0.000       0.000       0.000       0.000
    67     3     8  1982      31      31  hru031              3113.609       0.000       0.000    1214.772     196.166    1410.938     398.360      32.028       0.000       0.000      32.028    1214.812      71.552     267.912     506.874     359.451      81.075       0.000       0.000       0.000      32.248       0.000       0.000       0.000       0.000       0.000    1214.812       0.000       0.000     196.166       0.000       0.000       0.000       0.000       0.000    1265.069       2.112     353.295       0.000       0.000       0.000       0.000
    67     3     8  1982      32      32  hru032              3113.609       0.000       0.000    2476.524      59.950    2536.475     190.216      32.290       0.000       0.000      32.290    2476.529      81.160     282.475     348.339     297.744      96.732       0.000       0.000       0.000      32.490       0.000       0.000       0.000       0.000       0.000    2476.529       0.000       0.000      59.950       0.000       0.000       0.000       0.000       0.000     348.409       0.357     661.682       0.000       0.000       0.000       0.000
    67     3     8  1982      33      33  hru033              3113.609       0.000       0.000    2478.494      59.235    2537.729     190.272      32.322       0.000       0.000      32.322    2478.542      81.215     282.719     348.339     297.817      96.804       0.000       0.000       0.000      32.523       0.000       0.000       0.000       0.000       0.000    2478.542       0.000       0.000      59.235       0.000       0.000       0.000       0.000       0.000     347.118       3.745     653.790       0.000       0.000       0.000       0.000
    67     3     8  1982      34      34  hru034              3113.609       0.000       0.000    2457.475      65.713    2523.188     189.665      32.523       0.000       0.000      32.523    2457.488      80.634     280.060     348.339     297.035      96.022       0.000       0.000       0.000      32.725       0.000       0.000       0.000       0.000       0.000    2457.488       0.000       0.000      65.713       0.000       0.000       0.000       0.000       0.000     361.183       1.020     725.287       0.000       0.000       0.000       0.000
