 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp       strss        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
     67     3     8  1982     22       0  rtu0220                0.000       0.000       0.000     122.008      15.503       0.000       0.000       0.000       0.000       0.000       0.000       0.000      16.813       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     23       0  rtu0230                0.000       0.000       0.000     109.919      15.071       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.259       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     24       0  rtu0240                0.000       0.000       0.000     110.603      15.062       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.119       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     25       0  rtu0250                0.000       0.000       0.000     121.895      15.505       0.000       0.000       0.000       0.000       0.000       0.000       0.000      16.907       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     26       0  rtu0260                0.000       0.000       0.000     121.988      15.503       0.000       0.000       0.000       0.000       0.000       0.000       0.000      16.862       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     27       0  rtu0270                0.000       0.000       0.000     109.997      15.070       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.231       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     28       0  rtu0280                0.000       0.000       0.000     109.950      15.071       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.246       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     29       0  rtu0290                0.000       0.000       0.000     121.366      15.513       0.000       0.000       0.000       0.000       0.000       0.000       0.000      17.209       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     30       0  rtu0300                0.000       0.000       0.000     109.768      15.074       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.424       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     31       0  rtu0310                0.000       0.000       0.000     113.788      15.287       0.000       0.000       0.000       0.000       0.000       0.000       0.000      14.148       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     32       0  rtu0320                0.000       0.000       0.000      73.682      14.968       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.553       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     33       0  rtu0330                0.000       0.000       0.000      74.531      14.967       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.436       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     34       0  rtu0340                0.000       0.000       0.000      74.451      14.967       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.470       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     35       0  rtu0350                0.000       0.000       0.000     110.697      15.061       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.266       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     36       0  rtu0360                0.000       0.000       0.000     110.610      15.062       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.152       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     37       0  rtu0370                0.000       0.000       0.000     110.235      15.067       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.154       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     38       0  rtu0380                0.000       0.000       0.000     110.314      15.066       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.117       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     39       0  rtu0390                0.000       0.000       0.000     110.472      15.064       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.193       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     40       0  rtu0400                0.000       0.000       0.000      73.570      14.968       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.549       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     41       0  rtu0410                0.000       0.000       0.000     110.584      15.062       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.185       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     42       0  rtu0420                0.000       0.000       0.000     110.571      15.062       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.166       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     43       0  rtu0430                0.000       0.000       0.000     104.614      15.045       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.061       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     44       0  rtu0440                0.000       0.000       0.000      81.265      15.023       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.633       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     45       0  rtu0450                0.000       0.000       0.000      75.161      14.967       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.349       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     46       0  rtu0460                0.000       0.000       0.000      73.295      14.968       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.571       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     47       0  rtu0470                0.000       0.000       0.000     109.984      15.070       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.256       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     48       0  rtu0480                0.000       0.000       0.000     109.930      15.071       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.282       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     49       0  rtu0490                0.000       0.000       0.000     110.265      15.066       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.185       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     50       0  rtu0500                0.000       0.000       0.000     110.146      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.146       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     51       0  rtu0510                0.000       0.000       0.000     110.825      15.060       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.160       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     52       0  rtu0520                0.000       0.000       0.000     110.423      15.064       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.187       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     53       0  rtu0530                0.000       0.000       0.000     110.579      15.062       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.156       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     54       0  rtu0540                0.000       0.000       0.000     110.228      15.066       0.000       0.000       0.000       0.000       0.000       0.000       0.000      10.379       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     55       0  rtu0550                0.000       0.000       0.000     110.349      15.065       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.164       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     56       0  rtu0560                0.000       0.000       0.000     110.324      15.065       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.181       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     57       0  rtu0570                0.000       0.000       0.000     108.016      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.500       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     58       0  rtu0580                0.000       0.000       0.000     110.289      15.066       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.180       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     59       0  rtu0590                0.000       0.000       0.000     110.399      15.064       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.199       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     60       0  rtu0600                0.000       0.000       0.000     108.373      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.430       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     61       0  rtu0610                0.000       0.000       0.000     110.376      15.065       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.256       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     62       0  rtu0620                0.000       0.000       0.000     110.091      15.069       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.219       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     63       0  rtu0630                0.000       0.000       0.000     109.563      15.066       0.000       0.000       0.000       0.000       0.000       0.000       0.000       9.469       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     64       0  rtu0640                0.000       0.000       0.000     110.136      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.224       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     65       0  rtu0650                0.000       0.000       0.000     109.655      15.075       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.575       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     66       0  rtu0660                0.000       0.000       0.000     110.230      15.067       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.112       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     67       0  rtu0670                0.000       0.000       0.000      72.974      14.969       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.605       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     68       0  rtu0680                0.000       0.000       0.000     109.786      15.073       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.431       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     69       0  rtu0690                0.000       0.000       0.000     110.150      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.251       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     70       0  rtu0700                0.000       0.000       0.000     110.379      15.065       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.286       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     71       0  rtu0710                0.000       0.000       0.000     110.686      15.061       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.257       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     72       0  rtu0720                0.000       0.000       0.000     110.737      15.061       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.255       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     73       0  rtu0730                0.000       0.000       0.000     110.321      15.066       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.417       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     74       0  rtu0740                0.000       0.000       0.000     109.942      15.070       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.538       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     75       0  rtu0750                0.000       0.000       0.000     110.473      15.064       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.236       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     76       0  rtu0760                0.000       0.000       0.000     110.605      15.062       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.232       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     77       0  rtu0770                0.000       0.000       0.000     110.539      15.063       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.246       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     78       0  rtu0780                0.000       0.000       0.000     110.586      15.062       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.194       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     79       0  rtu0790                0.000       0.000       0.000     110.921      15.062       0.000       0.000       0.000       0.000       0.000       0.000       0.000      10.829       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     80       0  rtu0800                0.000       0.000       0.000     111.163      15.065       0.000       0.000       0.000       0.000       0.000       0.000       0.000       7.346       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     81       0  rtu0810                0.000       0.000       0.000     111.006      15.061       0.000       0.000       0.000       0.000       0.000       0.000       0.000      11.266       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     82       0  rtu0820                0.000       0.000       0.000     110.532      15.063       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.194       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     83       0  rtu0830                0.000       0.000       0.000     110.483      15.064       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.229       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     84       0  rtu0840                0.000       0.000       0.000     110.857      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.108       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     85       0  rtu0850                0.000       0.000       0.000     108.060      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.495       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     86       0  rtu0860                0.000       0.000       0.000     110.277      15.067       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.392       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     87       0  rtu0870                0.000       0.000       0.000     110.456      15.064       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.219       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     88       0  rtu0880                0.000       0.000       0.000     107.495      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.582       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     89       0  rtu0890                0.000       0.000       0.000     108.320      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.465       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     90       0  rtu0900                0.000       0.000       0.000     114.090      15.618       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.836       0.000      22.189      12.954      17.571       0.913       0.781       0.879       0.420       0.000       0.000       0.000       0.000
     67     3     8  1982     91       0  rtu0910                0.000       0.000       0.000     110.242      15.067       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.259       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     92       0  rtu0920                0.000       0.000       0.000     107.858      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.538       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     93       0  rtu0930                0.000       0.000       0.000     110.160      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.267       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     94       0  rtu0940                0.000       0.000       0.000     106.967      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.682       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     95       0  rtu0950                0.000       0.000       0.000     110.214      15.067       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.273       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     96       0  rtu0960                0.000       0.000       0.000     107.218      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.630       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     97       0  rtu0970                0.000       0.000       0.000     110.547      15.063       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.238       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     98       0  rtu0980                0.000       0.000       0.000     107.159      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.639       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982     99       0  rtu0990                0.000       0.000       0.000     110.099      15.069       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.263       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    100       0  rtu1000                0.000       0.000       0.000     111.188      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.057       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    101       0  rtu1010                0.000       0.000       0.000     109.089      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.349       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    102       0  rtu1020                0.000       0.000       0.000      73.030      14.969       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.580       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    103       0  rtu1030                0.000       0.000       0.000     107.076      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.656       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    104       0  rtu1040                0.000       0.000       0.000      72.427      14.970       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.742       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    105       0  rtu1050                0.000       0.000       0.000      72.272      14.970       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.833       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    106       0  rtu1060                0.000       0.000       0.000     110.405      15.064       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.203       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    107       0  rtu1070                0.000       0.000       0.000     106.771      15.067       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.701       0.000      21.409      12.498      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    108       0  rtu1080                0.000       0.000       0.000     110.384      15.065       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.230       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    109       0  rtu1090                0.000       0.000       0.000     107.655      15.068       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.563       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    110       0  rtu1100                0.000       0.000       0.000      72.907      14.969       0.000       0.000       0.000       0.000       0.000       0.000       0.000      12.595       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
     67     3     8  1982    111       0  rtu1110                0.000       0.000       0.000     110.295      15.066       0.000       0.000       0.000       0.000       0.000       0.000       0.000      13.252       0.000      21.409      12.499      16.954       0.881       0.754       0.849       0.406       0.000       0.000       0.000       0.000
