 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
    67     3     8  1982      43      43  hru043               588.600       0.000       0.000     232.494      35.657     268.151      75.629       6.026       0.000       0.000       6.026     232.498      71.601     269.781     507.046     360.558      81.472       0.000       0.000       0.000       6.067       0.000       0.000       0.000       0.000       0.000     232.498       0.000       0.000      35.657       0.000       0.000       0.000       0.000       0.000     237.497       0.221      64.218       0.000       0.000       0.000       0.000
    67     3     8  1982      44      44  hru044               588.600       0.000       0.000     231.193      36.452     267.645      75.510       5.939       0.000       0.000       5.939     231.323      71.582     269.129     506.960     360.146      81.317       0.000       0.000       0.000       5.980       0.000       0.000       0.000       0.000       0.000     231.323       0.000       0.000      36.452       0.000       0.000       0.000       0.000       0.000     238.051       6.552      65.649       0.000       0.000       0.000       0.000
    67     3     8  1982      45      45  hru045               588.600       0.000       0.000     232.116      35.933     268.048      75.597       5.980       0.000       0.000       5.980     232.151      71.596     269.612     507.018     360.445      81.428       0.000       0.000       0.000       6.022       0.000       0.000       0.000       0.000       0.000     232.151       0.000       0.000      35.933       0.000       0.000       0.000       0.000       0.000     237.635       1.842      64.715       0.000       0.000       0.000       0.000
    67     3     8  1982      46      46  hru046               588.600       0.000       0.000     239.911      31.860     271.771      76.517       5.950       0.000       0.000       5.950     239.927      71.729     274.905     507.575     363.601      82.570       0.000       0.000       0.000       5.991       0.000       0.000       0.000       0.000       0.000     239.927       0.000       0.000      31.860       0.000       0.000       0.000       0.000       0.000     233.215       0.903      57.380       0.000       0.000       0.000       0.000
    67     3     8  1982      47      47  hru047               588.600       0.000       0.000     230.318      36.749     267.067      75.383       6.047       0.000       0.000       6.047     230.323      71.564     268.355     506.913     359.713      81.169       0.000       0.000       0.000       6.089       0.000       0.000       0.000       0.000       0.000     230.323       0.000       0.000      36.749       0.000       0.000       0.000       0.000       0.000     238.757       0.255      66.184       0.000       0.000       0.000       0.000
    67     3     8  1982      48      48  hru048               588.600       0.000       0.000     564.556       9.461     574.017       7.412       6.004       0.000       0.000       6.004     564.557      87.023     332.422     333.459     293.405     102.748       0.000       0.000       0.000       6.041       0.000       0.000       0.000       0.000       0.000     564.557       0.000       0.000       9.461       0.000       0.000       0.000       0.000       0.000       1.037       0.055     114.886       0.000       0.000       0.000       0.000
    67     3     8  1982      49      49  hru049               588.600       0.000       0.000     228.842      37.593     266.435      75.224       6.011       0.000       0.000       6.011     228.850      71.539     267.453     506.820     359.166      80.969       0.000       0.000       0.000       6.053       0.000       0.000       0.000       0.000       0.000     228.850       0.000       0.000      37.593       0.000       0.000       0.000       0.000       0.000     239.544       0.424      67.704       0.000       0.000       0.000       0.000
    67     3     8  1982      50      50  hru050               588.600       0.000       0.000     222.754      40.697     263.452      74.553       6.041       0.000       0.000       6.041     222.768      71.432     263.587     506.476     356.864      80.139       0.000       0.000       0.000       6.082       0.000       0.000       0.000       0.000       0.000     222.768       0.000       0.000      40.697       0.000       0.000       0.000       0.000       0.000     243.023       0.723      73.296       0.000       0.000       0.000       0.000
    67     3     8  1982      51      51  hru051               588.600       0.000       0.000     223.721      40.125     263.846      74.652       6.076       0.000       0.000       6.076     223.725      71.448     264.144     506.535     357.207      80.266       0.000       0.000       0.000       6.118       0.000       0.000       0.000       0.000       0.000     223.725       0.000       0.000      40.125       0.000       0.000       0.000       0.000       0.000     242.529       0.205      72.266       0.000       0.000       0.000       0.000
    67     3     8  1982      52      52  hru052               588.600       0.000       0.000     221.489      41.235     262.724      74.406       6.103       0.000       0.000       6.103     221.498      71.409     262.719     506.411     356.360      79.969       0.000       0.000       0.000       6.145       0.000       0.000       0.000       0.000       0.000     221.498       0.000       0.000      41.235       0.000       0.000       0.000       0.000       0.000     243.814       0.465      74.265       0.000       0.000       0.000       0.000
