 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
    67     3     8  1982      20      20  cha020               0.3244E+00     0.2168E+04     0.5489E+03     0.2174E+03     0.6591E+04     0.4313E+01     0.1557E+02     0.2993E+01     0.1294E+01     0.5318E+00     0.5937E+01     0.3256E+00     0.7419E-08     0.7958E+06     0.3146E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4688E+00     0.1047E+04     0.5483E+04     0.1047E+04     0.1557E+04     0.1945E+03     0.3286E+04     0.0000E+00     0.0000E+00     0.3054E+09     0.1348E+06     0.1179E-03     0.1179E-03     0.1179E-03     0.1179E-03     0.1179E-03     0.0000E+00     0.8066E+01     0.4684E+00     0.1047E+04     0.5342E+04     0.1024E+04     0.1541E+04     0.2708E+03     0.3170E+04     0.1233E+03     0.1845E-01     0.2684E+09     0.6845E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8056E+01     0.1936E+02
    67     3     8  1982      21      21  cha021               0.4252E+01     0.2842E+05     0.7195E+04     0.2849E+04     0.1541E+06     0.1409E+03     0.1073E+04     0.1781E+03     0.9254E+02     0.6673E+02     0.5798E+03     0.1472E+03     0.9669E+01     0.3228E+08     0.2072E-19     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.8739E+00     0.3213E+04     0.3451E+05     0.5587E+04     0.1311E+05     0.4036E+03     0.2853E+05     0.0000E+00     0.0000E+00     0.2081E+10     0.7031E+06     0.5819E-04     0.5819E-04     0.5819E-04     0.5819E-04     0.5819E-04     0.0000E+00     0.2645E+01     0.8613E+00     0.3182E+04     0.2867E+05     0.4754E+04     0.1362E+05     0.2939E+04     0.2468E+05     0.4375E+04     0.4167E+03     0.1052E+10     0.4587E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2636E+01     0.1936E+02
    67     3     8  1982      22      22  cha022               0.7150E+01     0.4779E+05     0.1210E+05     0.4790E+04     0.2929E+06     0.2168E+03     0.1654E+04     0.2756E+03     0.1791E+03     0.1326E+03     0.9640E+03     0.2773E+03     0.3535E+02     0.4520E+08     0.1555E-15     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1322E+01     0.4063E+04     0.4442E+05     0.7190E+04     0.1809E+05     0.6233E+03     0.3756E+05     0.0000E+00     0.0000E+00     0.2661E+10     0.1053E+07     0.5737E-04     0.5737E-04     0.5737E-04     0.5737E-04     0.5737E-04     0.0000E+00     0.2449E+01     0.1296E+01     0.4005E+04     0.3493E+05     0.5823E+04     0.1995E+05     0.4431E+04     0.3227E+05     0.6371E+04     0.1002E+04     0.1189E+10     0.6822E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2439E+01     0.1936E+02
    67     3     8  1982      23      23  cha023               0.1380E+01     0.9223E+04     0.2335E+04     0.9245E+03     0.3400E+05     0.2081E+02     0.8270E+02     0.1559E+02     0.4851E+01     0.3786E+01     0.3450E+02     0.4160E+01     0.1374E-02     0.3781E+07     0.2861E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.8928E+00     0.1938E+04     0.1131E+05     0.2109E+04     0.2293E+04     0.3801E+03     0.7385E+04     0.0000E+00     0.0000E+00     0.6587E+09     0.3201E+06     0.1176E-03     0.1176E-03     0.1176E-03     0.1176E-03     0.1176E-03     0.0000E+00     0.5836E+01     0.8905E+00     0.1936E+04     0.1063E+05     0.2001E+04     0.2249E+04     0.7361E+03     0.6775E+04     0.5973E+03     0.1761E+01     0.4864E+09     0.1989E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5807E+01     0.1936E+02
    67     3     8  1982      24      24  cha024               0.5624E+00     0.3759E+04     0.9516E+03     0.3768E+03     0.1187E+05     0.9237E+01     0.3563E+02     0.6728E+01     0.1819E+01     0.1307E+01     0.1448E+02     0.8351E+00     0.5699E+00     0.1735E+07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1105E+01     0.2972E+04     0.1666E+05     0.3126E+04     0.3072E+04     0.7659E+03     0.1047E+05     0.4689E+03     0.1943E+00     0.8604E+09     0.3225E+05     0.5423E-04     0.5423E-04     0.5423E-04     0.5423E-04     0.5423E-04     0.0000E+00     0.5684E+01     0.1104E+01     0.2972E+04     0.1636E+05     0.3078E+04     0.3072E+04     0.9363E+03     0.1024E+05     0.4216E+03     0.3090E+03     0.7819E+09     0.1022E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5676E+01     0.1936E+02
    67     3     8  1982      25      25  cha025               0.3580E+01     0.2393E+05     0.6057E+04     0.2398E+04     0.1055E+06     0.4317E+03     0.1558E+04     0.2092E+03     0.5006E+02     0.5727E+02     0.7681E+03     0.1512E+03     0.2690E+01     0.9041E+08     0.1904E-18     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.8749E+00     0.1446E+05     0.1056E+06     0.1626E+05     0.1123E+05     0.3609E+03     0.9173E+05     0.0000E+00     0.0000E+00     0.7989E+10     0.6922E+06     0.1173E-03     0.1173E-03     0.1173E-03     0.1173E-03     0.1173E-03     0.0000E+00     0.2530E+01     0.8672E+00     0.1439E+05     0.9304E+05     0.1457E+05     0.1120E+05     0.6940E+04     0.7861E+05     0.1055E+05     0.4427E+03     0.4640E+10     0.3895E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2522E+01     0.1936E+02
    67     3     8  1982      26      26  cha026               0.2762E+00     0.1846E+04     0.4674E+03     0.1851E+03     0.4715E+04     0.4584E+01     0.3539E+02     0.5764E+01     0.2130E+01     0.6338E+00     0.1464E+02     0.6708E+00     0.9967E-09     0.1545E+07     0.2016E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1893E+00     0.6613E+03     0.7046E+04     0.1141E+04     0.2531E+04     0.8916E+02     0.5734E+04     0.0000E+00     0.0000E+00     0.4279E+09     0.1505E+06     0.5894E-04     0.5894E-04     0.5894E-04     0.5894E-04     0.5894E-04     0.0000E+00     0.3987E+01     0.1891E+00     0.6611E+03     0.6859E+04     0.1115E+04     0.2528E+04     0.2098E+03     0.5306E+04     0.1536E+03     0.6747E-02     0.3698E+09     0.3239E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3985E+01     0.1936E+02
    67     3     8  1982      27      27  cha027               0.5405E+00     0.3613E+04     0.9145E+03     0.3621E+03     0.1068E+05     0.8338E+01     0.3227E+02     0.6076E+01     0.1613E+01     0.9868E+00     0.1265E+02     0.8122E+00     0.9982E-07     0.1659E+07     0.5694E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5465E+00     0.1449E+04     0.8397E+04     0.1568E+04     0.1531E+04     0.2299E+03     0.5442E+04     0.0000E+00     0.0000E+00     0.4958E+09     0.2012E+06     0.1179E-03     0.1179E-03     0.1179E-03     0.1179E-03     0.1179E-03     0.0000E+00     0.6075E+01     0.5459E+00     0.1448E+04     0.8132E+04     0.1525E+04     0.1519E+04     0.3812E+03     0.5098E+04     0.2303E+03     0.5862E-01     0.4163E+09     0.7015E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6062E+01     0.1936E+02
    67     3     8  1982      28      28  cha028               0.6174E+00     0.4127E+04     0.1045E+04     0.4136E+03     0.1234E+05     0.8516E+01     0.3344E+02     0.6292E+01     0.1779E+01     0.1202E+01     0.1329E+02     0.1066E+01     0.1370E-05     0.1649E+07     0.7401E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5025E+00     0.1198E+04     0.6958E+04     0.1298E+04     0.1330E+04     0.2128E+03     0.4495E+04     0.0000E+00     0.0000E+00     0.4071E+09     0.1850E+06     0.1179E-03     0.1179E-03     0.1179E-03     0.1179E-03     0.1179E-03     0.0000E+00     0.6169E+01     0.5017E+00     0.1197E+04     0.6683E+04     0.1254E+04     0.1313E+04     0.3644E+03     0.4155E+04     0.2387E+03     0.1357E+00     0.3285E+09     0.5147E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6153E+01     0.1936E+02
    67     3     8  1982      29      29  cha029               0.9604E-01     0.6420E+03     0.1625E+03     0.6435E+02     0.1378E+04     0.9576E+00     0.7481E+01     0.1214E+01     0.4848E+00     0.1301E+00     0.2992E+01     0.4511E-01     0.0000E+00     0.3404E+06     0.2749E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1751E+00     0.4286E+03     0.4620E+04     0.7477E+03     0.1811E+04     0.8617E+02     0.3773E+04     0.0000E+00     0.0000E+00     0.2784E+09     0.1354E+06     0.1180E-03     0.1180E-03     0.1180E-03     0.1180E-03     0.1180E-03     0.0000E+00     0.3959E+01     0.1750E+00     0.4286E+03     0.4580E+04     0.7420E+03     0.1809E+04     0.1143E+03     0.3650E+04     0.3287E+02     0.0000E+00     0.2645E+09     0.4411E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3959E+01     0.1936E+02
    67     3     8  1982      30      30  cha030               0.7355E+00     0.4916E+04     0.1244E+04     0.4928E+03     0.1439E+05     0.7326E+01     0.2869E+02     0.5403E+01     0.1681E+01     0.1360E+01     0.1149E+02     0.1031E+01     0.4453E-05     0.1395E+07     0.8953E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5260E+00     0.9219E+03     0.5348E+04     0.9981E+03     0.1104E+04     0.2271E+03     0.3509E+04     0.0000E+00     0.0000E+00     0.3159E+09     0.1880E+06     0.1767E-03     0.1767E-03     0.1767E-03     0.1767E-03     0.1767E-03     0.0000E+00     0.6254E+01     0.5250E+00     0.9214E+03     0.5110E+04     0.9599E+03     0.1078E+04     0.3578E+03     0.3202E+04     0.2063E+03     0.1674E+00     0.2486E+09     0.4524E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6234E+01     0.1936E+02
    67     3     8  1982      31      31  cha031               0.2086E+00     0.1394E+04     0.3530E+03     0.1398E+03     0.2408E+04     0.3502E+01     0.6934E+01     0.1303E+01     0.2854E+01     0.3264E+01     0.1136E+02     0.4558E+00     0.2016E+01     0.1390E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.7915E+02     0.5713E+06     0.1291E+07     0.2519E+06     0.8718E+06     0.8798E+06     0.2656E+07     0.1028E+06     0.4232E+06     0.1979E+11     0.2540E+03     0.5617E-04     0.5617E-04     0.5617E-04     0.5617E-04     0.5617E-04     0.0000E+00     0.5543E+01     0.7915E+02     0.5707E+06     0.1289E+07     0.2516E+06     0.8719E+06     0.8801E+06     0.2656E+07     0.1014E+06     0.4245E+06     0.1978E+11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5543E+01     0.1936E+02
    67     3     8  1982      32      32  cha032               0.2936E+02     0.1963E+06     0.4968E+05     0.1967E+05     0.2982E+07     0.4347E+04     0.8577E+04     0.1607E+04     0.3572E+04     0.4087E+04     0.1419E+05     0.5657E+03     0.2525E+04     0.1690E+09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.7850E+02     0.5694E+06     0.1379E+07     0.2657E+06     0.7943E+06     0.7712E+06     0.2450E+07     0.6828E+05     0.4368E+06     0.2546E+11     0.3237E+06     0.5874E-04     0.5874E-04     0.5874E-04     0.5874E-04     0.5874E-04     0.0000E+00     0.5568E+01     0.7818E+02     0.5672E+06     0.1276E+07     0.2485E+06     0.8667E+06     0.8788E+06     0.2647E+07     0.1016E+06     0.4232E+06     0.1917E+11     0.1243E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5536E+01     0.1936E+02
    67     3     8  1982      33      33  cha033               0.1914E+02     0.1279E+06     0.3238E+05     0.1282E+05     0.1642E+07     0.2449E+04     0.5047E+04     0.9296E+03     0.1770E+04     0.1984E+04     0.7210E+04     0.2110E+03     0.1436E+04     0.1158E+09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.7675E+02     0.5612E+06     0.1405E+07     0.2679E+06     0.7454E+06     0.7040E+06     0.2307E+07     0.6483E+05     0.4277E+06     0.2808E+11     0.2651E+06     0.5885E-04     0.5885E-04     0.5885E-04     0.5885E-04     0.5885E-04     0.0000E+00     0.5576E+01     0.7658E+02     0.5601E+06     0.1344E+07     0.2580E+06     0.7883E+06     0.7696E+06     0.2428E+07     0.6677E+05     0.4368E+06     0.2374E+11     0.6369E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5558E+01     0.1936E+02
    67     3     8  1982      34      34  cha034               0.4090E+01     0.2734E+05     0.6921E+04     0.2740E+04     0.3210E+06     0.4936E+03     0.1018E+04     0.1847E+03     0.3361E+03     0.3707E+03     0.1375E+04     0.4219E+02     0.2826E+03     0.2483E+08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.7252E+02     0.5443E+06     0.1342E+07     0.2546E+06     0.7202E+06     0.6829E+06     0.2224E+07     0.1021E+06     0.3813E+06     0.2582E+11     0.1356E+05     0.5033E-04     0.5033E-04     0.5033E-04     0.5033E-04     0.5033E-04     0.0000E+00     0.5573E+01     0.7249E+02     0.5440E+06     0.1330E+07     0.2526E+06     0.7288E+06     0.6983E+06     0.2255E+07     0.6124E+05     0.4246E+06     0.2489E+11     0.2604E-23     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5570E+01     0.1936E+02
    67     3     8  1982      35      35  cha035               0.2773E+02     0.1853E+06     0.4692E+05     0.1858E+05     0.2638E+07     0.4107E+04     0.8434E+04     0.1510E+04     0.2819E+04     0.3103E+04     0.1149E+05     0.5226E+03     0.2220E+04     0.2041E+09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.6938E+02     0.5310E+06     0.1391E+07     0.2591E+06     0.6384E+06     0.5880E+06     0.2035E+07     0.3935E+05     0.4146E+06     0.3135E+11     0.3219E+06     0.1179E-03     0.1179E-03     0.1179E-03     0.1179E-03     0.1179E-03     0.0000E+00     0.5556E+01     0.6911E+02     0.5291E+06     0.1289E+07     0.2427E+06     0.7058E+06     0.6784E+06     0.2189E+07     0.9780E+05     0.3800E+06     0.2374E+11     0.3615E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5525E+01     0.1936E+02
    67     3     8  1982      36      36  cha036               0.1566E+02     0.1047E+06     0.2650E+05     0.1049E+05     0.9333E+06     0.1585E+04     0.4368E+04     0.7289E+03     0.8936E+03     0.8470E+03     0.3916E+04     0.2692E+03     0.9027E+03     0.1525E+09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1993E+02     0.1459E+06     0.5587E+06     0.9563E+05     0.2041E+06     0.1102E+06     0.5621E+06     0.2345E+05     0.1026E+06     0.2184E+11     0.3200E+06     0.5882E-04     0.5882E-04     0.5882E-04     0.5882E-04     0.5882E-04     0.0000E+00     0.4403E+01     0.1984E+02     0.1454E+06     0.5172E+06     0.8948E+05     0.2204E+06     0.1363E+06     0.5881E+06     0.3977E+05     0.1066E+06     0.1619E+11     0.7665E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4382E+01     0.1936E+02
    67     3     8  1982      37      37  cha037               0.6752E+01     0.4513E+05     0.1142E+05     0.4524E+04     0.4383E+06     0.7590E+03     0.2171E+04     0.3565E+03     0.3767E+03     0.3462E+03     0.1746E+04     0.8184E+02     0.4425E+03     0.8524E+08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1825E+02     0.1311E+06     0.5184E+06     0.8786E+05     0.1896E+06     0.9475E+05     0.5049E+06     0.2363E+05     0.9092E+05     0.2123E+11     0.3133E+06     0.5869E-04     0.5869E-04     0.5869E-04     0.5869E-04     0.5869E-04     0.0000E+00     0.4347E+01     0.1822E+02     0.1309E+06     0.4986E+06     0.8497E+05     0.1974E+06     0.1084E+06     0.5235E+06     0.2244E+05     0.1018E+06     0.1810E+11     0.6982E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4338E+01     0.1936E+02
    67     3     8  1982      38      38  cha038               0.5253E+01     0.3511E+05     0.8889E+04     0.3520E+04     0.3121E+06     0.5434E+03     0.1611E+04     0.2624E+03     0.2575E+03     0.2308E+03     0.1222E+04     0.6865E+02     0.3034E+03     0.6606E+08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1697E+02     0.1201E+06     0.4925E+06     0.8295E+05     0.1809E+06     0.8364E+05     0.4658E+06     0.4073E+05     0.6436E+05     0.2096E+11     0.2135E+06     0.1180E-03     0.1180E-03     0.1180E-03     0.1180E-03     0.1180E-03     0.0000E+00     0.4287E+01     0.1694E+02     0.1200E+06     0.4781E+06     0.8087E+05     0.1852E+06     0.9361E+05     0.4790E+06     0.2263E+05     0.9091E+05     0.1851E+11     0.5601E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4281E+01     0.1936E+02
    67     3     8  1982      39      39  cha039               0.3575E+01     0.2390E+05     0.6049E+04     0.2395E+04     0.1385E+06     0.1041E+03     0.3989E+03     0.7608E+02     0.2446E+02     0.2489E+02     0.1886E+03     0.1637E+02     0.2117E+02     0.1631E+08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5243E+01     0.1428E+05     0.7697E+05     0.1453E+05     0.1507E+05     0.5300E+04     0.5036E+05     0.2391E+04     0.2811E+04     0.3576E+10     0.2280E+06     0.5888E-04     0.5888E-04     0.5888E-04     0.5888E-04     0.5888E-04     0.0000E+00     0.5346E+01     0.5232E+01     0.1426E+05     0.7362E+05     0.1399E+05     0.1541E+05     0.7106E+04     0.5089E+05     0.3439E+04     0.4499E+04     0.2929E+10     0.4619E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5323E+01     0.1936E+02
    67     3     8  1982      40      40  cha040               0.3361E+01     0.2246E+05     0.5686E+04     0.2252E+04     0.1219E+06     0.1270E+03     0.4249E+03     0.8529E+02     0.2597E+02     0.2563E+02     0.2047E+03     0.2337E+02     0.2013E+02     0.1660E+08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3475E+01     0.1285E+05     0.6159E+05     0.1221E+05     0.1367E+05     0.3519E+04     0.4012E+05     0.2114E+04     0.1418E+04     0.2880E+10     0.1660E+06     0.5894E-04     0.5894E-04     0.5894E-04     0.5894E-04     0.5894E-04     0.0000E+00     0.5764E+01     0.3467E+01     0.1283E+05     0.5791E+05     0.1158E+05     0.1386E+05     0.5426E+04     0.4017E+05     0.3595E+04     0.3068E+04     0.2199E+10     0.1505E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5736E+01     0.1936E+02
    67     3     8  1982      41      41  cha041               0.1351E+01     0.9032E+04     0.2286E+04     0.9053E+03     0.3829E+05     0.2947E+02     0.1130E+03     0.2149E+02     0.6507E+01     0.5952E+01     0.5020E+02     0.3031E+01     0.5662E+01     0.4949E+07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2841E+01     0.7792E+04     0.4206E+05     0.7938E+04     0.8241E+04     0.2802E+04     0.2709E+05     0.1266E+04     0.1595E+04     0.1958E+10     0.8302E+05     0.5899E-04     0.5899E-04     0.5899E-04     0.5899E-04     0.5899E-04     0.0000E+00     0.5406E+01     0.2838E+01     0.7789E+04     0.4110E+05     0.7783E+04     0.8339E+04     0.3345E+04     0.2697E+05     0.1217E+04     0.2406E+04     0.1752E+10     0.2598E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5395E+01     0.1936E+02
    67     3     8  1982      42      42  cha042               0.1203E+01     0.8041E+04     0.2036E+04     0.8060E+03     0.2891E+05     0.1960E+02     0.7638E+02     0.1450E+02     0.4560E+01     0.4273E+01     0.3379E+02     0.2935E+01     0.3349E+01     0.3213E+07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2354E+01     0.5781E+04     0.3116E+05     0.5883E+04     0.6465E+04     0.2235E+04     0.1977E+05     0.2247E+04     0.3391E+02     0.1395E+10     0.6185E+05     0.5900E-04     0.5900E-04     0.5900E-04     0.5900E-04     0.5900E-04     0.0000E+00     0.5465E+01     0.2352E+01     0.5779E+04     0.3050E+05     0.5775E+04     0.6472E+04     0.2601E+04     0.1954E+05     0.1263E+04     0.1595E+04     0.1255E+10     0.2051E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5455E+01     0.1936E+02
    67     3     8  1982      43      43  cha043               0.1819E+01     0.1216E+05     0.3078E+04     0.1219E+04     0.5844E+05     0.5817E+02     0.2178E+03     0.4164E+02     0.1107E+02     0.9285E+01     0.9519E+02     0.8501E+01     0.5974E+01     0.9776E+07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2398E+01     0.8433E+04     0.4613E+05     0.8730E+04     0.8121E+04     0.2059E+04     0.2951E+05     0.1738E+04     0.3111E+01     0.2344E+10     0.1397E+06     0.1140E-03     0.1140E-03     0.1140E-03     0.1140E-03     0.1140E-03     0.0000E+00     0.5351E+01     0.2394E+01     0.8425E+04     0.4431E+05     0.8434E+04     0.8126E+04     0.3044E+04     0.2922E+05     0.1951E+04     0.1418E+04     0.1939E+10     0.2536E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5332E+01     0.1936E+02
    67     3     8  1982      44      44  cha044               0.1660E+01     0.1109E+05     0.2808E+04     0.1112E+04     0.4277E+05     0.5736E+02     0.1453E+03     0.3271E+02     0.8093E+01     0.6274E+01     0.6230E+02     0.1005E+02     0.3000E-01     0.6252E+07     0.1023E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.8195E+00     0.4128E+04     0.1620E+05     0.3552E+04     0.2907E+04     0.3356E+03     0.1047E+05     0.0000E+00     0.0000E+00     0.9226E+09     0.2998E+06     0.1769E-03     0.1769E-03     0.1769E-03     0.1769E-03     0.1769E-03     0.0000E+00     0.5927E+01     0.8165E+00     0.4120E+04     0.1489E+05     0.3304E+04     0.2845E+04     0.1012E+04     0.9414E+04     0.1161E+04     0.1354E+02     0.6197E+09     0.1235E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5890E+01     0.1936E+02
    67     3     8  1982      45      45  cha045               0.4642E+01     0.3102E+05     0.7853E+04     0.3110E+04     0.1508E+06     0.1954E+03     0.4970E+03     0.1116E+03     0.2695E+02     0.2739E+02     0.2291E+03     0.3614E+02     0.1027E+02     0.2009E+08     0.4104E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3034E+01     0.1491E+05     0.5720E+05     0.1252E+05     0.9409E+04     0.2148E+04     0.3640E+05     0.9918E+03     0.3827E+03     0.2960E+10     0.3650E+06     0.1179E-03     0.1179E-03     0.1179E-03     0.1179E-03     0.1179E-03     0.0000E+00     0.6158E+01     0.3022E+01     0.1487E+05     0.5255E+05     0.1165E+05     0.9476E+04     0.4516E+04     0.3493E+05     0.4279E+04     0.1252E+04     0.2020E+10     0.1300E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6114E+01     0.1936E+02
    67     3     8  1982      46      46  cha046               0.2484E+01     0.1660E+05     0.4203E+04     0.1664E+04     0.5546E+05     0.7218E+02     0.1845E+03     0.4129E+02     0.9733E+01     0.8930E+01     0.7952E+02     0.1540E+02     0.1257E+00     0.7615E+07     0.3314E-32     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.9391E+00     0.4585E+04     0.1815E+05     0.3955E+04     0.2956E+04     0.3834E+03     0.1166E+05     0.0000E+00     0.0000E+00     0.1034E+10     0.3095E+06     0.1178E-03     0.1178E-03     0.1178E-03     0.1178E-03     0.1178E-03     0.0000E+00     0.6457E+01     0.9349E+00     0.4575E+04     0.1641E+05     0.3629E+04     0.2937E+04     0.1234E+04     0.1010E+05     0.1509E+04     0.3039E+02     0.6493E+09     0.1302E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6406E+01     0.1936E+02
