 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
    67     3     8  1982      46      46  hru046                18.517     126.107      14.613       0.058       5.449       0.146       0.000       4.583       0.000       0.418       0.000       0.000
    67     3     8  1982      47      47  hru047                 1.686      17.928       2.078       0.067       6.319       0.216       0.000       0.825       0.000       0.414       0.000       0.000
    67     3     8  1982      48      48  hru048                 3.111      16.125       1.808       0.125       3.750       0.400       0.000       1.274       0.000       0.067       0.000       0.000
    67     3     8  1982      49      49  hru049                 1.715      18.234       2.113       0.067       6.465       0.214       0.000       0.839       0.000       0.414       0.000       0.000
    67     3     8  1982      50      50  hru050                 1.880      19.944       2.311       0.067       7.017       0.208       0.000       0.919       0.000       0.411       0.000       0.000
    67     3     8  1982      51      51  hru051                 1.925      20.358       2.359       0.067       6.920       0.209       0.000       0.938       0.000       0.412       0.000       0.000
    67     3     8  1982      52      52  hru052                 1.944      20.584       2.385       0.067       7.120       0.207       0.000       0.949       0.000       0.411       0.000       0.000
    67     3     8  1982      53      53  hru053                 3.671      21.165       2.388       0.104       3.211       0.331       0.000       1.571       0.000       0.295       0.000       0.000
    67     3     8  1982      54      54  hru054                50.876     129.146      14.566       0.079       2.998       0.142       0.000       5.374       0.000       0.296       0.000       0.000
    67     3     8  1982      55      55  hru055                 0.750       4.414       0.498       0.116       1.241       0.376       0.000       0.324       0.000       0.302       0.000       0.000
    67     3     8  1982      56      56  hru056                 0.329       1.950       0.220       0.124       0.791       0.385       0.000       0.143       0.000       0.303       0.000       0.000
    67     3     8  1982      57      57  hru057                 1.943      11.314       1.276       0.108       2.112       0.356       0.000       0.834       0.000       0.299       0.000       0.000
    67     3     8  1982      58      58  hru058                 0.733       4.322       0.487       0.117       1.238       0.377       0.000       0.317       0.000       0.302       0.000       0.000
    67     3     8  1982      59      59  hru059                 2.249      13.141       1.482       0.107       2.391       0.351       0.000       0.970       0.000       0.298       0.000       0.000
    67     3     8  1982      60      60  hru060                 1.924      11.181       1.261       0.108       2.037       0.357       0.000       0.825       0.000       0.299       0.000       0.000
    67     3     8  1982      61      61  hru061                 0.296       1.761       0.199       0.124       0.762       0.386       0.000       0.129       0.000       0.303       0.000       0.000
    67     3     8  1982      62      62  hru062                 0.726       4.276       0.482       0.116       1.218       0.377       0.000       0.314       0.000       0.302       0.000       0.000
    67     3     8  1982      63      63  hru063                 0.761       4.480       0.505       0.116       1.256       0.376       0.000       0.329       0.000       0.302       0.000       0.000
    67     3     8  1982      64      64  hru064                 2.057      12.012       1.355       0.107       2.245       0.354       0.000       0.886       0.000       0.299       0.000       0.000
