 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwsoiln          gwsoilp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
    67     3     8  1982     134     134  hru134         0.000       0.000      12.314      10.519            0.000            0.000            0.000           67.171           94.538          -20.165           16.067            2.758            0.524            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     135     135  hru135         0.000       0.000      11.677      10.347            0.000            0.000            0.000          105.839           83.684          -18.271           14.218            2.634            0.500            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     136     136  hru136         0.000       0.000      11.751      10.333            0.000            0.000            0.000          102.179           83.800          -18.243           14.238            2.655            0.504            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     137     137  hru137         0.000       0.000      11.775      10.327            0.000            0.000            0.000          102.002           83.806          -18.241           14.239            2.656            0.505            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     138     138  hru138         0.000       0.000      10.473       8.124            0.000            0.000            0.000           46.060           72.664          -17.866           12.286            2.524            0.479            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     139     139  hru139         0.000       0.000      16.517       7.052            0.000            0.000            0.000           47.105           71.873          -17.961           12.163            2.514            0.478            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     140     140  hru140         0.000       0.000      18.611       6.459            0.000            0.000            0.000           45.703           71.524          -17.963           12.115            2.529            0.480            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     141     141  hru141         0.000       0.000      11.784      10.324            0.000            0.000            0.000          101.835           83.783          -18.246           14.235            2.653            0.504            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     142     142  hru142         0.000       0.000      12.151      10.239            0.000            0.000            0.000           98.988           83.861          -18.225           14.249            2.668            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     143     143  hru143         0.000       0.000      14.589       9.690            0.000            0.000            0.000          101.752           83.502          -18.286           14.191            2.654            0.504            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     144     144  hru144         0.000       0.000      18.496       8.999            0.000            0.000            0.000           99.030           83.237          -18.315           14.151            2.668            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     145     145  hru145         0.000       0.000      21.074       8.141            0.000            0.000            0.000           93.854           82.766          -18.361           14.080            2.699            0.513            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     146     146  hru146         0.000       0.000      11.672      10.348            0.000            0.000            0.000          105.870           83.687          -18.270           14.219            2.634            0.501            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     147     147  hru147         0.000       0.000      11.743      10.335            0.000            0.000            0.000          102.367           83.798          -18.243           14.238            2.655            0.504            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     148     148  hru148         0.000       0.000      18.653       6.433            0.000            0.000            0.000           45.639           71.483          -17.964           12.109            2.531            0.481            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     149     149  hru149         0.000       0.000      16.421       7.071            0.000            0.000            0.000           47.129           71.884          -17.960           12.165            2.514            0.478            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     150     150  hru150         0.000       0.000      12.017       7.777            0.000            0.000            0.000           47.928           72.128          -17.953           12.199            2.517            0.478            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     151     151  hru151         0.000       0.000      14.376       9.732            0.000            0.000            0.000          101.769           83.538          -18.280           14.197            2.656            0.505            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     152     152  hru152         0.000       0.000      17.958       9.094            0.000            0.000            0.000           99.012           83.301          -18.304           14.161            2.670            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     153     153  hru153         0.000       0.000      21.051       8.189            0.000            0.000            0.000           93.840           82.850          -18.347           14.093            2.700            0.513            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     154     154  hru154         0.000       0.000      11.757      10.332            0.000            0.000            0.000          101.949           83.797          -18.243           14.238            2.655            0.504            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     155     155  hru155         0.000       0.000      11.787      10.324            0.000            0.000            0.000          101.933           83.808          -18.240           14.239            2.657            0.505            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     156     156  hru156         0.000       0.000      12.150      10.239            0.000            0.000            0.000           99.233           83.882          -18.220           14.252            2.670            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     157     157  hru157         0.000       0.000      13.769       9.902            0.000            0.000            0.000           91.551           84.102          -18.152           14.292            2.714            0.516            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     158     158  hru158         0.000       0.000      12.150      10.239            0.000            0.000            0.000           98.879           83.865          -18.224           14.250            2.669            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     159     159  hru159         0.000       0.000      11.785      10.324            0.000            0.000            0.000          101.783           83.785          -18.246           14.235            2.653            0.504            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     160     160  hru160         0.000       0.000      12.898      10.090            0.000            0.000            0.000           94.654           83.988          -18.188           14.271            2.694            0.512            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     161     161  hru161         0.000       0.000      13.916       9.876            0.000            0.000            0.000           90.276           84.176          -18.133           14.305            2.728            0.518            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     162     162  hru162         0.000       0.000      12.168      10.236            0.000            0.000            0.000           99.022           83.900          -18.215           14.255            2.672            0.508            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     163     163  hru163         0.000       0.000      21.156       8.075            0.000            0.000            0.000           93.281           82.736          -18.359           14.076            2.703            0.514            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     164     164  hru164         0.000       0.000      21.256       7.972            0.000            0.000            0.000           91.847           82.640          -18.368           14.061            2.707            0.514            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     165     165  hru165         0.000       0.000      15.054       9.601            0.000            0.000            0.000          101.568           83.466          -18.290           14.186            2.655            0.504            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     166     166  hru166         0.000       0.000      21.051       8.151            0.000            0.000            0.000           94.352           82.756          -18.364           14.078            2.697            0.512            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     167     167  hru167         0.000       0.000      18.957       8.916            0.000            0.000            0.000           98.939           83.199          -18.319           14.145            2.669            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     168     168  hru168         0.000       0.000      12.196      10.228            0.000            0.000            0.000           98.986           83.862          -18.224           14.249            2.669            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     169     169  hru169         0.000       0.000      21.358       7.908            0.000            0.000            0.000           90.331           82.631          -18.361           14.061            2.722            0.517            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     170     170  hru170         0.000       0.000      21.160       8.077            0.000            0.000            0.000           92.963           82.744          -18.357           14.077            2.704            0.514            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     171     171  hru171         0.000       0.000      18.788       8.950            0.000            0.000            0.000           98.865           83.241          -18.311           14.152            2.671            0.508            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     172     172  hru172         0.000       0.000      14.514       9.756            0.000            0.000            0.000           88.386           84.219          -18.117           14.313            2.734            0.519            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     173     173  hru173         0.000       0.000      11.767      10.329            0.000            0.000            0.000          101.930           83.812          -18.240           14.240            2.657            0.505            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     174     174  hru174         0.000       0.000      12.118      10.247            0.000            0.000            0.000           99.008           83.899          -18.216           14.255            2.672            0.508            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     175     175  hru175         0.000       0.000      13.801       9.903            0.000            0.000            0.000           89.921           84.202          -18.128           14.309            2.730            0.519            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     176     176  hru176         0.000       0.000      13.994      10.166            0.000            0.000            0.000           65.067           94.661          -19.983           16.090            2.772            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     177     177  hru177         0.000       0.000      21.846       8.649            0.000            0.000            0.000           65.001           93.381          -20.100           15.888            2.776            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     178     178  hru178         0.000       0.000      21.450       7.806            0.000            0.000            0.000           89.189           82.508          -18.369           14.043            2.733            0.519            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     179     179  hru179         0.000       0.000      14.205      10.130            0.000            0.000            0.000           65.193           94.677          -19.948           16.093            2.775            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     180     180  hru180         0.000       0.000      15.162       9.643            0.000            0.000            0.000           86.298           84.305          -18.090           14.328            2.747            0.522            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     181     181  hru181         0.000       0.000      21.832       8.672            0.000            0.000            0.000           64.874           93.433          -20.125           15.896            2.774            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     182     182  hru182         0.000       0.000      14.524      10.083            0.000            0.000            0.000           65.440           94.685          -19.902           16.095            2.780            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     183     183  hru183         0.000       0.000      11.794      10.321            0.000            0.000            0.000          101.632           83.792          -18.244           14.237            2.654            0.504            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     184     184  hru184         0.000       0.000      13.175      10.032            0.000            0.000            0.000           93.072           84.045          -18.171           14.281            2.702            0.513            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     185     185  hru185         0.000       0.000      12.125      10.245            0.000            0.000            0.000           98.927           83.867          -18.223           14.250            2.669            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     186     186  hru186         0.000       0.000      13.115      10.044            0.000            0.000            0.000           93.800           84.016          -18.179           14.276            2.699            0.513            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     187     187  hru187         0.000       0.000      21.121       8.110            0.000            0.000            0.000           93.100           82.764          -18.357           14.080            2.702            0.513            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     188     188  hru188         0.000       0.000      18.584       8.984            0.000            0.000            0.000           98.868           83.242          -18.313           14.152            2.670            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     189     189  hru189         0.000       0.000      18.342       9.027            0.000            0.000            0.000           98.875           83.268          -18.309           14.156            2.670            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     190     190  hru190         0.000       0.000      21.098       8.146            0.000            0.000            0.000           93.204           82.816          -18.349           14.088            2.702            0.513            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     191     191  hru191         0.000       0.000      13.220      10.022            0.000            0.000            0.000           92.988           84.053          -18.169           14.283            2.702            0.513            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     192     192  hru192         0.000       0.000      14.994      10.010            0.000            0.000            0.000           65.766           94.664          -19.878           16.092            2.783            0.529            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     193     193  hru193         0.000       0.000      11.985       7.930            0.000            0.000            0.000           44.320           72.958          -17.787           12.338            2.577            0.490            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     194     194  hru194         0.000       0.000      12.684      10.449            0.000            0.000            0.000           66.409           94.614          -20.105           16.080            2.762            0.525            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     195     195  hru195         0.000       0.000      14.562      10.076            0.000            0.000            0.000           65.403           94.676          -19.910           16.093            2.779            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     196     196  hru196         0.000       0.000      14.352      10.108            0.000            0.000            0.000           65.323           94.681          -19.928           16.094            2.777            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     197     197  hru197         0.000       0.000      14.194      10.134            0.000            0.000            0.000           65.348           94.695          -19.925           16.096            2.777            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     198     198  hru198         0.000       0.000      11.115       8.042            0.000            0.000            0.000           45.197           72.838          -17.823           12.316            2.556            0.486            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     199     199  hru199         0.000       0.000      11.782       7.949            0.000            0.000            0.000           44.701           72.889          -17.805           12.326            2.569            0.488            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     200     200  hru200         0.000       0.000      11.452       7.999            0.000            0.000            0.000           44.800           72.894          -17.807           12.326            2.567            0.488            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     201     201  hru201         0.000       0.000      11.976       7.932            0.000            0.000            0.000           44.326           72.964          -17.786           12.339            2.577            0.490            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     202     202  hru202         0.000       0.000      12.491       7.859            0.000            0.000            0.000           44.055           72.981          -17.777           12.342            2.577            0.490            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     203     203  hru203         0.000       0.000      14.572      10.075            0.000            0.000            0.000           65.661           94.683          -19.901           16.095            2.780            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     204     204  hru204         0.000       0.000      12.588       7.856            0.000            0.000            0.000           43.660           73.074          -17.755           12.358            2.567            0.488            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     205     205  hru205         0.000       0.000      12.670       7.849            0.000            0.000            0.000           43.479           73.116          -17.744           12.365            2.561            0.487            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     206     206  hru206         0.000       0.000      12.783       7.825            0.000            0.000            0.000           43.947           73.044          -17.760           12.353            2.570            0.488            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     207     207  hru207         0.000       0.000      15.122       9.990            0.000            0.000            0.000           65.929           94.657          -19.873           16.091            2.784            0.529            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     208     208  hru208         0.000       0.000      14.866      10.030            0.000            0.000            0.000           65.891           94.672          -19.880           16.093            2.783            0.529            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     209     209  hru209         0.000       0.000      14.400      10.098            0.000            0.000            0.000           65.723           94.675          -19.934           16.093            2.777            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     210     210  hru210         0.000       0.000      14.705      10.055            0.000            0.000            0.000           65.900           94.683          -19.884           16.095            2.782            0.529            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     211     211  hru211         0.000       0.000      15.143       9.988            0.000            0.000            0.000           66.040           94.660          -19.863           16.091            2.785            0.529            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     212     212  hru212         0.000       0.000       7.488       5.260            0.000            0.000            0.000           33.781           54.164          -10.796            9.144            2.809            0.534            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     213     213  hru213         0.000       0.000      12.173       7.908            0.000            0.000            0.000           44.267           73.010          -17.774           12.347            2.578            0.490            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     214     214  hru214         0.000       0.000      12.174       7.909            0.000            0.000            0.000           44.088           73.015          -17.773           12.348            2.577            0.490            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     215     215  hru215         0.000       0.000      12.032       7.930            0.000            0.000            0.000           44.162           73.025          -17.772           12.349            2.577            0.490            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     216     216  hru216         0.000       0.000      11.778       7.952            0.000            0.000            0.000           44.642           72.906          -17.801           12.329            2.570            0.488            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     217     217  hru217         0.000       0.000      12.332       7.894            0.000            0.000            0.000           43.832           73.087          -17.755           12.360            2.569            0.488            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     218     218  hru218         0.000       0.000      11.979       7.941            0.000            0.000            0.000           44.209           73.053          -17.767           12.354            2.576            0.490            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     219     219  hru219         0.000       0.000       6.171       5.408            0.000            0.000            0.000           35.673           54.525          -10.902            9.201            2.780            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     220     220  hru220         0.000       0.000       6.411       5.381            0.000            0.000            0.000           35.235           54.420          -10.879            9.184            2.782            0.529            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     221     221  hru221         0.000       0.000      18.527       8.995            0.000            0.000            0.000           98.828           83.255          -18.310           14.154            2.670            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     222     222  hru222         0.000       0.000      21.049       8.189            0.000            0.000            0.000           93.912           82.845          -18.348           14.092            2.699            0.513            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     223     223  hru223         0.000       0.000      12.147      10.240            0.000            0.000            0.000           98.947           83.886          -18.219           14.253            2.671            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     224     224  hru224         0.000       0.000      13.054      10.059            0.000            0.000            0.000           93.844           84.038          -18.174           14.280            2.700            0.513            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     225     225  hru225         0.000       0.000      21.421       7.849            0.000            0.000            0.000           89.593           82.575          -18.363           14.053            2.731            0.519            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     226     226  hru226         0.000       0.000      12.141      10.241            0.000            0.000            0.000           98.920           83.867          -18.223           14.250            2.669            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     227     227  hru227         0.000       0.000      13.336       9.997            0.000            0.000            0.000           92.389           84.074          -18.163           14.286            2.705            0.514            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     228     228  hru228         0.000       0.000      11.785      10.324            0.000            0.000            0.000          101.748           83.787          -18.245           14.236            2.654            0.504            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     229     229  hru229         0.000       0.000      18.051       9.078            0.000            0.000            0.000           98.931           83.299          -18.304           14.161            2.670            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     230     230  hru230         0.000       0.000      20.909       8.313            0.000            0.000            0.000           95.356           82.947          -18.340           14.108            2.691            0.511            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     231     231  hru231         0.000       0.000      14.588       9.692            0.000            0.000            0.000          101.646           83.525          -18.281           14.195            2.657            0.505            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     232     232  hru232         0.000       0.000      11.774      10.326            0.000            0.000            0.000          101.810           83.786          -18.246           14.236            2.654            0.504            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     233     233  hru233         0.000       0.000      13.301      10.005            0.000            0.000            0.000           92.673           84.068          -18.164           14.285            2.704            0.514            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     234     234  hru234         0.000       0.000      21.032       8.197            0.000            0.000            0.000           94.068           82.839          -18.351           14.091            2.698            0.513            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     235     235  hru235         0.000       0.000      18.431       9.011            0.000            0.000            0.000           98.838           83.251          -18.312           14.153            2.669            0.507            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     236     236  hru236         0.000       0.000      13.518       9.960            0.000            0.000            0.000           91.505           84.127          -18.148           14.296            2.714            0.516            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     237     237  hru237         0.000       0.000      21.565       7.737            0.000            0.000            0.000           85.375           82.345          -18.371           14.020            2.752            0.523            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     238     238  hru238         0.000       0.000      21.147       8.110            0.000            0.000            0.000           92.820           82.802          -18.348           14.086            2.704            0.514            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     239     239  hru239         0.000       0.000      18.423       9.014            0.000            0.000            0.000           98.889           83.277          -18.306           14.158            2.672            0.508            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     240     240  hru240         0.000       0.000      13.391       9.987            0.000            0.000            0.000           92.417           84.104          -18.155           14.292            2.708            0.514            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     241     241  hru241         0.000       0.000      21.606       7.750            0.000            0.000            0.000           84.848           82.421          -18.356           14.033            2.755            0.523            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     242     242  hru242         0.000       0.000      14.798       9.707            0.000            0.000            0.000           86.823           84.317          -18.090           14.330            2.744            0.521            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     243     243  hru243         0.000       0.000      14.586      10.074            0.000            0.000            0.000           65.491           94.686          -19.893           16.095            2.781            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     244     244  hru244         0.000       0.000      14.026      10.160            0.000            0.000            0.000           65.463           94.690          -19.950           16.095            2.775            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     245     245  hru245         0.000       0.000      14.242      10.126            0.000            0.000            0.000           65.461           94.689          -19.930           16.095            2.777            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     246     246  hru246         0.000       0.000      14.406      10.100            0.000            0.000            0.000           65.573           94.686          -19.915           16.095            2.779            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     247     247  hru247         0.000       0.000      14.239      10.124            0.000            0.000            0.000           65.634           94.677          -19.946           16.093            2.776            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     248     248  hru248         0.000       0.000      12.352      10.525            0.000            0.000            0.000           67.543           94.593          -20.134           16.076            2.761            0.525            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     249     249  hru249         0.000       0.000      12.120      10.457            0.000            0.000            0.000           68.800           94.451          -20.210           16.052            2.772            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     250     250  hru250         0.000       0.000      14.825      10.033            0.000            0.000            0.000           65.831           94.665          -19.901           16.092            2.780            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     251     251  hru251         0.000       0.000      12.334      10.529            0.000            0.000            0.000           67.598           94.591          -20.137           16.076            2.761            0.525            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     252     252  hru252         0.000       0.000      12.326      10.524            0.000            0.000            0.000           67.153           94.552          -20.157           16.069            2.759            0.524            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     253     253  hru253         0.000       0.000      14.089      10.151            0.000            0.000            0.000           65.149           94.694          -19.938           16.096            2.776            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     254     254  hru254         0.000       0.000      12.638      10.460            0.000            0.000            0.000           66.369           94.612          -20.108           16.080            2.762            0.525            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     255     255  hru255         0.000       0.000      14.813      10.035            0.000            0.000            0.000           65.692           94.663          -19.905           16.091            2.780            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     256     256  hru256         0.000       0.000      14.681      10.058            0.000            0.000            0.000           65.690           94.680          -19.891           16.094            2.781            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     257     257  hru257         0.000       0.000      12.674      10.450            0.000            0.000            0.000           66.435           94.620          -20.101           16.081            2.763            0.525            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     258     258  hru258         0.000       0.000      14.138      10.142            0.000            0.000            0.000           65.257           94.689          -19.940           16.095            2.776            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     259     259  hru259         0.000       0.000      13.948      10.174            0.000            0.000            0.000           65.157           94.690          -19.955           16.095            2.774            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     260     260  hru260         0.000       0.000      12.669      10.451            0.000            0.000            0.000           66.419           94.621          -20.101           16.081            2.763            0.525            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     261     261  hru261         0.000       0.000      12.334      10.521            0.000            0.000            0.000           67.179           94.550          -20.158           16.069            2.759            0.524            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     262     262  hru262         0.000       0.000      12.673      10.452            0.000            0.000            0.000           66.406           94.610          -20.108           16.079            2.762            0.525            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     263     263  hru263         0.000       0.000      13.612      10.236            0.000            0.000            0.000           65.158           94.665          -20.007           16.090            2.770            0.526            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     264     264  hru264         0.000       0.000      13.789      10.203            0.000            0.000            0.000           65.016           94.675          -19.984           16.092            2.772            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     265     265  hru265         0.000       0.000      12.330      10.523            0.000            0.000            0.000           67.175           94.552          -20.157           16.069            2.759            0.524            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     266     266  hru266         0.000       0.000      12.652      10.457            0.000            0.000            0.000           66.383           94.611          -20.109           16.080            2.762            0.525            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     267     267  hru267         0.000       0.000      12.696      10.445            0.000            0.000            0.000           66.428           94.619          -20.102           16.081            2.763            0.525            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     268     268  hru268         0.000       0.000      14.329      10.111            0.000            0.000            0.000           65.216           94.678          -19.934           16.093            2.776            0.527            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     269     269  hru269         0.000       0.000      14.456      10.091            0.000            0.000            0.000           65.475           94.679          -19.919           16.094            2.778            0.528            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     270     270  hru270         0.000       0.000      12.360      10.523            0.000            0.000            0.000           67.495           94.591          -20.135           16.076            2.761            0.525            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982     271     271  hru271         0.000       0.000      14.721      10.048            0.000            0.000            0.000           65.676           94.662          -19.915           16.091            2.779            0.528            0.000            0.000            0.000            0.000            0.000            0.000
