 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
        jday         mon         day          yr   name        type   objtyp      typ_no hyd_typ fraction              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
                                                                                                                     m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc
          67           3           8        1982 rtu0370         ru      aqu           5 rhg   1.000000       1894788.      0.0000000E+00  0.0000000E+00  0.0000000E+00   69201.97      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0380         ru      sdc          38 tot   1.000000      1.6691991E+07   107888.4       288848.3       45483.43       10649.98       781.0358       197687.7      0.0000000E+00  0.0000000E+00  2.8349381E+10   1090226.      6.2395562E-04  6.2395562E-04  6.2395562E-04  6.2395562E-04  6.2395562E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0380         ru      aqu           5 rhg   1.000000       1252284.      0.0000000E+00  0.0000000E+00  0.0000000E+00   45694.32      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0390         ru      sdc          39 tot   1.000000      1.8327464E+07   13948.41       80569.93       15068.74       12692.08       1272.119       52979.14      0.0000000E+00  0.0000000E+00  4.9044726E+09   1204066.      3.1146134E-04  3.1146134E-04  3.1146134E-04  3.1146134E-04  3.1146134E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0390         ru      aqu           3 rhg   1.000000       1378869.      0.0000000E+00  0.0000000E+00  0.0000000E+00   50757.24      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0400         ru      sdc          40 tot   1.000000      1.4831459E+07   13117.09       51738.73       11281.63       8233.776       1038.866       33183.05      0.0000000E+00  0.0000000E+00  2.9615675E+09   846338.9      3.1178084E-04  3.1178084E-04  3.1178084E-04  3.1178084E-04  3.1178084E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0400         ru      aqu           4 rhg   1.000000       712687.9      0.0000000E+00  0.0000000E+00  0.0000000E+00   36067.43      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000007    
          67           3           8        1982 rtu0410         ru      sdc          41 tot   1.000000       5895356.       5505.456       31474.14       5893.817       4456.894       399.2834       20676.57      0.0000000E+00  0.0000000E+00  1.9475570E+09   388886.7      3.1207321E-04  3.1207321E-04  3.1207321E-04  3.1207321E-04  3.1207321E-04  0.0000000E+00   1.000001    
          67           3           8        1982 rtu0410         ru      aqu           3 rhg   1.000000       444296.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   16383.23      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000012    
          67           3           8        1982 rtu0420         ru      sdc          42 tot   1.000000       4946786.       4693.940       26796.75       5018.502       3745.478       334.2980       17591.00      0.0000000E+00  0.0000000E+00  1.6592631E+09   326157.6      3.1208521E-04  3.1208521E-04  3.1208521E-04  3.1208521E-04  3.1208521E-04  0.0000000E+00   1.000001    
          67           3           8        1982 rtu0420         ru      aqu           3 rhg   1.000000       372706.4      0.0000000E+00  0.0000000E+00  0.0000000E+00   13720.69      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000014    
          67           3           8        1982 rtu0430         ru      sdc          43 tot   1.000000      1.0979435E+07   10255.05       54105.32       10430.77       7840.675       734.9512       35405.50      0.0000000E+00  0.0000000E+00  3.3109476E+09   699481.2      6.0325488E-04  6.0325488E-04  6.0325488E-04  6.0325488E-04  6.0325488E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0430         ru      aqu           4 rhg   1.000000       772459.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   29829.65      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000007    
          67           3           8        1982 rtu0440         ru      sdc          44 tot   1.000000      2.5096004E+07   21836.09       85712.80       18788.99       15376.38       1775.481       55388.54      0.0000000E+00  0.0000000E+00  4.8801976E+09   1585820.      9.3591714E-04  9.3591714E-04  9.3591714E-04  9.3591714E-04  9.3591714E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0440         ru      aqu           8 rhg   1.000000       1645141.      0.0000000E+00  0.0000000E+00  0.0000000E+00   65399.38      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0450         ru      sdc          45 tot   1.000000      3.3027140E+07   34706.87       135323.2       29559.82       20529.57       2245.132       86835.91      0.0000000E+00  0.0000000E+00  7.8575918E+09   1895817.      6.2357297E-04  6.2357297E-04  6.2357297E-04  6.2357297E-04  6.2357297E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0450         ru      aqu           7 rhg   1.000000       1593249.      0.0000000E+00  0.0000000E+00  0.0000000E+00   79507.24      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0460         ru      sdc          46 tot   1.000000      2.8755504E+07   24255.37       95986.02       20921.37       15635.75       2028.253       61681.22      0.0000000E+00  0.0000000E+00  5.4687606E+09   1637442.      6.2332168E-04  6.2332168E-04  6.2332168E-04  6.2332168E-04  6.2332168E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0460         ru      aqu           8 rhg   1.000000       1379556.      0.0000000E+00  0.0000000E+00  0.0000000E+00   69905.05      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0470         ru      sdc          47 tot   1.000000      3.7132040E+07   14876.01       86974.27       16230.18       17345.37       2719.591       57338.25      0.0000000E+00  0.0000000E+00  5.0889129E+09   2363380.      6.2057748E-04  6.2057748E-04  6.2057748E-04  6.2057748E-04  6.2057748E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0470         ru      aqu           3 rhg   1.000000       2768730.      0.0000000E+00  0.0000000E+00  0.0000000E+00   101298.5      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000002    
          67           3           8        1982 rtu0480         ru      sdc          48 tot   1.000000      3.0303800E+07   11062.90       64645.98       12060.01       13325.46       2231.791       42387.23      0.0000000E+00  0.0000000E+00  3.7653530E+09   1877189.      6.2143407E-04  6.2143407E-04  6.2143407E-04  6.2143407E-04  6.2143407E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0480         ru      aqu           3 rhg   1.000000       2257272.      0.0000000E+00  0.0000000E+00  0.0000000E+00   82641.02      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000002    
          67           3           8        1982 rtu0490         ru      sdc          49 tot   1.000000      3.5602176E+07   20536.23       119927.6       22400.68       21241.16       2536.814       79471.48      0.0000000E+00  0.0000000E+00  7.1291622E+09   2320971.      3.0918527E-04  3.0918527E-04  3.0918527E-04  3.0918527E-04  3.0918527E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0490         ru      aqu           4 rhg   1.000000       2669364.      0.0000000E+00  0.0000000E+00  0.0000000E+00   97783.34      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000002    
          67           3           8        1982 rtu0500         ru      sdc          50 tot   1.000000      1.4978092E+07   43736.05       132429.5       21626.70       8300.460       921.2324       88812.41      0.0000000E+00  0.0000000E+00  1.1846610E+10   971322.9      6.2379544E-04  6.2379544E-04  6.2379544E-04  6.2379544E-04  6.2379544E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0500         ru      aqu           5 rhg   1.000000       1120117.      0.0000000E+00  0.0000000E+00  0.0000000E+00   40799.39      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000005    
          67           3           8        1982 rtu0510         ru      sdc          51 tot   1.000000      1.5164217E+07   16420.68       93394.90       17507.96       13336.68       1003.314       61901.56      0.0000000E+00  0.0000000E+00  5.8638761E+09   1007685.      3.1186608E-04  3.1186608E-04  3.1186608E-04  3.1186608E-04  3.1186608E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0510         ru      aqu           5 rhg   1.000000       1146284.      0.0000000E+00  0.0000000E+00  0.0000000E+00   42371.05      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000005    
          67           3           8        1982 rtu0520         ru      sdc          52 tot   1.000000       9138999.       6994.262       40286.91       7534.957       6143.352       634.3308       26315.47      0.0000000E+00  0.0000000E+00  2.4507919E+09   599423.6      3.1196533E-04  3.1196533E-04  3.1196533E-04  3.1196533E-04  3.1196533E-04  0.0000000E+00   1.000001    
          67           3           8        1982 rtu0520         ru      aqu           3 rhg   1.000000       687059.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   25257.59      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0530         ru      sdc          53 tot   1.000000       1125112.       997.5171       5657.728       1060.296       733.3071       63.98489       3713.745      0.0000000E+00  0.0000000E+00  3.5274400E+08   63238.91      2.6600240E-04  2.6600240E-04  2.6600240E-04  2.6600240E-04  2.6600240E-04  0.0000000E+00   1.000005    
          67           3           8        1982 rtu0530         ru      aqu           5 rhg   1.000000       84775.99      0.0000000E+00  0.0000000E+00  0.0000000E+00   3119.179      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000062    
          67           3           8        1982 rtu0540         ru      sdc          54 tot   1.000000      1.7543440E+07   13140.16       72486.70       13663.58       12449.20       1205.464       45781.41      0.0000000E+00  0.0000000E+00  4.3177528E+09   1051288.      6.2392862E-04  6.2392862E-04  6.2392862E-04  6.2392862E-04  6.2392862E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0540         ru      aqu           5 rhg   1.000000       937919.1      0.0000000E+00  0.0000000E+00  0.0000000E+00   35838.10      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000006    
          67           3           8        1982 rtu0550         ru      sdc          55 tot   1.000000      1.6321461E+07   11373.00       65744.74       12290.41       10554.83       1143.605       42975.15      0.0000000E+00  0.0000000E+00  3.9672225E+09   1067731.      3.1152318E-04  3.1152318E-04  3.1152318E-04  3.1152318E-04  3.1152318E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0550         ru      aqu           3 rhg   1.000000       1225526.      0.0000000E+00  0.0000000E+00  0.0000000E+00   44911.56      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0560         ru      sdc          56 tot   1.000000       9922186.       6831.130       39440.46       7372.607       6234.459       696.4156       25657.25      0.0000000E+00  0.0000000E+00  2.3770624E+09   648444.4      3.1190176E-04  3.1190176E-04  3.1190176E-04  3.1190176E-04  3.1190176E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0560         ru      aqu           3 rhg   1.000000       744721.2      0.0000000E+00  0.0000000E+00  0.0000000E+00   27309.88      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000007    
          67           3           8        1982 rtu0570         ru      sdc          57 tot   1.000000      1.8360720E+07   6488.292       34104.93       6509.405       10169.72       1323.612       20544.14      0.0000000E+00  0.0000000E+00  1.8922751E+09   912281.9      6.2341511E-04  6.2341511E-04  6.2341511E-04  6.2341511E-04  6.2341511E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0570         ru      aqu           5 rhg   1.000000       237035.4      0.0000000E+00  0.0000000E+00  0.0000000E+00   14389.84      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000022    
          67           3           8        1982 rtu0580         ru      sdc          58 tot   1.000000      2.1191368E+07   13213.94       76691.01       14329.30       12931.89       1500.602       50210.07      0.0000000E+00  0.0000000E+00  4.5882880E+09   1382866.      3.1098700E-04  3.1098700E-04  3.1098700E-04  3.1098700E-04  3.1098700E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0580         ru      aqu           3 rhg   1.000000       1589506.      0.0000000E+00  0.0000000E+00  0.0000000E+00   58238.36      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0590         ru      sdc          59 tot   1.000000      1.1023018E+07   8062.221       46529.84       8700.442       7259.323       768.8395       30396.89      0.0000000E+00  0.0000000E+00  2.8215319E+09   722497.6      3.1187179E-04  3.1187179E-04  3.1187179E-04  3.1187179E-04  3.1187179E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0590         ru      aqu           7 rhg   1.000000       828477.2      0.0000000E+00  0.0000000E+00  0.0000000E+00   30469.43      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000006    
          67           3           8        1982 rtu0600         ru      sdc          60 tot   1.000000      2.3201024E+07   10126.68       52844.68       10095.00       14366.40       1647.897       31816.39      0.0000000E+00  0.0000000E+00  2.9605309E+09   1152952.      6.2317186E-04  6.2317186E-04  6.2317186E-04  6.2317186E-04  6.2317186E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0600         ru      aqu           5 rhg   1.000000       299550.2      0.0000000E+00  0.0000000E+00  0.0000000E+00   17904.10      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000018    
          67           3           8        1982 rtu0610         ru      sdc          61 tot   1.000000      1.6556340E+07   11660.17       67209.61       12572.11       10628.48       1160.769       44213.17      0.0000000E+00  0.0000000E+00  4.1080003E+09   1073347.      6.2378781E-04  6.2378781E-04  6.2378781E-04  6.2378781E-04  6.2378781E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0610         ru      aqu           7 rhg   1.000000       1243329.      0.0000000E+00  0.0000000E+00  0.0000000E+00   45879.45      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0620         ru      sdc          62 tot   1.000000       9530778.       5037.584       29123.47       5439.740       4957.337       685.4676       18819.07      0.0000000E+00  0.0000000E+00  1.7306749E+09   611020.6      6.2402943E-04  6.2402943E-04  6.2402943E-04  6.2402943E-04  6.2402943E-04  0.0000000E+00   1.000001    
          67           3           8        1982 rtu0620         ru      aqu           5 rhg   1.000000       712011.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   26041.89      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000007    
          67           3           8        1982 rtu0630         ru      sdc          63 tot   1.000000      2.4611038E+07   15054.71       84093.59       15828.21       16015.59       1725.830       53488.97      0.0000000E+00  0.0000000E+00  4.9772237E+09   1430926.      6.2350906E-04  6.2350906E-04  6.2350906E-04  6.2350906E-04  6.2350906E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0630         ru      aqu           5 rhg   1.000000       1138298.      0.0000000E+00  0.0000000E+00  0.0000000E+00   44960.62      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000005    
          67           3           8        1982 rtu0640         ru      sdc          64 tot   1.000000       9068450.       5147.310       29714.46       5552.307       4903.174       648.6874       19273.27      0.0000000E+00  0.0000000E+00  1.7797243E+09   581665.5      6.2407000E-04  6.2407000E-04  6.2407000E-04  6.2407000E-04  6.2407000E-04  0.0000000E+00   1.000001    
          67           3           8        1982 rtu0640         ru      aqu           3 rhg   1.000000       678083.3      0.0000000E+00  0.0000000E+00  0.0000000E+00   24836.67      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0650         ru      sdc          65 tot   1.000000      1.7572432E+07   3205.836       18749.74       3495.048       4948.923       1335.660       12674.67      0.0000000E+00  0.0000000E+00  1.1039062E+09   1059109.      9.3361601E-04  9.3361601E-04  9.3361601E-04  9.3361601E-04  9.3361601E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0650         ru      aqu           3 rhg   1.000000       1301899.      0.0000000E+00  0.0000000E+00  0.0000000E+00   48389.00      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0660         ru      sdc          66 tot   1.000000      1.6256416E+07   50422.21       163773.0       27055.07       9805.170       956.6827       108949.4      0.0000000E+00  0.0000000E+00  1.4030855E+10   1057892.      6.2387640E-04  6.2387640E-04  6.2387640E-04  6.2387640E-04  6.2387640E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0660         ru      aqu           5 rhg   1.000000       1217522.      0.0000000E+00  0.0000000E+00  0.0000000E+00   44322.11      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0670         ru      sdc          67 tot   1.000000      1.2306331E+07   10286.43       40668.81       8863.538       6538.514       869.4774       26006.39      0.0000000E+00  0.0000000E+00  2.3150124E+09   699697.7      3.1187062E-04  3.1187062E-04  3.1187062E-04  3.1187062E-04  3.1187062E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0670         ru      aqu           4 rhg   1.000000       589762.3      0.0000000E+00  0.0000000E+00  0.0000000E+00   29950.20      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000009    
          67           3           8        1982 rtu0680         ru      sdc          68 tot   1.000000      2.1662588E+07   5855.984       34175.21       6373.146       7721.281       1621.777       22477.54      0.0000000E+00  0.0000000E+00  1.9986052E+09   1323694.      9.3441905E-04  9.3441905E-04  9.3441905E-04  9.3441905E-04  9.3441905E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0680         ru      aqu           3 rhg   1.000000       1609049.      0.0000000E+00  0.0000000E+00  0.0000000E+00   59359.85      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0690         ru      sdc          69 tot   1.000000      2.7000172E+07   13842.53       80508.96       15036.36       14449.70       1945.580       52839.78      0.0000000E+00  0.0000000E+00  4.7947556E+09   1733965.      6.2255550E-04  6.2255550E-04  6.2255550E-04  6.2255550E-04  6.2255550E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0690         ru      aqu           4 rhg   1.000000       2019830.      0.0000000E+00  0.0000000E+00  0.0000000E+00   74153.04      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0700         ru      sdc          70 tot   1.000000       750552.1       444.4241       2557.301       478.2435       364.7729       41.25667       1665.087      0.0000000E+00  0.0000000E+00  1.5530886E+08   38782.96      2.4619294E-04  2.4619294E-04  2.4619294E-04  2.4619294E-04  2.4619294E-04  0.0000000E+00   1.000007    
          67           3           8        1982 rtu0700         ru      aqu           7 rhg   1.000000       56414.52      0.0000000E+00  0.0000000E+00  0.0000000E+00   2087.324      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000094    
          67           3           8        1982 rtu0710         ru      sdc          71 tot   1.000000      1.1674703E+07   10734.28       61589.83       11531.92       9079.190       792.1975       40667.32      0.0000000E+00  0.0000000E+00  3.8159519E+09   772711.1      3.1192682E-04  3.1192682E-04  3.1192682E-04  3.1192682E-04  3.1192682E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0710         ru      aqu           7 rhg   1.000000       881324.2      0.0000000E+00  0.0000000E+00  0.0000000E+00   32731.76      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000006    
          67           3           8        1982 rtu0720         ru      sdc          72 tot   1.000000       5030146.       5103.482       29102.56       5452.842       4036.894       336.7970       19216.11      0.0000000E+00  0.0000000E+00  1.8176174E+09   333458.7      3.1208692E-04  3.1208692E-04  3.1208692E-04  3.1208692E-04  3.1208692E-04  0.0000000E+00   1.000001    
          67           3           8        1982 rtu0720         ru      aqu           7 rhg   1.000000       379979.0      0.0000000E+00  0.0000000E+00  0.0000000E+00   14122.50      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000014    
          67           3           8        1982 rtu0730         ru      sdc          73 tot   1.000000       2303907.       1379.427       7901.826       1479.142       1154.396       145.6525       5210.114      0.0000000E+00  0.0000000E+00  4.8767117E+08   132021.9      5.7514530E-04  5.7514530E-04  5.7514530E-04  5.7514530E-04  5.7514530E-04  0.0000000E+00   1.000002    
          67           3           8        1982 rtu0730         ru      aqu          11 rhg   1.000000       172856.2      0.0000000E+00  0.0000000E+00  0.0000000E+00   6444.948      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000031    
          67           3           8        1982 rtu0740         ru      sdc          74 tot   1.000000       1705679.       618.2388       3568.762       666.9979       570.2338       106.4792       2344.441      0.0000000E+00  0.0000000E+00  2.1522571E+08   90775.17      8.3510502E-04  8.3510502E-04  8.3510502E-04  8.3510502E-04  8.3510502E-04  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0740         ru      aqu          11 rhg   1.000000       127275.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   4756.531      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000042    
          67           3           8        1982 rtu0750         ru      sdc          75 tot   1.000000      1.2831714E+07   9634.723       55653.85       10407.90       8700.946       892.4926       36506.26      0.0000000E+00  0.0000000E+00  3.3876114E+09   843187.8      3.1179228E-04  3.1179228E-04  3.1179228E-04  3.1179228E-04  3.1179228E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0750         ru      aqu          11 rhg   1.000000       965619.4      0.0000000E+00  0.0000000E+00  0.0000000E+00   35660.01      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000005    
          67           3           8        1982 rtu0760         ru      sdc          76 tot   1.000000      1.6573240E+07   14102.42       81212.62       15198.56       12385.96       1135.523       53604.97      0.0000000E+00  0.0000000E+00  4.9965394E+09   1094104.      3.1166369E-04  3.1166369E-04  3.1166369E-04  3.1166369E-04  3.1166369E-04  0.0000000E+00   1.000000    
          67           3           8        1982 rtu0760         ru      aqu          12 rhg   1.000000       1249656.      0.0000000E+00  0.0000000E+00  0.0000000E+00   46256.91      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000004    
