 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
     67     3     8  1982     15       0  rtu0150              588.600       0.000       0.000     222.754      40.697     263.452      74.553       6.041       0.000       0.000       6.041     222.768      71.432     263.587     506.476     355.051      80.139       0.000       0.000       0.000       6.082       0.000       0.000       0.000       0.000       0.000     222.768       0.000       0.000      40.697       0.000       0.000       0.000       0.000       0.000     243.023       0.723      73.296       0.000       0.000       0.000       0.000
     67     3     8  1982     16       0  rtu0160              588.600       0.000       0.000     228.842      37.593     266.435      75.224       6.011       0.000       0.000       6.011     228.850      71.539     267.453     506.820     357.378      80.969       0.000       0.000       0.000       6.053       0.000       0.000       0.000       0.000       0.000     228.850       0.000       0.000      37.593       0.000       0.000       0.000       0.000       0.000     239.544       0.424      67.704       0.000       0.000       0.000       0.000
     67     3     8  1982     17       0  rtu0170              588.600       0.000       0.000     471.478      10.267     481.745      36.053       6.101       0.000       0.000       6.101     471.478      81.646     284.669     348.339     297.916      97.378       0.000       0.000       0.000       6.138       0.000       0.000       0.000       0.000       0.000     471.478       0.000       0.000      10.267       0.000       0.000       0.000       0.000       0.000      63.670       0.000     113.315       0.000       0.000       0.000       0.000
     67     3     8  1982     18       0  rtu0180              588.600       0.000       0.000     317.063      29.667     346.730      57.742       6.036       0.000       0.000       6.036     317.067      75.576     284.982     461.896     341.182      86.769       0.000       0.000       0.000       6.076       0.000       0.000       0.000       0.000       0.000     317.067       0.000       0.000      29.667       0.000       0.000       0.000       0.000       0.000     177.062       0.203      78.824       0.000       0.000       0.000       0.000
     67     3     8  1982     19       0  rtu0190              588.600       0.000       0.000     438.458      17.891     456.349      34.447       5.973       0.000       0.000       5.973     438.461      81.063     310.351     401.429     320.348      94.960       0.000       0.000       0.000       6.011       0.000       0.000       0.000       0.000       0.000     438.461       0.000       0.000      17.891       0.000       0.000       0.000       0.000       0.000      91.321       0.182      91.850       0.000       0.000       0.000       0.000
     67     3     8  1982     20       0  rtu0200              588.600       0.000       0.000     566.290       7.860     574.150       7.412       5.982       0.000       0.000       5.982     566.295      87.025     332.504     333.459     293.416     102.766       0.000       0.000       0.000       6.018       0.000       0.000       0.000       0.000       0.000     566.295       0.000       0.000       7.860       0.000       0.000       0.000       0.000       0.000       0.955       0.485      95.451       0.000       0.000       0.000       0.000
     67     3     8  1982     21       0  rtu0210              588.600       0.000       0.000     225.342      39.538     264.881      74.856       5.938       0.000       0.000       5.938     225.404      71.479     265.369     506.613     356.102      80.508       0.000       0.000       0.000       5.979       0.000       0.000       0.000       0.000       0.000     225.404       0.000       0.000      39.538       0.000       0.000       0.000       0.000       0.000     241.400       3.154      71.208       0.000       0.000       0.000       0.000
     67     3     8  1982     22       0  rtu0220              588.600       0.000       0.000     231.193      36.452     267.645      75.510       5.939       0.000       0.000       5.939     231.323      71.582     269.129     506.960     358.370      81.317       0.000       0.000       0.000       5.980       0.000       0.000       0.000       0.000       0.000     231.323       0.000       0.000      36.452       0.000       0.000       0.000       0.000       0.000     238.051       6.552      65.649       0.000       0.000       0.000       0.000
     67     3     8  1982     23       0  rtu0230              588.600       0.000       0.000     479.502       7.831     487.333      36.287       6.019       0.000       0.000       6.019     479.532      82.682     290.142     348.339     299.530      98.952       0.000       0.000       0.000       6.056       0.000       0.000       0.000       0.000       0.000     479.532       0.000       0.000       7.831       0.000       0.000       0.000       0.000       0.000      58.197       2.343      86.435       0.000       0.000       0.000       0.000
     67     3     8  1982     24       0  rtu0240              588.600       0.000       0.000     460.580      13.656     474.236      35.739       6.183       0.000       0.000       6.183     460.580      80.101     277.410     348.339     295.726      95.242       0.000       0.000       0.000       6.221       0.000       0.000       0.000       0.000       0.000     460.580       0.000       0.000      13.656       0.000       0.000       0.000       0.000       0.000      70.929       0.000     150.725       0.000       0.000       0.000       0.000
     67     3     8  1982     25       0  rtu0250              588.600       0.000       0.000     234.950      34.452     269.402      75.931       5.969       0.000       0.000       5.969     234.978      71.644     271.536     507.221     359.831      81.843       0.000       0.000       0.000       6.010       0.000       0.000       0.000       0.000       0.000     234.978       0.000       0.000      34.452       0.000       0.000       0.000       0.000       0.000     236.028       1.501      62.048       0.000       0.000       0.000       0.000
     67     3     8  1982     26       0  rtu0260              588.600       0.000       0.000     232.494      35.657     268.151      75.629       6.026       0.000       0.000       6.026     232.498      71.601     269.781     507.046     358.785      81.472       0.000       0.000       0.000       6.067       0.000       0.000       0.000       0.000       0.000     232.498       0.000       0.000      35.657       0.000       0.000       0.000       0.000       0.000     237.497       0.221      64.218       0.000       0.000       0.000       0.000
     67     3     8  1982     27       0  rtu0270              588.600       0.000       0.000     477.210       8.542     485.751      36.220       6.039       0.000       0.000       6.039     477.219      82.360     288.581     348.339     299.060      98.493       0.000       0.000       0.000       6.076       0.000       0.000       0.000       0.000       0.000     477.219       0.000       0.000       8.542       0.000       0.000       0.000       0.000       0.000      59.758       0.681      94.274       0.000       0.000       0.000       0.000
     67     3     8  1982     28       0  rtu0280              588.600       0.000       0.000     478.616       8.071     486.687      36.260       6.046       0.000       0.000       6.046     478.626      82.568     289.505     348.339     299.345      98.771       0.000       0.000       0.000       6.084       0.000       0.000       0.000       0.000       0.000     478.626       0.000       0.000       8.071       0.000       0.000       0.000       0.000       0.000      58.834       0.764      89.084       0.000       0.000       0.000       0.000
     67     3     8  1982     29       0  rtu0290              588.600       0.000       0.000     247.201      28.392     275.593      77.284       5.992       0.000       0.000       5.992     247.203      71.835     279.445     507.826     364.500      83.573       0.000       0.000       0.000       6.033       0.000       0.000       0.000       0.000       0.000     247.203       0.000       0.000      28.392       0.000       0.000       0.000       0.000       0.000     228.733       0.101      51.133       0.000       0.000       0.000       0.000
     67     3     8  1982     30       0  rtu0300              588.600       0.000       0.000     484.331       6.333     490.664      36.419       6.008       0.000       0.000       6.008     484.339      83.119     293.421     348.339     300.414      99.811       0.000       0.000       0.000       6.045       0.000       0.000       0.000       0.000       0.000     484.339       0.000       0.000       6.333       0.000       0.000       0.000       0.000       0.000      54.918       0.616      69.898       0.000       0.000       0.000       0.000
     67     3     8  1982     31       0  rtu0310              588.600       0.000       0.000     353.916       8.537     362.453      65.186       6.804       0.000       0.000       6.804     353.916      75.209     285.083     438.731     343.664      89.198       0.000       0.000       0.000       6.848       0.000       0.000       0.000       0.000       0.000     353.916       0.000       0.000       8.537       0.000       0.000       0.000       0.000       0.000     153.647       0.000      35.537       0.000       0.000       0.000       0.000
     67     3     8  1982     32       0  rtu0320              588.600       0.000       0.000     503.640      12.033     515.674      24.793       6.693       0.000       0.000       6.693     503.668      85.218     255.287     296.205     257.675     112.529       0.000       0.000       0.000       6.720       0.000       0.000       0.000       0.000       0.000     503.668       0.000       0.000      12.033       0.000       0.000       0.000       0.000       0.000      40.917       2.254      88.349       0.000       0.000       0.000       0.000
     67     3     8  1982     33       0  rtu0330              588.600       0.000       0.000     501.059      12.936     513.995      24.766       6.642       0.000       0.000       6.642     501.075      85.002     253.575     296.205     257.387     112.254       0.000       0.000       0.000       6.669       0.000       0.000       0.000       0.000       0.000     501.075       0.000       0.000      12.936       0.000       0.000       0.000       0.000       0.000      42.630       1.280      94.979       0.000       0.000       0.000       0.000
     67     3     8  1982     34       0  rtu0340              588.600       0.000       0.000     501.346      12.705     514.052      24.768       6.721       0.000       0.000       6.721     501.346      85.017     253.685     296.205     257.410     112.276       0.000       0.000       0.000       6.749       0.000       0.000       0.000       0.000       0.000     501.346       0.000       0.000      12.705       0.000       0.000       0.000       0.000       0.000      42.519       0.000      93.282       0.000       0.000       0.000       0.000
     67     3     8  1982     35       0  rtu0350              588.600       0.000       0.000     459.438      13.232     472.669      35.689       6.609       0.000       0.000       6.609     459.444      79.914     276.203     348.339     295.396      94.922       0.000       0.000       0.000       6.650       0.000       0.000       0.000       0.000       0.000     459.444       0.000       0.000      13.232       0.000       0.000       0.000       0.000       0.000      72.136       0.497     146.039       0.000       0.000       0.000       0.000
     67     3     8  1982     36       0  rtu0360              588.600       0.000       0.000     460.613      13.456     474.069      35.736       6.281       0.000       0.000       6.281     460.632      80.094     277.337     348.339     295.712      95.229       0.000       0.000       0.000       6.320       0.000       0.000       0.000       0.000       0.000     460.632       0.000       0.000      13.456       0.000       0.000       0.000       0.000       0.000      71.002       1.436     148.516       0.000       0.000       0.000       0.000
