 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
    67     3     8  1982      20      20  cha020               0.6082E+03     0.1147E+05     0.2904E+04     0.1150E+04     0.6591E+04     0.4313E+01     0.1557E+02     0.2993E+01     0.1294E+01     0.5318E+00     0.5937E+01     0.3256E+00     0.7419E-08     0.7958E+06     0.3146E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2480E+01     0.5537E+04     0.2901E+05     0.5538E+04     0.8236E+04     0.1029E+04     0.1738E+05     0.0000E+00     0.0000E+00     0.1615E+10     0.7133E+06     0.6238E-03     0.6238E-03     0.6238E-03     0.6238E-03     0.6238E-03     0.0000E+00     0.1821E+02     0.2478E+01     0.5536E+04     0.2826E+05     0.5415E+04     0.8152E+04     0.1432E+04     0.1677E+05     0.6525E+03     0.9760E-01     0.1420E+10     0.3621E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1820E+02     0.1936E+02
    67     3     8  1982      21      21  cha021               0.7972E+04     0.1504E+06     0.3806E+05     0.1507E+05     0.1541E+06     0.1409E+03     0.1073E+04     0.1781E+03     0.9254E+02     0.6673E+02     0.5798E+03     0.1472E+03     0.9669E+01     0.3228E+08     0.2072E-19     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4623E+01     0.1700E+05     0.1825E+06     0.2956E+05     0.6936E+05     0.2135E+04     0.1509E+06     0.0000E+00     0.0000E+00     0.1101E+11     0.3719E+07     0.3078E-03     0.3078E-03     0.3078E-03     0.3078E-03     0.3078E-03     0.0000E+00     0.4027E+01     0.4556E+01     0.1683E+05     0.1516E+06     0.2515E+05     0.7204E+05     0.1555E+05     0.1306E+06     0.2314E+05     0.2204E+04     0.5564E+10     0.2427E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4061E+01     0.1936E+02
    67     3     8  1982      22      22  cha022               0.1340E+05     0.2528E+06     0.6399E+05     0.2534E+05     0.2929E+06     0.2168E+03     0.1654E+04     0.2756E+03     0.1791E+03     0.1326E+03     0.9640E+03     0.2773E+03     0.3535E+02     0.4520E+08     0.1555E-15     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.6996E+01     0.2149E+05     0.2350E+06     0.3804E+05     0.9569E+05     0.3297E+04     0.1987E+06     0.0000E+00     0.0000E+00     0.1408E+11     0.5571E+07     0.3035E-03     0.3035E-03     0.3035E-03     0.3035E-03     0.3035E-03     0.0000E+00     0.2852E+01     0.6856E+01     0.2119E+05     0.1848E+06     0.3080E+05     0.1056E+06     0.2344E+05     0.1707E+06     0.3370E+05     0.5300E+04     0.6292E+10     0.3609E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2882E+01     0.1936E+02
    67     3     8  1982      23      23  cha023               0.2587E+04     0.4879E+05     0.1235E+05     0.4891E+04     0.3400E+05     0.2081E+02     0.8270E+02     0.1559E+02     0.4851E+01     0.3786E+01     0.3450E+02     0.4160E+01     0.1374E-02     0.3781E+07     0.2861E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4723E+01     0.1025E+05     0.5981E+05     0.1116E+05     0.1213E+05     0.2011E+04     0.3907E+05     0.0000E+00     0.0000E+00     0.3484E+10     0.1693E+07     0.6219E-03     0.6219E-03     0.6219E-03     0.6219E-03     0.6219E-03     0.0000E+00     0.7537E+01     0.4711E+01     0.1024E+05     0.5623E+05     0.1058E+05     0.1190E+05     0.3894E+04     0.3584E+05     0.3160E+04     0.9318E+01     0.2573E+10     0.1052E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7522E+01     0.1936E+02
    67     3     8  1982      24      24  cha024               0.1054E+04     0.1989E+05     0.5034E+04     0.1993E+04     0.1187E+05     0.9237E+01     0.3563E+02     0.6728E+01     0.1819E+01     0.1307E+01     0.1448E+02     0.8351E+00     0.5699E+00     0.1735E+07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.5844E+01     0.1572E+05     0.8815E+05     0.1654E+05     0.1625E+05     0.4051E+04     0.5538E+05     0.2480E+04     0.1028E+01     0.4551E+10     0.1706E+06     0.2869E-03     0.2869E-03     0.2869E-03     0.2869E-03     0.2869E-03     0.0000E+00     0.6145E+01     0.5840E+01     0.1572E+05     0.8656E+05     0.1628E+05     0.1625E+05     0.4953E+04     0.5417E+05     0.2230E+04     0.1635E+04     0.4136E+10     0.5406E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6142E+01     0.1936E+02
    67     3     8  1982      25      25  cha025               0.6711E+04     0.1266E+06     0.3204E+05     0.1269E+05     0.1055E+06     0.4317E+03     0.1558E+04     0.2092E+03     0.5006E+02     0.5727E+02     0.7681E+03     0.1512E+03     0.2690E+01     0.9041E+08     0.1904E-18     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4628E+01     0.7651E+05     0.5586E+06     0.8602E+05     0.5939E+05     0.1909E+04     0.4852E+06     0.0000E+00     0.0000E+00     0.4226E+11     0.3661E+07     0.6206E-03     0.6206E-03     0.6206E-03     0.6206E-03     0.6206E-03     0.0000E+00     0.3891E+01     0.4588E+01     0.7613E+05     0.4922E+06     0.7708E+05     0.5925E+05     0.3671E+05     0.4158E+06     0.5580E+05     0.2342E+04     0.2455E+11     0.2060E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3908E+01     0.1936E+02
    67     3     8  1982      26      26  cha026               0.5179E+03     0.9767E+04     0.2472E+04     0.9790E+03     0.4715E+04     0.4584E+01     0.3539E+02     0.5764E+01     0.2130E+01     0.6338E+00     0.1464E+02     0.6708E+00     0.9967E-09     0.1545E+07     0.2016E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1001E+01     0.3498E+04     0.3727E+05     0.6034E+04     0.1339E+05     0.4717E+03     0.3033E+05     0.0000E+00     0.0000E+00     0.2264E+10     0.7959E+06     0.3118E-03     0.3118E-03     0.3118E-03     0.3118E-03     0.3118E-03     0.0000E+00     0.2206E+02     0.1000E+01     0.3497E+04     0.3628E+05     0.5896E+04     0.1337E+05     0.1110E+04     0.2807E+05     0.8126E+03     0.3569E-01     0.1956E+10     0.1713E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2208E+02     0.1936E+02
    67     3     8  1982      27      27  cha027               0.1013E+04     0.1911E+05     0.4838E+04     0.1916E+04     0.1068E+05     0.8338E+01     0.3227E+02     0.6076E+01     0.1613E+01     0.9868E+00     0.1265E+02     0.8122E+00     0.9982E-07     0.1659E+07     0.5694E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2891E+01     0.7664E+04     0.4442E+05     0.8293E+04     0.8099E+04     0.1216E+04     0.2878E+05     0.0000E+00     0.0000E+00     0.2623E+10     0.1064E+07     0.6235E-03     0.6235E-03     0.6235E-03     0.6235E-03     0.6235E-03     0.0000E+00     0.1212E+02     0.2888E+01     0.7662E+04     0.4302E+05     0.8068E+04     0.8035E+04     0.2017E+04     0.2697E+05     0.1218E+04     0.3101E+00     0.2202E+10     0.3711E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1211E+02     0.1936E+02
    67     3     8  1982      28      28  cha028               0.1157E+04     0.2183E+05     0.5526E+04     0.2188E+04     0.1234E+05     0.8516E+01     0.3344E+02     0.6292E+01     0.1779E+01     0.1202E+01     0.1329E+02     0.1066E+01     0.1370E-05     0.1649E+07     0.7401E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2658E+01     0.6336E+04     0.3681E+05     0.6868E+04     0.7036E+04     0.1126E+04     0.2378E+05     0.0000E+00     0.0000E+00     0.2153E+10     0.9788E+06     0.6235E-03     0.6235E-03     0.6235E-03     0.6235E-03     0.6235E-03     0.0000E+00     0.1328E+02     0.2654E+01     0.6333E+04     0.3535E+05     0.6635E+04     0.6943E+04     0.1928E+04     0.2198E+05     0.1262E+04     0.7178E+00     0.1738E+10     0.2723E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1326E+02     0.1936E+02
    67     3     8  1982      29      29  cha029               0.1801E+03     0.3396E+04     0.8596E+03     0.3404E+03     0.1378E+04     0.9576E+00     0.7481E+01     0.1214E+01     0.4848E+00     0.1301E+00     0.2992E+01     0.4511E-01     0.0000E+00     0.3404E+06     0.2749E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.9263E+00     0.2267E+04     0.2444E+05     0.3955E+04     0.9577E+04     0.4558E+03     0.1996E+05     0.0000E+00     0.0000E+00     0.1473E+10     0.7164E+06     0.6240E-03     0.6240E-03     0.6240E-03     0.6240E-03     0.6240E-03     0.0000E+00     0.2361E+02     0.9260E+00     0.2267E+04     0.2423E+05     0.3925E+04     0.9572E+04     0.6045E+03     0.1931E+05     0.1739E+03     0.0000E+00     0.1399E+10     0.2334E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2362E+02     0.1936E+02
    67     3     8  1982      30      30  cha030               0.1379E+04     0.2601E+05     0.6583E+04     0.2607E+04     0.1439E+05     0.7326E+01     0.2869E+02     0.5403E+01     0.1681E+01     0.1360E+01     0.1149E+02     0.1031E+01     0.4453E-05     0.1395E+07     0.8953E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2782E+01     0.4877E+04     0.2829E+05     0.5280E+04     0.5839E+04     0.1201E+04     0.1856E+05     0.0000E+00     0.0000E+00     0.1671E+10     0.9945E+06     0.9350E-03     0.9350E-03     0.9350E-03     0.9350E-03     0.9350E-03     0.0000E+00     0.1289E+02     0.2777E+01     0.4874E+04     0.2703E+05     0.5078E+04     0.5704E+04     0.1893E+04     0.1694E+05     0.1092E+04     0.8856E+00     0.1315E+10     0.2393E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1287E+02     0.1936E+02
    67     3     8  1982      31      31  cha031               0.3911E+03     0.7376E+04     0.1867E+04     0.7393E+03     0.2408E+04     0.3502E+01     0.6934E+01     0.1303E+01     0.2854E+01     0.3264E+01     0.1136E+02     0.4558E+00     0.2016E+01     0.1390E+06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4187E+03     0.3022E+07     0.6827E+07     0.1332E+07     0.4612E+07     0.4654E+07     0.1405E+08     0.5436E+06     0.2238E+07     0.1047E+12     0.1344E+04     0.2971E-03     0.2971E-03     0.2971E-03     0.2971E-03     0.2971E-03     0.0000E+00     0.1070E+01     0.4187E+03     0.3019E+07     0.6819E+07     0.1331E+07     0.4612E+07     0.4655E+07     0.1405E+08     0.5364E+06     0.2246E+07     0.1046E+12     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1070E+01     0.1936E+02
    67     3     8  1982      32      32  cha032               0.5505E+05     0.1038E+07     0.2628E+06     0.1041E+06     0.2982E+07     0.4347E+04     0.8577E+04     0.1607E+04     0.3572E+04     0.4087E+04     0.1419E+05     0.5657E+03     0.2525E+04     0.1690E+09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4152E+03     0.3012E+07     0.7297E+07     0.1406E+07     0.4202E+07     0.4080E+07     0.1296E+08     0.3612E+06     0.2311E+07     0.1347E+12     0.1712E+07     0.3107E-03     0.3107E-03     0.3107E-03     0.3107E-03     0.3107E-03     0.0000E+00     0.1071E+01     0.4135E+03     0.3000E+07     0.6748E+07     0.1315E+07     0.4584E+07     0.4649E+07     0.1400E+08     0.5374E+06     0.2238E+07     0.1014E+12     0.6574E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1071E+01     0.1936E+02
    67     3     8  1982      33      33  cha033               0.3588E+05     0.6766E+06     0.1713E+06     0.6782E+05     0.1642E+07     0.2449E+04     0.5047E+04     0.9296E+03     0.1770E+04     0.1984E+04     0.7210E+04     0.2110E+03     0.1436E+04     0.1158E+09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4060E+03     0.2969E+07     0.7431E+07     0.1417E+07     0.3943E+07     0.3724E+07     0.1220E+08     0.3429E+06     0.2262E+07     0.1485E+12     0.1402E+07     0.3113E-03     0.3113E-03     0.3113E-03     0.3113E-03     0.3113E-03     0.0000E+00     0.1073E+01     0.4051E+03     0.2963E+07     0.7110E+07     0.1365E+07     0.4170E+07     0.4071E+07     0.1284E+08     0.3532E+06     0.2311E+07     0.1256E+12     0.3369E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1073E+01     0.1936E+02
    67     3     8  1982      34      34  cha034               0.7669E+04     0.1446E+06     0.3661E+05     0.1450E+05     0.3210E+06     0.4936E+03     0.1018E+04     0.1847E+03     0.3361E+03     0.3707E+03     0.1375E+04     0.4219E+02     0.2826E+03     0.2483E+08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3836E+03     0.2879E+07     0.7099E+07     0.1347E+07     0.3810E+07     0.3612E+07     0.1177E+08     0.5400E+06     0.2017E+07     0.1366E+12     0.7172E+05     0.2662E-03     0.2662E-03     0.2662E-03     0.2662E-03     0.2662E-03     0.0000E+00     0.1077E+01     0.3835E+03     0.2878E+07     0.7034E+07     0.1336E+07     0.3855E+07     0.3694E+07     0.1193E+08     0.3239E+06     0.2246E+07     0.1316E+12     0.1377E-22     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1077E+01     0.1936E+02
    67     3     8  1982      35      35  cha035               0.5199E+05     0.9804E+06     0.2482E+06     0.9827E+05     0.2638E+07     0.4107E+04     0.8434E+04     0.1510E+04     0.2819E+04     0.3103E+04     0.1149E+05     0.5226E+03     0.2220E+04     0.2041E+09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.3670E+03     0.2809E+07     0.7357E+07     0.1371E+07     0.3377E+07     0.3110E+07     0.1076E+08     0.2082E+06     0.2193E+07     0.1658E+12     0.1703E+07     0.6237E-03     0.6237E-03     0.6237E-03     0.6237E-03     0.6237E-03     0.0000E+00     0.1080E+01     0.3656E+03     0.2799E+07     0.6816E+07     0.1284E+07     0.3734E+07     0.3588E+07     0.1158E+08     0.5174E+06     0.2010E+07     0.1256E+12     0.1912E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1080E+01     0.1936E+02
    67     3     8  1982      36      36  cha036               0.2936E+05     0.5537E+06     0.1402E+06     0.5550E+05     0.9333E+06     0.1585E+04     0.4368E+04     0.7289E+03     0.8936E+03     0.8470E+03     0.3916E+04     0.2692E+03     0.9027E+03     0.1525E+09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1054E+03     0.7717E+06     0.2956E+07     0.5059E+06     0.1080E+07     0.5831E+06     0.2974E+07     0.1241E+06     0.5429E+06     0.1155E+12     0.1693E+07     0.3111E-03     0.3111E-03     0.3111E-03     0.3111E-03     0.3111E-03     0.0000E+00     0.1221E+01     0.1050E+03     0.7692E+06     0.2736E+07     0.4733E+06     0.1166E+07     0.7212E+06     0.3111E+07     0.2104E+06     0.5637E+06     0.8565E+11     0.4054E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1221E+01     0.1936E+02
    67     3     8  1982      37      37  cha037               0.1266E+05     0.2387E+06     0.6043E+05     0.2393E+05     0.4383E+06     0.7590E+03     0.2171E+04     0.3565E+03     0.3767E+03     0.3462E+03     0.1746E+04     0.8184E+02     0.4425E+03     0.8524E+08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.9656E+02     0.6935E+06     0.2742E+07     0.4648E+06     0.1003E+07     0.5012E+06     0.2671E+07     0.1250E+06     0.4809E+06     0.1123E+12     0.1657E+07     0.3105E-03     0.3105E-03     0.3105E-03     0.3105E-03     0.3105E-03     0.0000E+00     0.1238E+01     0.9636E+02     0.6925E+06     0.2638E+07     0.4495E+06     0.1044E+07     0.5735E+06     0.2769E+07     0.1187E+06     0.5384E+06     0.9576E+11     0.3693E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1238E+01     0.1936E+02
    67     3     8  1982      38      38  cha038               0.9849E+04     0.1858E+06     0.4702E+05     0.1862E+05     0.3121E+06     0.5434E+03     0.1611E+04     0.2624E+03     0.2575E+03     0.2308E+03     0.1222E+04     0.6865E+02     0.3034E+03     0.6606E+08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.8975E+02     0.6355E+06     0.2605E+07     0.4388E+06     0.9570E+06     0.4425E+06     0.2464E+07     0.2155E+06     0.3405E+06     0.1109E+12     0.1129E+07     0.6240E-03     0.6240E-03     0.6240E-03     0.6240E-03     0.6240E-03     0.0000E+00     0.1253E+01     0.8961E+02     0.6348E+06     0.2529E+07     0.4278E+06     0.9796E+06     0.4952E+06     0.2534E+07     0.1197E+06     0.4809E+06     0.9791E+11     0.2963E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1253E+01     0.1936E+02
    67     3     8  1982      39      39  cha039               0.6703E+04     0.1264E+06     0.3200E+05     0.1267E+05     0.1385E+06     0.1041E+03     0.3989E+03     0.7608E+02     0.2446E+02     0.2489E+02     0.1886E+03     0.1637E+02     0.2117E+02     0.1631E+08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.2773E+02     0.7555E+05     0.4072E+06     0.7688E+05     0.7970E+05     0.2804E+05     0.2664E+06     0.1265E+05     0.1487E+05     0.1892E+11     0.1206E+07     0.3115E-03     0.3115E-03     0.3115E-03     0.3115E-03     0.3115E-03     0.0000E+00     0.2020E+01     0.2768E+02     0.7546E+05     0.3894E+06     0.7401E+05     0.8151E+05     0.3759E+05     0.2692E+06     0.1819E+05     0.2380E+05     0.1549E+11     0.2443E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2017E+01     0.1936E+02
    67     3     8  1982      40      40  cha040               0.6301E+04     0.1188E+06     0.3008E+05     0.1191E+05     0.1219E+06     0.1270E+03     0.4249E+03     0.8529E+02     0.2597E+02     0.2563E+02     0.2047E+03     0.2337E+02     0.2013E+02     0.1660E+08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1838E+02     0.6797E+05     0.3258E+06     0.6457E+05     0.7231E+05     0.1862E+05     0.2122E+06     0.1118E+05     0.7502E+04     0.1524E+11     0.8783E+06     0.3118E-03     0.3118E-03     0.3118E-03     0.3118E-03     0.3118E-03     0.0000E+00     0.2659E+01     0.1834E+02     0.6785E+05     0.3063E+06     0.6127E+05     0.7334E+05     0.2870E+05     0.2125E+06     0.1901E+05     0.1623E+05     0.1163E+11     0.7963E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2655E+01     0.1936E+02
    67     3     8  1982      41      41  cha041               0.2533E+04     0.4778E+05     0.1209E+05     0.4789E+04     0.3829E+05     0.2947E+02     0.1130E+03     0.2149E+02     0.6507E+01     0.5952E+01     0.5020E+02     0.3031E+01     0.5662E+01     0.4949E+07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1503E+02     0.4122E+05     0.2225E+06     0.4199E+05     0.4360E+05     0.1482E+05     0.1433E+06     0.6699E+04     0.8435E+04     0.1036E+11     0.4392E+06     0.3121E-03     0.3121E-03     0.3121E-03     0.3121E-03     0.3121E-03     0.0000E+00     0.2903E+01     0.1501E+02     0.4120E+05     0.2174E+06     0.4117E+05     0.4411E+05     0.1769E+05     0.1427E+06     0.6438E+04     0.1273E+05     0.9265E+10     0.1374E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2901E+01     0.1936E+02
    67     3     8  1982      42      42  cha042               0.2256E+04     0.4254E+05     0.1077E+05     0.4264E+04     0.2891E+05     0.1960E+02     0.7638E+02     0.1450E+02     0.4560E+01     0.4273E+01     0.3379E+02     0.2935E+01     0.3349E+01     0.3213E+07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1245E+02     0.3058E+05     0.1648E+06     0.3112E+05     0.3420E+05     0.1182E+05     0.1046E+06     0.1189E+05     0.1794E+03     0.7377E+10     0.3272E+06     0.3121E-03     0.3121E-03     0.3121E-03     0.3121E-03     0.3121E-03     0.0000E+00     0.3322E+01     0.1244E+02     0.3057E+05     0.1613E+06     0.3055E+05     0.3424E+05     0.1376E+05     0.1034E+06     0.6680E+04     0.8435E+04     0.6640E+10     0.1085E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3320E+01     0.1936E+02
    67     3     8  1982      43      43  cha043               0.3411E+04     0.6432E+05     0.1628E+05     0.6448E+04     0.5844E+05     0.5817E+02     0.2178E+03     0.4164E+02     0.1107E+02     0.9285E+01     0.9519E+02     0.8501E+01     0.5974E+01     0.9776E+07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1269E+02     0.4461E+05     0.2440E+06     0.4618E+05     0.4296E+05     0.1089E+05     0.1561E+06     0.9195E+04     0.1645E+02     0.1240E+11     0.7389E+06     0.6033E-03     0.6033E-03     0.6033E-03     0.6033E-03     0.6033E-03     0.0000E+00     0.3231E+01     0.1266E+02     0.4457E+05     0.2344E+06     0.4461E+05     0.4299E+05     0.1610E+05     0.1546E+06     0.1032E+05     0.7502E+04     0.1026E+11     0.1341E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3227E+01     0.1936E+02
    67     3     8  1982      44      44  cha044               0.3111E+04     0.5868E+05     0.1485E+05     0.5882E+04     0.4277E+05     0.5736E+02     0.1453E+03     0.3271E+02     0.8093E+01     0.6274E+01     0.6230E+02     0.1005E+02     0.3000E-01     0.6252E+07     0.1023E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4335E+01     0.2184E+05     0.8571E+05     0.1879E+05     0.1538E+05     0.1775E+04     0.5539E+05     0.0000E+00     0.0000E+00     0.4880E+10     0.1586E+07     0.9359E-03     0.9359E-03     0.9359E-03     0.9359E-03     0.9359E-03     0.0000E+00     0.8232E+01     0.4319E+01     0.2180E+05     0.7877E+05     0.1748E+05     0.1505E+05     0.5356E+04     0.4980E+05     0.6142E+04     0.7161E+02     0.3278E+10     0.6533E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8214E+01     0.1936E+02
    67     3     8  1982      45      45  cha045               0.8702E+04     0.1641E+06     0.4154E+05     0.1645E+05     0.1508E+06     0.1954E+03     0.4970E+03     0.1116E+03     0.2695E+02     0.2739E+02     0.2291E+03     0.3614E+02     0.1027E+02     0.2009E+08     0.4104E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.1605E+02     0.7886E+05     0.3026E+06     0.6624E+05     0.4977E+05     0.1136E+05     0.1926E+06     0.5247E+04     0.2024E+04     0.1566E+11     0.1931E+07     0.6236E-03     0.6236E-03     0.6236E-03     0.6236E-03     0.6236E-03     0.0000E+00     0.3030E+01     0.1599E+02     0.7868E+05     0.2780E+06     0.6160E+05     0.5013E+05     0.2389E+05     0.1848E+06     0.2263E+05     0.6623E+04     0.1068E+11     0.6875E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3023E+01     0.1936E+02
    67     3     8  1982      46      46  cha046               0.4657E+04     0.8783E+05     0.2223E+05     0.8804E+04     0.5546E+05     0.7218E+02     0.1845E+03     0.4129E+02     0.9733E+01     0.8930E+01     0.7952E+02     0.1540E+02     0.1257E+00     0.7615E+07     0.3314E-32     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1936E+02     0.4967E+01     0.2426E+05     0.9599E+05     0.2092E+05     0.1564E+05     0.2028E+04     0.6168E+05     0.0000E+00     0.0000E+00     0.5469E+10     0.1637E+07     0.6233E-03     0.6233E-03     0.6233E-03     0.6233E-03     0.6233E-03     0.0000E+00     0.7876E+01     0.4945E+01     0.2420E+05     0.8683E+05     0.1919E+05     0.1554E+05     0.6527E+04     0.5342E+05     0.7981E+04     0.1607E+03     0.3435E+10     0.6890E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7853E+01     0.1936E+02
