 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
        jday         mon         day          yr   name        type   objtyp      typ_no hyd_typ fraction              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
                                                                                                                     m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons           degc
          67           3           8        1982 rtu0380         ru      aqu           5 rhg   1.000000       236733.2      0.0000000E+00  0.0000000E+00  0.0000000E+00   8638.104      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000125    
          67           3           8        1982 rtu0390         ru      sdc          39 tot   1.000000       3464644.       2636.822       15231.03       2848.612       2399.324       240.4827       10015.24      0.0000000E+00  0.0000000E+00  9.2714688E+08   227618.0      5.8878992E-05  5.8878992E-05  5.8878992E-05  5.8878992E-05  5.8878992E-05  0.0000000E+00   1.000005    
          67           3           8        1982 rtu0390         ru      aqu           3 rhg   1.000000       260663.0      0.0000000E+00  0.0000000E+00  0.0000000E+00   9595.205      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000113    
          67           3           8        1982 rtu0400         ru      sdc          40 tot   1.000000       2803755.       2479.670       9780.746       2132.692       1556.522       196.3883       6272.961      0.0000000E+00  0.0000000E+00  5.5985798E+08   159992.8      5.8939393E-05  5.8939393E-05  5.8939393E-05  5.8939393E-05  5.8939393E-05  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0400         ru      aqu           4 rhg   1.000000       134727.3      0.0000000E+00  0.0000000E+00  0.0000000E+00   6818.227      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000232    
          67           3           8        1982 rtu0410         ru      sdc          41 tot   1.000000       1114464.       1040.757       5949.907       1114.174       842.5361       75.48097       3908.722      0.0000000E+00  0.0000000E+00  3.6816832E+08   73515.57      5.8994661E-05  5.8994661E-05  5.8994661E-05  5.8994661E-05  5.8994661E-05  0.0000000E+00   1.000015    
          67           3           8        1982 rtu0410         ru      aqu           3 rhg   1.000000       83990.30      0.0000000E+00  0.0000000E+00  0.0000000E+00   3097.103      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000350    
          67           3           8        1982 rtu0420         ru      sdc          42 tot   1.000000       935145.9       887.3475       5065.687       948.7031       708.0493       63.19607       3325.423      0.0000000E+00  0.0000000E+00  3.1366893E+08   61657.20      5.8996931E-05  5.8996931E-05  5.8996931E-05  5.8996931E-05  5.8996931E-05  0.0000000E+00   1.000018    
          67           3           8        1982 rtu0420         ru      aqu           3 rhg   1.000000       70456.82      0.0000000E+00  0.0000000E+00  0.0000000E+00   2593.774      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000417    
          67           3           8        1982 rtu0430         ru      sdc          43 tot   1.000000       2075564.       1938.626       10228.13       1971.844       1482.210       138.9360       6693.094      0.0000000E+00  0.0000000E+00  6.2590515E+08   132230.7      1.1403997E-04  1.1403997E-04  1.1403997E-04  1.1403997E-04  1.1403997E-04  0.0000000E+00   1.000045    
          67           3           8        1982 rtu0430         ru      aqu           4 rhg   1.000000       146026.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   5639.029      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000203    
          67           3           8        1982 rtu0440         ru      sdc          44 tot   1.000000       4744176.       4127.918       16203.24       3551.891       2906.768       335.6388       10470.71      0.0000000E+00  0.0000000E+00  9.2255789E+08   299785.1      1.7692680E-04  1.7692680E-04  1.7692680E-04  1.7692680E-04  1.7692680E-04  0.0000000E+00   1.000007    
          67           3           8        1982 rtu0440         ru      aqu           8 rhg   1.000000       310999.3      0.0000000E+00  0.0000000E+00  0.0000000E+00   12363.17      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000089    
          67           3           8        1982 rtu0450         ru      sdc          45 tot   1.000000       6243487.       6561.025       25581.64       5588.021       3880.933       424.4222       16415.56      0.0000000E+00  0.0000000E+00  1.4854077E+09   358387.2      1.1788092E-04  1.1788092E-04  1.1788092E-04  1.1788092E-04  1.1788092E-04  0.0000000E+00   1.000006    
          67           3           8        1982 rtu0450         ru      aqu           7 rhg   1.000000       301189.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   15030.14      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000103    
          67           3           8        1982 rtu0460         ru      sdc          46 tot   1.000000       5435972.       4585.262       18145.30       3954.998       2955.799       383.4231       11660.29      0.0000000E+00  0.0000000E+00  1.0338205E+09   309543.8      1.1783342E-04  1.1783342E-04  1.1783342E-04  1.1783342E-04  1.1783342E-04  0.0000000E+00   1.000020    
          67           3           8        1982 rtu0460         ru      aqu           8 rhg   1.000000       260792.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   13214.93      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000120    
          67           3           8        1982 rtu0470         ru      sdc          47 tot   1.000000       7019482.       2812.178       16441.71       3068.171       3278.988       514.1144       10839.29      0.0000000E+00  0.0000000E+00  9.6201370E+08   446775.9      1.1731464E-04  1.1731464E-04  1.1731464E-04  1.1731464E-04  1.1731464E-04  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0470         ru      aqu           3 rhg   1.000000       523403.7      0.0000000E+00  0.0000000E+00  0.0000000E+00   19149.58      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000058    
          67           3           8        1982 rtu0480         ru      sdc          48 tot   1.000000       5728664.       2091.343       12220.75       2279.837       2519.059       421.9001       8012.930      0.0000000E+00  0.0000000E+00  7.1180646E+08   354865.9      1.1747658E-04  1.1747658E-04  1.1747658E-04  1.1747658E-04  1.1747658E-04  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0480         ru      aqu           3 rhg   1.000000       426717.1      0.0000000E+00  0.0000000E+00  0.0000000E+00   15622.55      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000071    
          67           3           8        1982 rtu0490         ru      sdc          49 tot   1.000000       6730274.       3882.192       22671.24       4234.648       4015.451       479.5621       15023.38      0.0000000E+00  0.0000000E+00  1.3477047E+09   438759.0      5.8448721E-05  5.8448721E-05  5.8448721E-05  5.8448721E-05  5.8448721E-05  0.0000000E+00   1.000003    
          67           3           8        1982 rtu0490         ru      aqu           4 rhg   1.000000       504619.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   18485.07      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000059    
          67           3           8        1982 rtu0500         ru      sdc          50 tot   1.000000       2831475.       8267.912       25034.62       4088.336       1569.128       174.1508       16789.20      0.0000000E+00  0.0000000E+00  2.2394962E+09   183619.9      1.1792297E-04  1.1792297E-04  1.1792297E-04  1.1792297E-04  1.1792297E-04  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0500         ru      aqu           5 rhg   1.000000       211748.1      0.0000000E+00  0.0000000E+00  0.0000000E+00   7712.762      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000141    
          67           3           8        1982 rtu0510         ru      sdc          51 tot   1.000000       2866660.       3104.183       17655.47       3309.723       2521.181       189.6675       11701.94      0.0000000E+00  0.0000000E+00  1.1085135E+09   190493.8      5.8955506E-05  5.8955506E-05  5.8955506E-05  5.8955506E-05  5.8955506E-05  0.0000000E+00   1.000006    
          67           3           8        1982 rtu0510         ru      aqu           5 rhg   1.000000       216694.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   8009.870      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000134    
          67           3           8        1982 rtu0520         ru      sdc          52 tot   1.000000       1727646.       1322.203       7615.882       1424.417       1161.346       119.9146       4974.706      0.0000000E+00  0.0000000E+00  4.6330038E+08   113315.7      5.8974270E-05  5.8974270E-05  5.8974270E-05  5.8974270E-05  5.8974270E-05  0.0000000E+00   1.000010    
          67           3           8        1982 rtu0520         ru      aqu           3 rhg   1.000000       129882.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   4774.723      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000228    
          67           3           8        1982 rtu0530         ru      sdc          53 tot   1.000000       212692.3       188.5717       1069.543       200.4396       138.6252       12.09577       702.0504      0.0000000E+00  0.0000000E+00  6.6683116E+07   11954.75      5.0285387E-05  5.0285387E-05  5.0285387E-05  5.0285387E-05  5.0285387E-05  0.0000000E+00   1.000080    
          67           3           8        1982 rtu0530         ru      aqu           5 rhg   1.000000       16026.15      0.0000000E+00  0.0000000E+00  0.0000000E+00   589.6530      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.001833    
          67           3           8        1982 rtu0540         ru      sdc          54 tot   1.000000       3316431.       2484.030       13702.96       2582.979       2353.411       227.8823       8654.568      0.0000000E+00  0.0000000E+00  8.1623270E+08   198736.7      1.1794815E-04  1.1794815E-04  1.1794815E-04  1.1794815E-04  1.1794815E-04  0.0000000E+00   1.000019    
          67           3           8        1982 rtu0540         ru      aqu           5 rhg   1.000000       177305.2      0.0000000E+00  0.0000000E+00  0.0000000E+00   6774.873      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000168    
          67           3           8        1982 rtu0550         ru      sdc          55 tot   1.000000       3085427.       2149.965       12428.46       2323.393       1995.296       216.1884       8124.069      0.0000000E+00  0.0000000E+00  7.4996813E+08   201845.0      5.8890684E-05  5.8890684E-05  5.8890684E-05  5.8890684E-05  5.8890684E-05  0.0000000E+00   1.000006    
          67           3           8        1982 rtu0550         ru      aqu           3 rhg   1.000000       231674.7      0.0000000E+00  0.0000000E+00  0.0000000E+00   8490.131      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000128    
          67           3           8        1982 rtu0560         ru      sdc          56 tot   1.000000       1875701.       1291.364       7455.869       1393.726       1178.569       131.6512       4850.274      0.0000000E+00  0.0000000E+00  4.4936246E+08   122582.6      5.8962250E-05  5.8962250E-05  5.8962250E-05  5.8962250E-05  5.8962250E-05  0.0000000E+00   1.000009    
          67           3           8        1982 rtu0560         ru      aqu           3 rhg   1.000000       140782.9      0.0000000E+00  0.0000000E+00  0.0000000E+00   5162.689      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000211    
          67           3           8        1982 rtu0570         ru      sdc          57 tot   1.000000       3470930.       1226.554       6447.232       1230.545       1922.496       250.2171       3883.687      0.0000000E+00  0.0000000E+00  3.5771776E+08   172458.8      1.1785107E-04  1.1785107E-04  1.1785107E-04  1.1785107E-04  1.1785107E-04  0.0000000E+00   1.000030    
          67           3           8        1982 rtu0570         ru      aqu           5 rhg   1.000000       44809.44      0.0000000E+00  0.0000000E+00  0.0000000E+00   2720.272      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000709    
          67           3           8        1982 rtu0580         ru      sdc          58 tot   1.000000       4006040.       2497.979       14497.75       2708.827       2444.659       283.6754       9491.768      0.0000000E+00  0.0000000E+00  8.6737498E+08   261418.5      5.8789326E-05  5.8789326E-05  5.8789326E-05  5.8789326E-05  5.8789326E-05  0.0000000E+00   1.000005    
          67           3           8        1982 rtu0580         ru      aqu           3 rhg   1.000000       300481.9      0.0000000E+00  0.0000000E+00  0.0000000E+00   11009.44      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000099    
          67           3           8        1982 rtu0590         ru      sdc          59 tot   1.000000       2083804.       1524.091       8796.052       1644.741       1372.310       145.3423       5746.261      0.0000000E+00  0.0000000E+00  5.3338550E+08   136581.8      5.8956583E-05  5.8956583E-05  5.8956583E-05  5.8956583E-05  5.8956583E-05  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0590         ru      aqu           7 rhg   1.000000       156616.2      0.0000000E+00  0.0000000E+00  0.0000000E+00   5759.974      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000189    
          67           3           8        1982 rtu0600         ru      sdc          60 tot   1.000000       4385947.       1914.359       9989.817       1908.369       2715.840       311.5202       6014.605      0.0000000E+00  0.0000000E+00  5.5966202E+08   217955.3      1.1780509E-04  1.1780509E-04  1.1780509E-04  1.1780509E-04  1.1780509E-04  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0600         ru      aqu           5 rhg   1.000000       56627.30      0.0000000E+00  0.0000000E+00  0.0000000E+00   3384.611      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000561    
          67           3           8        1982 rtu0610         ru      sdc          61 tot   1.000000       3129829.       2204.251       12705.38       2376.646       2009.219       219.4330       8358.105      0.0000000E+00  0.0000000E+00  7.7658086E+08   202906.8      1.1792153E-04  1.1792153E-04  1.1792153E-04  1.1792153E-04  1.1792153E-04  0.0000000E+00   1.000007    
          67           3           8        1982 rtu0610         ru      aqu           7 rhg   1.000000       235040.3      0.0000000E+00  0.0000000E+00  0.0000000E+00   8673.103      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000126    
          67           3           8        1982 rtu0620         ru      sdc          62 tot   1.000000       1801709.       952.3105       5505.533       1028.334       937.1405       129.5815       3557.579      0.0000000E+00  0.0000000E+00  3.2716870E+08   115508.0      1.1796721E-04  1.1796721E-04  1.1796721E-04  1.1796721E-04  1.1796721E-04  0.0000000E+00   1.000064    
          67           3           8        1982 rtu0620         ru      aqu           5 rhg   1.000000       134599.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   4922.988      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000223    
          67           3           8        1982 rtu0630         ru      sdc          63 tot   1.000000       4652498.       2845.958       15897.14       2992.183       3027.605       326.2528       10111.61      0.0000000E+00  0.0000000E+00  9.4089984E+08   270503.8      1.1786884E-04  1.1786884E-04  1.1786884E-04  1.1786884E-04  1.1786884E-04  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0630         ru      aqu           5 rhg   1.000000       215185.0      0.0000000E+00  0.0000000E+00  0.0000000E+00   8499.406      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000139    
          67           3           8        1982 rtu0640         ru      sdc          64 tot   1.000000       1714310.       973.0532       5617.254       1049.614       926.9014       122.6286       3643.440      0.0000000E+00  0.0000000E+00  3.3644102E+08   109958.7      1.1797488E-04  1.1797488E-04  1.1797488E-04  1.1797488E-04  1.1797488E-04  0.0000000E+00   1.000013    
          67           3           8        1982 rtu0640         ru      aqu           3 rhg   1.000000       128185.6      0.0000000E+00  0.0000000E+00  0.0000000E+00   4695.151      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000233    
          67           3           8        1982 rtu0650         ru      sdc          65 tot   1.000000       3321912.       606.0348       3544.472       660.7078       935.5499       252.4946       2396.034      0.0000000E+00  0.0000000E+00  2.0868365E+08   200215.1      1.7649180E-04  1.7649180E-04  1.7649180E-04  1.7649180E-04  1.7649180E-04  0.0000000E+00   1.000019    
          67           3           8        1982 rtu0650         ru      aqu           3 rhg   1.000000       246112.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   9147.510      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000124    
          67           3           8        1982 rtu0660         ru      sdc          66 tot   1.000000       3073131.       9531.871       30959.84       5114.521       1853.580       180.8524       20595.91      0.0000000E+00  0.0000000E+00  2.6524083E+09   199985.1      1.1793828E-04  1.1793828E-04  1.1793828E-04  1.1793828E-04  1.1793828E-04  0.0000000E+00   1.000019    
          67           3           8        1982 rtu0660         ru      aqu           5 rhg   1.000000       230161.7      0.0000000E+00  0.0000000E+00  0.0000000E+00   8378.699      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000129    
          67           3           8        1982 rtu0670         ru      sdc          67 tot   1.000000       2326402.       1944.559       7688.076       1675.573       1236.048       164.3670       4916.276      0.0000000E+00  0.0000000E+00  4.3763248E+08   132271.6      5.8956364E-05  5.8956364E-05  5.8956364E-05  5.8956364E-05  5.8956364E-05  0.0000000E+00   1.000010    
          67           3           8        1982 rtu0670         ru      aqu           4 rhg   1.000000       111489.3      0.0000000E+00  0.0000000E+00  0.0000000E+00   5661.818      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000280    
          67           3           8        1982 rtu0680         ru      sdc          68 tot   1.000000       4095119.       1107.022       6460.520       1204.787       1459.639       306.5826       4249.179      0.0000000E+00  0.0000000E+00  3.7781853E+08   250232.7      1.7664360E-04  1.7664360E-04  1.7664360E-04  1.7664360E-04  1.7664360E-04  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0680         ru      aqu           3 rhg   1.000000       304176.4      0.0000000E+00  0.0000000E+00  0.0000000E+00   11221.45      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000100    
          67           3           8        1982 rtu0690         ru      sdc          69 tot   1.000000       5104142.       2616.807       15219.50       2842.490       2731.588       367.7946       9988.890      0.0000000E+00  0.0000000E+00  9.0640589E+08   327790.7      1.1768858E-04  1.1768858E-04  1.1768858E-04  1.1768858E-04  1.1768858E-04  0.0000000E+00   1.000004    
          67           3           8        1982 rtu0690         ru      aqu           4 rhg   1.000000       381830.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   14017.97      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000078    
          67           3           8        1982 rtu0700         ru      sdc          70 tot   1.000000       141885.2       84.01442       483.4349       90.40767       68.95706       7.799206       314.7699      0.0000000E+00  0.0000000E+00  2.9359758E+07   7331.573      4.6540583E-05  4.6540583E-05  4.6540583E-05  4.6540583E-05  4.6540583E-05  0.0000000E+00   1.000124    
          67           3           8        1982 rtu0700         ru      aqu           7 rhg   1.000000       10664.66      0.0000000E+00  0.0000000E+00  0.0000000E+00   394.5900      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.002777    
          67           3           8        1982 rtu0710         ru      sdc          71 tot   1.000000       2206999.       2029.220       11643.01       2180.006       1716.340       149.7579       7687.794      0.0000000E+00  0.0000000E+00  7.2137171E+08   146074.2      5.8966987E-05  5.8966987E-05  5.8966987E-05  5.8966987E-05  5.8966987E-05  0.0000000E+00   1.000008    
          67           3           8        1982 rtu0710         ru      aqu           7 rhg   1.000000       166606.5      0.0000000E+00  0.0000000E+00  0.0000000E+00   6187.648      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000176    
          67           3           8        1982 rtu0720         ru      sdc          72 tot   1.000000       950904.4       964.7679       5501.581       1030.811       763.1389       63.66847       3632.635      0.0000000E+00  0.0000000E+00  3.4360438E+08   63037.40      5.8997255E-05  5.8997255E-05  5.8997255E-05  5.8997255E-05  5.8997255E-05  0.0000000E+00   1.000018    
          67           3           8        1982 rtu0720         ru      aqu           7 rhg   1.000000       71831.64      0.0000000E+00  0.0000000E+00  0.0000000E+00   2669.734      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000407    
          67           3           8        1982 rtu0730         ru      sdc          73 tot   1.000000       435533.1       260.7684       1493.770       279.6187       218.2282       27.53431       984.9257      0.0000000E+00  0.0000000E+00  9.2189896E+07   24957.56      1.0872610E-04  1.0872610E-04  1.0872610E-04  1.0872610E-04  1.0872610E-04  0.0000000E+00   1.000159    
          67           3           8        1982 rtu0730         ru      aqu          11 rhg   1.000000       32676.93      0.0000000E+00  0.0000000E+00  0.0000000E+00   1218.360      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000910    
          67           3           8        1982 rtu0740         ru      sdc          74 tot   1.000000       322443.4       116.8725       674.6426       126.0900       107.7976       20.12895       443.1957      0.0000000E+00  0.0000000E+00  4.0686504E+07   17160.24      1.5786917E-04  1.5786917E-04  1.5786917E-04  1.5786917E-04  1.5786917E-04  0.0000000E+00   1.000363    
          67           3           8        1982 rtu0740         ru      aqu          11 rhg   1.000000       24060.35      0.0000000E+00  0.0000000E+00  0.0000000E+00   899.1798      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.001252    
          67           3           8        1982 rtu0750         ru      sdc          75 tot   1.000000       2425721.       1821.359       10520.87       1967.521       1644.836       168.7178       6901.184      0.0000000E+00  0.0000000E+00  6.4039776E+08   159397.1      5.8941554E-05  5.8941554E-05  5.8941554E-05  5.8941554E-05  5.8941554E-05  0.0000000E+00   1.000007    
          67           3           8        1982 rtu0750         ru      aqu          11 rhg   1.000000       182541.8      0.0000000E+00  0.0000000E+00  0.0000000E+00   6741.207      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000162    
          67           3           8        1982 rtu0760         ru      sdc          76 tot   1.000000       3133024.       2665.938       15352.52       2873.153       2341.455       214.6605       10133.54      0.0000000E+00  0.0000000E+00  9.4455130E+08   206830.7      5.8917249E-05  5.8917249E-05  5.8917249E-05  5.8917249E-05  5.8917249E-05  0.0000000E+00   1.000005    
          67           3           8        1982 rtu0760         ru      aqu          12 rhg   1.000000       236236.3      0.0000000E+00  0.0000000E+00  0.0000000E+00   8744.458      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.000124    
          67           3           8        1982 rtu0770         ru      sdc          77 tot   1.000000       335226.7       273.3695       1564.140       292.8274       215.1917       20.67916       1025.573      0.0000000E+00  0.0000000E+00  9.6493112E+07   19992.18      5.3415490E-05  5.3415490E-05  5.3415490E-05  5.3415490E-05  5.3415490E-05  0.0000000E+00   1.000051    
          67           3           8        1982 rtu0770         ru      aqu          12 rhg   1.000000       25254.59      0.0000000E+00  0.0000000E+00  0.0000000E+00   934.6101      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.001165    
