 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwsoiln          gwsoilp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
    67     3     8  1982      51       0  rtu0510                0.000       0.000       2.894       1.884            0.000            0.000            0.000           12.392           17.892           -3.754            3.042            0.527            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      52       0  rtu0520                0.000       0.000       2.731       1.908            0.000            0.000            0.000           12.342           17.898           -3.767            3.042            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      53       0  rtu0530                0.000       0.000       2.873       1.886            0.000            0.000            0.000           12.345           17.890           -3.762            3.041            0.526            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      54       0  rtu0540                0.000       0.000       2.712       1.892            0.000            0.000            0.000           13.658           17.286           -3.664            2.938            0.522            0.099            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      55       0  rtu0550                0.000       0.000       2.695       1.914            0.000            0.000            0.000           12.308           17.899           -3.769            3.042            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      56       0  rtu0560                0.000       0.000       2.690       1.914            0.000            0.000            0.000           12.317           17.898           -3.770            3.042            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      57       0  rtu0570                0.000       0.000       2.437       1.907            0.000            0.000            0.000           17.895           15.879           -3.438            2.698            0.509            0.097            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      58       0  rtu0580                0.000       0.000       2.657       1.920            0.000            0.000            0.000           12.309           17.900           -3.771            3.042            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      59       0  rtu0590                0.000       0.000       2.713       1.911            0.000            0.000            0.000           12.349           17.899           -3.767            3.042            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      60       0  rtu0600                0.000       0.000       2.491       1.896            0.000            0.000            0.000           17.619           15.888           -3.435            2.700            0.510            0.097            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      61       0  rtu0610                0.000       0.000       2.698       1.916            0.000            0.000            0.000           12.393           17.896           -3.769            3.042            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      62       0  rtu0620                0.000       0.000       2.605       1.930            0.000            0.000            0.000           12.301           17.894           -3.781            3.041            0.524            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      63       0  rtu0630                0.000       0.000       2.631       1.903            0.000            0.000            0.000           14.502           17.054           -3.629            2.899            0.519            0.099            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      64       0  rtu0640                0.000       0.000       2.626       1.927            0.000            0.000            0.000           12.316           17.894           -3.779            3.042            0.524            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      65       0  rtu0650                0.000       0.000       2.408       1.972            0.000            0.000            0.000           12.534           17.882           -3.802            3.039            0.522            0.099            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      66       0  rtu0660                0.000       0.000       3.101       1.836            0.000            0.000            0.000           12.234           17.830           -3.783            3.031            0.524            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      67       0  rtu0670                0.000       0.000       2.260       1.500            0.000            0.000            0.000            8.385           13.795           -3.362            2.333            0.487            0.093            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      68       0  rtu0680                0.000       0.000       2.462       1.960            0.000            0.000            0.000           12.430           17.887           -3.795            3.040            0.523            0.099            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      69       0  rtu0690                0.000       0.000       2.598       1.932            0.000            0.000            0.000           12.343           17.897           -3.778            3.042            0.524            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      70       0  rtu0700                0.000       0.000       2.722       1.909            0.000            0.000            0.000           12.424           17.897           -3.768            3.042            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      71       0  rtu0710                0.000       0.000       2.810       1.896            0.000            0.000            0.000           12.456           17.897           -3.758            3.042            0.526            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      72       0  rtu0720                0.000       0.000       2.859       1.889            0.000            0.000            0.000           12.463           17.894           -3.757            3.042            0.526            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      73       0  rtu0730                0.000       0.000       2.687       1.920            0.000            0.000            0.000           12.527           17.892           -3.773            3.041            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      74       0  rtu0740                0.000       0.000       2.555       1.939            0.000            0.000            0.000           12.575           17.888           -3.786            3.040            0.524            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      75       0  rtu0750                0.000       0.000       2.723       1.909            0.000            0.000            0.000           12.396           17.899           -3.765            3.043            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      76       0  rtu0760                0.000       0.000       2.775       1.901            0.000            0.000            0.000           12.418           17.898           -3.760            3.042            0.526            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      77       0  rtu0770                0.000       0.000       2.800       1.897            0.000            0.000            0.000           12.418           17.895           -3.763            3.042            0.526            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      78       0  rtu0780                0.000       0.000       2.757       1.904            0.000            0.000            0.000           12.380           17.900           -3.761            3.043            0.526            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      79       0  rtu0790                0.000       0.000       2.895       1.866            0.000            0.000            0.000           13.389           17.387           -3.668            2.956            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      80       0  rtu0800                0.000       0.000       2.921       1.838            0.000            0.000            0.000           14.696           16.655           -3.540            2.831            0.523            0.099            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      81       0  rtu0810                0.000       0.000       2.962       1.859            0.000            0.000            0.000           13.163           17.483           -3.683            2.972            0.526            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      82       0  rtu0820                0.000       0.000       2.746       1.906            0.000            0.000            0.000           12.371           17.899           -3.762            3.043            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      83       0  rtu0830                0.000       0.000       2.712       1.911            0.000            0.000            0.000           12.391           17.901           -3.764            3.043            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      84       0  rtu0840                0.000       0.000       3.039       1.766            0.000            0.000            0.000           16.343           15.872           -3.429            2.698            0.519            0.099            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      85       0  rtu0850                0.000       0.000       3.523       1.658            0.000            0.000            0.000           17.876           15.723           -3.460            2.674            0.509            0.097            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      86       0  rtu0860                0.000       0.000       2.679       1.920            0.000            0.000            0.000           12.496           17.892           -3.775            3.041            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      87       0  rtu0870                0.000       0.000       2.733       1.908            0.000            0.000            0.000           12.378           17.898           -3.766            3.042            0.525            0.100            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      88       0  rtu0880                0.000       0.000       2.384       1.918            0.000            0.000            0.000           18.221           15.869           -3.441            2.696            0.507            0.096            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      89       0  rtu0890                0.000       0.000       3.519       1.658            0.000            0.000            0.000           17.758           15.734           -3.458            2.676            0.510            0.097            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      90       0  rtu0900                0.000       0.000       2.654       2.011            0.000            0.000            0.000           12.871           18.546           -3.919            3.152            0.543            0.103            0.000            0.000            0.000            0.000            0.000            0.000
    67     3     8  1982      91       0  rtu0910                0.000       0.000       2.652       1.923            0.000            0.000            0.000           12.371           17.896           -3.774            3.042            0.524            0.100            0.000            0.000            0.000            0.000            0.000            0.000
