 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      10      10  cha010               0.6187E+01     0.0000E+00     0.6152E+01     0.6187E+01     0.3906E+05     0.3906E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.4550E+05     0.0000E+00     0.0000E+00     0.2125E+02     0.8056E+02     0.8309E-01     0.4404E+02     0.0000E+00     0.0000E+00     0.3359E+03     0.0000E+00     0.3340E+03     0.1215E+03     0.3649E+04     0.8074E+03     0.4245E+02     0.7793E+05
    67     3     8  1982      11      11  cha011               0.3961E+01     0.0000E+00     0.3940E+01     0.3961E+01     0.1226E+05     0.1226E+05     0.0000E+00     0.0000E+00     0.2111E+01     0.1862E+05     0.0000E+00     0.0000E+00     0.1785E+02     0.5581E+02     0.6714E-01     0.2980E+02     0.0000E+00     0.0000E+00     0.2874E+03     0.0000E+00     0.2860E+03     0.3143E+02     0.2386E+04     0.5035E+03     0.2896E+02     0.2884E+05
    67     3     8  1982      12      12  cha012               0.3347E+01     0.0000E+00     0.3335E+01     0.3347E+01     0.1008E+05     0.1008E+05     0.0000E+00     0.0000E+00     0.1781E+01     0.1201E+05     0.0000E+00     0.0000E+00     0.1624E+02     0.5274E+02     0.6846E-01     0.2827E+02     0.0000E+00     0.0000E+00     0.2843E+03     0.0000E+00     0.2833E+03     0.1956E+02     0.2020E+04     0.4030E+03     0.2716E+02     0.2405E+05
    67     3     8  1982      13      13  cha013               0.7804E+01     0.0000E+00     0.7740E+01     0.7804E+01     0.5639E+05     0.5639E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.8680E+05     0.0000E+00     0.0000E+00     0.2350E+02     0.1582E+03     0.7429E-01     0.4936E+02     0.0000E+00     0.0000E+00     0.3583E+03     0.0000E+00     0.3553E+03     0.2695E+03     0.6451E+04     0.1413E+04     0.1100E+03     0.5559E+06
    67     3     8  1982      14      14  cha014               0.5274E+01     0.0000E+00     0.5266E+01     0.5274E+01     0.3561E+05     0.3561E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.9451E+04     0.0000E+00     0.0000E+00     0.2090E+02     0.7073E+02     0.7136E-01     0.3585E+02     0.0000E+00     0.0000E+00     0.2943E+03     0.0000E+00     0.2938E+03     0.3088E+02     0.4981E+04     0.1018E+04     0.3913E+02     0.5909E+05
    67     3     8  1982      15      15  cha015               0.3672E+01     0.0000E+00     0.3652E+01     0.3672E+01     0.2416E+05     0.2416E+05     0.0000E+00     0.0000E+00     0.4673E+01     0.1731E+05     0.0000E+00     0.0000E+00     0.1800E+02     0.5492E+02     0.6878E-01     0.2688E+02     0.0000E+00     0.0000E+00     0.2628E+03     0.0000E+00     0.2613E+03     0.6040E+02     0.3875E+04     0.7740E+03     0.2943E+02     0.2977E+05
    67     3     8  1982      16      16  cha016               0.2428E+01     0.0000E+00     0.2417E+01     0.2428E+01     0.8196E+04     0.8195E+04     0.0000E+00     0.0000E+00     0.1586E+01     0.9235E+04     0.0000E+00     0.0000E+00     0.1406E+02     0.4898E+02     0.7210E-01     0.2428E+02     0.0000E+00     0.0000E+00     0.2623E+03     0.0000E+00     0.2612E+03     0.1650E+02     0.1839E+04     0.3255E+03     0.2596E+02     0.2010E+05
    67     3     8  1982      17      17  cha017               0.1451E+01     0.0000E+00     0.1450E+01     0.1451E+01     0.2979E+04     0.2979E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.2773E+04     0.0000E+00     0.0000E+00     0.7121E+01     0.9777E+02     0.1892E+00     0.5712E+02     0.0000E+00     0.0000E+00     0.4873E+03     0.0000E+00     0.4870E+03     0.1206E+01     0.3082E+03     0.6397E+02     0.5146E+02     0.1157E+06
    67     3     8  1982      18      18  cha018               0.1413E+01     0.0000E+00     0.1410E+01     0.1413E+01     0.1066E+05     0.1066E+05     0.0000E+00     0.0000E+00     0.1584E+01     0.8040E+04     0.0000E+00     0.0000E+00     0.7355E+01     0.7493E+02     0.1295E+00     0.4328E+02     0.0000E+00     0.0000E+00     0.4495E+03     0.0000E+00     0.4485E+03     0.1941E+02     0.9275E+03     0.1735E+03     0.4098E+02     0.5432E+05
    67     3     8  1982      19      19  cha019               0.5792E+00     0.0000E+00     0.5780E+00     0.5792E+00     0.8362E+04     0.8361E+04     0.0000E+00     0.0000E+00     0.1312E+01     0.4151E+04     0.0000E+00     0.0000E+00     0.4269E+01     0.6679E+02     0.1894E+00     0.3912E+02     0.0000E+00     0.0000E+00     0.4563E+03     0.0000E+00     0.4553E+03     0.1549E+02     0.6174E+03     0.1086E+03     0.3629E+02     0.4249E+05
