"fecha","chalaco","chusis","huamarca","huancabamba","miraflores"
"1985-11-01",11.63685131073,16.5064239501953,13.20556640625,17.2488403320312,16.7077350616455
"1985-12-01",13.4290447235107,18.9833641052246,15.0188674926758,19.1690979003906,19.318078994751
"1986-01-01",14.1835374832153,21.5388679504395,15.857008934021,20.6111717224121,21.5964469909668
"1986-02-01",13.6176328659058,21.7853336334229,15.5821561813354,20.676872253418,22.0635013580322
"1986-03-01",13.04603099823,20.2340488433838,15.3083534240723,19.9347686767578,21.2199897766113
"1986-04-01",14.2872095108032,20.1062335968018,16.0427589416504,20.4000816345215,20.9535350799561
"1986-05-01",13.8259763717651,18.1779861450195,14.8014335632324,18.6269588470459,18.8203392028809
"1986-06-01",13.0144262313843,16.2417049407959,13.1735725402832,16.011194229126,16.1403884887695
"1986-07-01",12.8458242416382,16.465051651001,13.5918531417847,16.3590412139893,16.0180740356445
"1986-08-01",13.7686710357666,17.6659984588623,14.6301908493042,17.7609539031982,17.1909866333008
"1986-09-01",13.3881540298462,16.7861804962158,14.292275428772,17.7258377075195,16.7296333312988
"1986-10-01",13.1409959793091,16.9736518859863,14.0956764221191,17.9443302154541,17.0698566436768
"1986-11-01",13.1040868759155,18.6362895965576,14.4979581832886,19.1235122680664,18.7233104705811
"1986-12-01",13.6181707382202,19.8782920837402,15.1671476364136,19.9293003082275,20.125789642334
"1987-01-01",14.838939666748,22.5796337127686,16.5922737121582,21.5692825317383,22.5493106842041
"1987-02-01",15.6372804641724,24.1760387420654,17.5601005554199,22.6247386932373,24.3981456756592
"1987-03-01",14.625394821167,24.1116352081299,16.834888458252,22.6403789520264,24.6930618286133
"1987-04-01",14.7121276855469,22.6428623199463,16.7108478546143,22.238130569458,23.3257274627686
"1987-05-01",13.7410020828247,19.5855026245117,14.7500791549683,19.5008754730225,20.0168380737305
"1987-06-01",13.9921579360962,18.8135242462158,14.3159856796265,18.10618019104,18.4806098937988
"1987-07-01",13.6758499145508,18.5443210601807,14.5854930877686,18.3494129180908,18.0707664489746
"1987-08-01",13.3286333084106,17.5952415466309,14.4001121520996,17.630802154541,17.1934700012207
"1987-09-01",13.9821128845215,17.606330871582,15.1174669265747,18.6108741760254,17.6414833068848
"1987-10-01",13.488733291626,17.7787761688232,14.6214332580566,18.7823390960693,17.9029407501221
"1987-11-01",13.7201509475708,18.2942924499512,15.0214748382568,19.056396484375,18.4878692626953
"1987-12-01",14.2498331069946,19.7571830749512,15.8030996322632,20.0806789398193,20.2230682373047
"1988-01-01",14.5830020904541,21.5023097991943,16.2882022857666,20.8280467987061,21.6215057373047
"1988-02-01",15.1365785598755,23.0195636749268,16.9857711791992,21.8292808532715,23.3433532714844
"1988-03-01",13.7812623977661,20.4810962677002,15.9946250915527,20.289478302002,21.3291893005371
"1988-04-01",14.0433168411255,20.1811809539795,15.9131011962891,20.5245018005371,21.0226917266846
"1988-05-01",14.1992435455322,18.762825012207,15.0194301605225,19.1667728424072,19.4193496704102
"1988-06-01",12.8072528839111,15.9302272796631,13.0072193145752,15.9922571182251,16.0077323913574
"1988-07-01",12.1934814453125,15.4667196273804,13.2610425949097,15.9566612243652,15.3364877700806
"1988-08-01",12.2597494125366,15.6148719787598,13.2328081130981,16.1251602172852,15.3657188415527
"1988-09-01",12.6341352462769,16.01487159729,13.7660188674927,17.1675930023193,16.0433101654053
"1988-10-01",13.2152833938599,16.2536525726318,14.1656894683838,17.4401836395264,16.4731101989746
"1988-11-01",13.5965805053711,17.7504711151123,14.785117149353,18.5926055908203,17.8954467773438
"1988-12-01",12.5773649215698,18.83323097229,14.2275810241699,18.9911403656006,19.1551170349121
"1989-01-01",13.8323736190796,20.8236064910889,15.5315475463867,20.0889053344727,20.9470233917236
"1989-02-01",13.8954744338989,22.8116226196289,15.991943359375,21.3904094696045,23.0228366851807
