Año;Día;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Set;Oct;Nov;Dic
1983;5;0;0;4.8;16;0;0;0;0;0;0;0;8.2
1983;6;22.2;21.2;58.8;23.5;0;0;0;0;0;0;0;2.4
1983;7;9.5;15.8;3;52.4;0;0;0;0;0;0;0;0
1983;8;10.4;25.3;14.6;0;0;0;3;0;0;3.3;4.3;0
1983;9;0;0;48.2;32.9;0;22.3;12;0;1.3;0;0;0
1983;10;0;6.4;24.8;0;2.8;1;0;0;0.5;0;0;0
1983;11;0;11.3;6.7;80.8;0;0;0;0;5.3;6;0;0
1983;12;0;0;15;5.5;0;0;0;0;0;20.2;0;0
1983;13;24.6;0;0;3;15;0;0;0;0;17.9;6;0
1983;14;11.5;23.5;52.7;14.2;1;0;0;0;0;2.7;0;0
1983;15;8.3;0;14.4;4.6;2.2;0;0;0;0;0;0;0
1983;16;12.1;8;0;0;0;0;0;0;0;0;0;4.4
1983;17;0;0;19.9;8.1;29;0;0;0;0;11.2;0;4.6
1983;18;0;0;20.4;0;3;0;0;0;0;0;0;22.5
1983;19;9;0;0;0;3.4;0;0;0;0;0;0;7.9
1983;20;0;0;0;0;7.5;0;0;0;0;0;0;6.9
1983;21;0;0;11;0;13.2;0;0;0;0;0;0;5
1983;22;0;12.2;2;1.2;0;0;0;0;0;0;0;0
1983;23;0;0;0;3;11.2;0;0;0;0;0;0;15.6
1983;24;24;0;12.2;20;3.3;0;0;0;0;0;0;0
1983;25;25;0;22.3;7.5;0;0;0;0;0;1;4;0
1983;26;85.4;0;16.1;20.2;4;0;0;0;0;0;11.7;4.5
1983;27;23.1;0;10;15.2;9.1;0;0;0;0;0;0;5.5
1983;28;22.6;0;70.2;19.2;0;0;0;0;0;0;0;2.6
1983;29;19.9;;23.4;9;8.5;0;0;0;0;0;3;0
1983;30;0;;27.8;20.7;8.6;0;0;0;0;0;10.3;0
1983;31;13.9;;67.3;;0;;0;0;;0;;0
1984;1;13.2;4.4;1.2;0;7.2;;0;0;0;;0;0
1984;2;8.8;9.8;29.3;0;0;0;0;0;0;0;0;0
1984;3;0;28.4;0;5.8;0;0;0;0;0;0;0;3.3
1984;4;0;29.6;3.4;6.1;0;0;2;0;0;0;0;0
1984;5;0;19.7;22;7;0;0;0;0;0;2.3;0;0
1984;6;0;31.4;17.4;5.5;20.4;0;0;0;0;0;0;0
1984;7;0;7.9;28;8;10;2.4;0;0;0;1.5;0;0.5
1984;8;29.2;10.8;15;24.6;5.4;0;0;0;1.2;0;0;0
1984;9;2;3.3;0;18.8;0;4.4;2.2;0;0;0;0;1
1984;10;0;6.4;0;0;0;4.2;9;0;0;0;0;0
1984;11;0;3.1;24.4;0;0;0;0;0;0;0;0;0.5
1984;12;0;2.2;6.5;0;0;0;10;0;0;0;0;0
1984;13;0;21.5;10;17.2;0;0;0;0;0;0;0;0
1984;14;0;9.4;7.7;6.3;0;0;0;0;0;3;0;0
1984;15;0;8.7;9.9;10.2;0;0;0;0;0;4.5;0;0
1984;16;5.7;22;13.8;0;0;0;0;0;0;5.3;0;0
1984;17;0;11.2;0;0;0;0;0;0;0;10.6;0;2.5
1984;18;0;12.8;0;0;0;0;0;0;2;0;0;8.3
1984;19;5;2.4;0;0;4.2;0;0;0;3;11.9;0;10
1984;20;50.2;26.8;0;2.4;2.2;0;0;0;6;3.8;0;8
1984;21;10;4.6;5.1;0;11;0;0;4.3;6.5;7.7;0;8.2
1984;22;0;21.3;8.6;9;0;0;0;0;0;7.5;0;0
1984;23;0;1.7;32.4;0;0;0;0;0;8.3;7.1;2.2;3.2
1984;24;3.2;7.2;1.8;14.4;6;0;0;0;0;0;0;3
1984;25;8.4;42.7;0;0;4;0;0;1;0;0;0;0.5
1984;26;22.5;23;22.6;3.6;0;0;0;0;0;0;4;2.4
1984;27;5.2;15.1;22;0;0;10.2;0;0;0;0;0;1
1984;28;0;7;2.3;0;0;0;0;0;0;0;4.5;0
1984;29;16.3;16;10;0;0;0;0;0;0;0;0;9
1984;30;11.5;;5;;0;;0;0;0;0;2.4;1.5
1984;31;3;;0;;;;;0;;0;;0
1985;1;1.1;9.9;0.5;3;0;0;0;0;0;0;0;0
1985;2;0;12.9;6.6;20.6;0;0;0;0;0;2;0;0
1985;3;0;19.2;0.5;16.3;0;0;0;0;0;5.4;0;0
1985;4;12.1;0;6.3;0;0.5;0;0;0;0;0;0;0
1985;5;14.3;0;15.9;0;0;0;0;0;0;2.6;0;0
1985;6;5.5;0;19.2;0;0;0;0;0;0;0;0;0
1985;7;8.1;3.7;9.6;3;0;0;0;0;0;0;0;0
1985;8;0;1;0;0;0;0;0;3;0;0;0;0
1985;9;0;4.2;2;0;0;0;0;1.4;0;0;0;0
1985;10;6.6;4.2;6.7;8.6;17;0;0;0;0;0;0;3.2
1985;11;4.5;0;20.1;1;22.3;0;0;0;0;0;5;3
1985;12;6.1;0;12.3;0;0;0;0;0;0;0;2.1;0
1985;13;20.1;0;0.5;0;0;0;0;0;0;0;0;0.5
1985;14;6.1;0;1;0;0;0;0;0;0;0;0;20
1985;15;1.7;3.5;5.6;1;0;0;0;0;0;0;0;8.3
1985;16;0;0;0;0;0;0;0;0;0;0;0;5.1
1985;17;2.9;0;0;3;1;0;0;0;0;0;0;1.2
1985;18;7.2;0;17.3;0;3;0;0;0;0;2;0;0
1985;19;8.4;0;15.9;1.7;9.2;0;0;0;0;0;0;0
1985;20;2;0.5;0;0;2.1;0;0;0;0;0;0;3.6
1985;21;0;0;0;0;0;0;0;0;0;0;0;5
1985;22;0;0;0;3;0;0;0;0;0;0;0;2.4
1985;23;0;20.7;0;2.3;1.4;0;0;0;0;0;0;0
1985;24;0;13.6;0;2;1;0;0;0;0;1;0;0
1985;25;0;0;0;8.5;0;0;0;0;0;0;0;6
1985;26;5.6;0;2;0;0;0;0;0;0;0;0;4
1985;27;1;3;0;0;0;0;0;0;0;0;0;3
1985;28;6.3;2;0;0;0;0;0;0;0;0;0;5.2
1985;29;1;;3;0;0;0;0;0;0;0;0;0
1985;30;0;;13.4;0;0;;0;0;0;0;;0
1985;31;0;;9;;;;;;;;;
1986;1;0;23.2;10;0;2;0;0;0;2;0;4;0
1986;2;0;7.6;8;6;0;0;0;0;1;0;9;0
1986;3;0;30;0;3;1;0;0;0;0;0;4;0
1986;4;10;0;3;6.3;0;0;0;0;0;0;0;0
1986;5;4;4;27;7.8;5.2;0;0;0;0;0;0;0
1986;6;5;13;0;25.2;0;0;0;0;0;0;0;0
1986;7;10;2.7;0;11;0;0;0;0;0;0;0;0
1986;8;2.5;1;3.7;10;0;0;0;0;0;0;0;0
1986;9;0;3.5;0;1;0;0;0;0;0;0;0;0
1986;10;6;2.8;0;2;0;0;0;0;0;0;0;0
1986;11;8.6;1.2;0;0;0;0;0;0;0;0;0;0
1986;12;5.2;7.4;0;0;0;0;0;0;0;0;0;1
1986;13;0.5;22.6;0;0;0;0;0;0;0;0;0;9
1986;14;7.6;8;0;0;0;0;0;0;0;0;0;4.5
1986;15;9.4;8.4;3;9.3;0;0;2;0;0;0;0;3.4
1986;16;6.1;0;0;18.2;0;0;0;0;0;0;0;10.7
1986;17;4.2;8.6;1;9;0;0;0;0;0;0;9.2;1.6
1986;18;0.5;6;0;36.2;0;0;0;0.5;0;0;3.3;0
1986;19;6.5;0;0;12.2;0;0;0;1;0;0;10.3;0
1986;20;1;0;1;0;0;0;0;3.9;0;0;1;3.6
1986;21;3;1;10.1;5.3;0;0;0;0;0;0;4;5
1986;22;0;10;11.1;16.1;0;0;0;0;0;0;3.6;0
1986;23;4.8;14.6;5;11;0;0;0;0;0;0;0;0
1986;24;13;7.1;11;0;0;0;0;0;0;0;0;2.2
1986;25;2;5.3;10;0;8;0;0;0;0;1;0.5;5
1986;26;6;5.4;6;13;0;0;0;0;0;0;0;8.4
1986;27;23.4;5.5;4;0;0;0;0;3.8;0;3.2;0;3
1986;28;0;2;0;0;0;0;0;0;0;0;0;12.2
1986;29;0;;5.3;0;0;0;0;0;8.3;4.6;0;3.6
1986;30;0;;0;;;;0;0;0;6;0;1
1986;31;0;;0;;;;0;;;0;;
1987;1;2;1;0;6;0;0;0;2;0;1;0;2
1987;2;2;5.9;4.8;0;0;0;1;0;0;14;0;0
1987;3;0;0;5.6;0;0;0;2;0;0;2.8;0;0
