Año;Día;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Set;Oct;Nov;Dic
1986;4;3.9;0;0;2.7;0;0;0;0;0;0;0.6;0
1986;5;0.8;0;10;19.8;0.1;0;0;0;0;0;0;1.1
1986;6;2.1;0.7;0.9;15.8;0;0;0;0;0;0;0;0
1986;7;0.1;0;0;15.4;0.2;0;0;0;0.1;2.2;0.3;0.4
1986;8;2.4;0;0;4.6;0;0;0;0;0;0;0;2.9
1986;9;0.4;0.2;0;0;0;0;0;0;0;1;0;0
1986;10;0.2;0;0;1;0;0;0;0;0;0;0;0.2
1986;11;1.4;0;0;1.4;0;0;0;0;0;0;0;0.2
1986;12;4.2;0;0;0.2;0;0;0;0;0;0;0;0
1986;13;0;0.7;0;0;0;0;0;2.5;0;0;0;3.9
1986;14;2.5;4.9;10.4;0.2;0;0;4.9;0.1;0;0;0;15.3
1986;15;1.7;9;0;0;0;0;2.9;0.5;0;0;0;1.6
1986;16;0.3;0.2;0;7.4;0;0;0;0;0;0;0;6.6
1986;17;0;2.4;0;0;0;0;0;0;0;0;5.1;2.2
1986;18;1.7;0;0.1;2.4;0;0;0;3.4;0;0;0.3;0
1986;19;2.8;0.7;0.3;0.6;0;0;0;5.6;0;1.4;1.7;0.2
1986;20;0;0;0;0;0;0;0;0;0;3.7;0.1;1.3
1986;21;1.2;0;2;0.3;1;0;0;0;0;0;6.7;1.8
1986;22;0;5.6;0.4;0.3;0;0;0.7;0;0;2.5;4.4;5.3
1986;23;0.3;0;0;0.7;0;0;0;0.2;0;0.2;0;0.1
1986;24;8.4;19.6;0.2;0;0;0;0;0;13.9;0;0;1.6
1986;25;0;6.1;1;0;0;0;0;0.7;2.8;0;0;3
1986;26;0.1;0;0;0.5;1;0.4;0;0.1;2;0.2;0;0
1986;27;20.8;0;0.9;1;0;0;0;0.2;0;0.4;0;0
1986;28;0;0;0.8;2.5;0;0;0;0;0;0;0;0.8
1986;29;0;;1.4;1.2;0;0;0;0;2.5;7.1;0;0.5
1986;30;0.1;;5.4;0.3;0;0;0;0.1;0.6;1.2;0;0.9
1986;31;0.3;;0.2;;0;;;0.1;;3.2;;0
1987;1;0;0.5;0;1.6;5.1;0;1.4;0.1;0;0.2;0;1.5
1987;2;0;0.7;0.1;0;0;0;4.3;0.4;0;10.8;0;2.1
1987;3;0.2;2.8;0;1.4;0;0;3.4;0;1.6;3.7;0;3.6
1987;4;0;0;3.3;0;3.9;0;0;0;1.6;0;0;0
1987;5;0.2;0;2.1;0;0;0;0;0;0;0;1.1;0
1987;6;7.2;0;8.6;0;0;0;0;0.9;0;0.3;0.6;0
1987;7;8;0;3.6;0.1;10.7;0;0;1.6;0;0.2;3.2;0.7
1987;8;4.6;0.3;0.2;1.4;0.2;0;0;0;0;0.4;0.1;0
1987;9;8.9;1.2;3.5;4.6;3.2;0;0.8;0.2;0;0;0;2
1987;10;0.6;0.4;0;3.9;1.2;0;0.7;0;0;0;0;0
1987;11;0.1;0;0;2.8;0.2;0;1.5;0;0;0;0;0
1987;12;0.4;0;0;0;0;0;14.5;0;0;8.2;0;0
1987;13;0;0.3;0;0.2;0;0;1;0;0;0.6;0.3;0
1987;14;0;8.9;0.5;0;0;0;5;0;0;0.3;2.9;1.3
1987;15;0.3;0;0;0;0;0;4.3;0;0;0;5.9;0
1987;16;0.1;0;0.5;0.9;2.9;0;0;0;0;0;0;0.5
1987;17;0;0;0;0;0;0.8;0;0;1.5;0;0;0
1987;18;0;7.5;0;0;0;0;0;0;0;0;7.1;0
1987;19;0.4;2.5;0;0;0;0;0;0;0;0;0;0.2
1987;20;0;0.9;0;0;6.2;0;0;0;1;9.5;0;2.1
1987;21;0;3.7;0;0;0;0;0;0;0.1;7.6;0;0.9
1987;22;10.3;3.9;0;7.3;0;0;0;0;0;3.7;0;0.7
1987;23;0.2;5.2;0.1;3.5;0;0;0;0;0;0.6;0;0.2
1987;24;0.4;3.3;1.4;0.1;0;0;0;0;0;0;0;0
1987;25;0;2.2;0;0;0.4;0.2;0;0;0.3;0;5.2;0
1987;26;1.5;0;0.3;2.7;0;0;0;0;0;0;0;0
1987;27;0.7;0;16.9;0;0;0;0;0;0;0;0;0
1987;28;2.6;0;0;9.6;0;0;0;0;0;0;0;0
1987;29;0;;0;24.2;0;0;3.3;0;0;0;1.6;0
1987;30;0;;0;1.9;0;0;1.1;24.4;0;0;2.8;0
1987;31;0;;;;0;;3.8;11;;0;;0.9
1988;1;0.8;0.2;0.3;0;0;0;4.3;1.7;0;5.7;14.8;0
1988;2;0.3;0.6;4.1;0;0.2;11;1.3;0.9;0;1;3.5;0
1988;3;0.2;2.6;4.2;0;0.2;0;0;0.2;0;0.6;0;0
1988;4;0;0.1;0;0;16.4;0;0;2.8;0;0;0;0
1988;5;0.1;0.5;0;0.4;0;0;0.8;0;0;0;0;0
1988;6;0;0.1;1.3;0;0.1;0;0;0;0;0.2;0;0
1988;7;0;0;1.1;1.7;0;0;0.4;0;0;0.1;0;0
1988;8;0.2;0.5;2.5;0.4;0;0;0;0;0;1.5;7.2;0
1988;9;1;13.9;0;5.2;0;0;0;0;0.1;0.2;0.2;0.2
1988;10;9.4;16;0;2.1;0;0;1.5;0;0;0.7;0;2.5
1988;11;0;0;0;3.6;0.1;0;2.2;0;17.2;0.1;0.2;5.5
1988;12;0.6;22.8;0;2.8;0;0;0;0;1.8;0;0.1;1
1988;13;0;3;0;0.1;0;0;0;0;0.6;1.7;13.5;2
1988;14;2.2;0.8;0;4.8;0;0;0;0;0;0;4.4;3.4
1988;15;0.1;0.6;0;0;0.2;0;0;1.2;0;0;11;0.4
1988;16;11.4;0.3;0;0;0;0;0;0;0;0;0;0
1988;17;11;0;0;0.1;0;0;0;0;0;3.2;0;0
1988;18;1.7;0.1;0;0;0;0;0;0.2;0.7;0;0;0
1988;19;6.9;0.5;0;1.9;0;0;0;0.5;0.8;0;0;19.3
1988;20;1.4;0.1;0;0.5;0;0;0;0.1;1.8;5.4;0;0.5
1988;21;3.8;0;2.5;5;0.2;0;0;0.2;0.2;2.3;0;0
1988;22;4.4;0.6;0.2;10;0;0;0;0;0;0.8;0;10.3
1988;23;0.2;0;0;0;0;0;0;0;0;0;0;0.8
1988;24;0.2;2.8;0.2;1.3;0.2;0;0.1;0;0.1;6.6;0;3.1
1988;25;0.6;9.2;0.1;0.3;2.1;0;0;0;0.1;1.1;5.7;6.3
1988;26;1.9;0.2;1.8;1.1;12.3;0;0;0;0.1;0.2;0;3
1988;27;0;0.1;1.5;1.8;0.1;0;0;0;0;0.1;0.8;0.1
1988;28;0;0;1.1;0.3;0;0;0;0.3;0;0.1;8.1;1.6
1988;29;1.1;1.1;0.6;0;0.1;0;0;0.1;0;0.4;0;0.6
1988;30;0.3;;0.5;0.3;0;6.8;0;0;0;0;0;2.6
1988;31;0.9;;0;;0;;0;0;;;;
1989;1;17.3;10.2;0.1;6.4;0.1;1.4;0.2;0;0;0;0;0
1989;2;11;3.4;0;3.3;0;0.2;0;0;0;0.2;0.2;0
1989;3;9.8;5.9;0;3.4;0;0.2;0;0;0;0.2;0;0
1989;4;0.7;1.3;2.6;0;0;0;0;0;2.6;0;0;0
1989;5;8.9;0.6;14;0;0;0.3;0.3;0.3;0.2;0;0;0
1989;6;7;1.3;8.8;4.3;7.4;0;0.2;0;0;0;0;0
1989;7;0;1.4;0.1;4.5;0.1;0.2;0;0;0;0;0;0
1989;8;0.8;0.5;5.5;11.2;1.1;0;0;0;0.1;0;0;0
1989;9;0.5;17;2.8;0.1;0;0;0;0;0;0;0;0
1989;10;0;2.6;1;0.3;0;0;0;0;0.1;3.5;0;3
1989;11;0;0;0;0;0;0.8;0;0;0;16.5;0;1.5
1989;12;2.3;0;1;1.3;0;0;0;0;0;6.1;0;0
1989;13;0;0.4;0;0;0;0;0.2;0;0;9.1;0;1.8
1989;14;0.1;0.2;0;0.2;0.6;0;0;0;1.2;0.2;0;0.7
1989;15;0.6;2.6;6.1;0.3;1.3;0;0;0;0;3;0;2.9
1989;16;0.2;2.6;2.2;0;2.4;0;0;0;0;0;0;0
1989;17;0;0;0;0;0;1.2;0;0;0;0;0.3;0
1989;18;0.4;0;2.3;0;6.1;6.7;0;0;0;0.5;0.9;0
1989;19;0;0;24.3;3.7;3.4;0.2;0;0;0;0;0;0
1989;20;0.1;0.2;14.3;0;0.7;0;0;0;1.8;0;0;0
1989;21;0.7;0;1.6;0;0;0;0;0;0.6;0;0;0
1989;22;1.6;3;2;0.3;0;0;0;0;2.8;0.4;0.6;0
1989;23;0.1;17.8;0.6;1.6;0;0;0;0;0;1.7;0.2;0
1989;24;1.8;0;0.1;3;0.2;0.6;0;0;0.3;6.3;0;0
1989;25;0.2;0;0.2;0;0;0.4;0;0;0.2;3.1;0;0
1989;26;2.5;0;0;0;0;0;0;0;0.6;30.2;0;0
1989;27;5.4;4.5;0.1;2.6;0;0;0;0;0;0;0;0
1989;28;2.5;0.1;0;0;0;0;0;1.2;0;0.1;0;0
1989;29;2.1;;0.3;0;0;1.8;0;0;0.4;0;0;0
1989;30;4.9;;4;1.7;0.2;4.5;0;0.6;0;1.7;0;0
1989;31;5.1;;;;0;;0;;;0;;
1990;1;0;3.8;0;0;0;0.7;0;0;0;3;0;1.9
1990;2;0;0;1.6;0;0.8;1.2;0;0;0;0;0;0
1990;3;0;0;0;0;7.8;0.1;0;0;0.2;0;0;7.6
1990;4;0;0;1.8;2.1;0;2.2;0;0;0;0;3.9;0
1990;5;1;2.8;0;3.2;1.4;2.6;0;0;0;0;4.1;0
1990;6;8.9;0.7;0;0;2.7;0.2;0;0.3;0;0;0;0
