Año;Día;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Set;Oct;Nov;Dic
1995;21;0;0;0;0;0;0;0.2;0;0;0;0;0
1995;22;0;0;0;0;0;0;0;0;0;0;0;0
1995;23;0;0;0;0;0;0;0;0;0;0;0;0
1995;24;0;0;0;0;0;0;0;0;0;0;0;0
1995;25;0;0;0;0;0;0;0;0;0;0;0;0
1995;26;0;0;0;0;0;0;0;0;0;0;0;1
1995;27;1;0;0;0;0;0;0;0;0;0;0;0
1995;28;0;0;0;0;0;0;0;0;0;0;0;0
1995;29;0;;0;0;0;0;0;0;0;0;0;6.8
1995;30;0;;0;0;0;0;0;0;0;0;0;0
1995;31;4.7;;0;;0;;0;0;;0;;0
1996;1;0;0;0;0;0;0;0;0;0;0;0;0
1996;2;0;0;0;0;0;0;0;0;0;0;0;0
1996;3;0;0;0;0;0;0;0;0;0;0;0;0
1996;4;0;0;0;0;0;0;0;0;0;0;0;0
1996;5;0;0;0;0;0;0;0;0;0;0;0;0
1996;6;0;0;0;0;0;0;0;0;0;0;0;0
1996;7;0;0;0;0;0;0;0;0;0;0;0;0
1996;8;1.8;0;0;0.4;0;0;0;0;0;0;0;0
1996;9;0;0;0;0;0;0;0;0;0;0;0;0
1996;10;0;0;0;0;0;0;0;0;0;0;0;0
1996;11;0;0;0;0;0;0;0;0;0;0;0;0
1996;12;0;0;0;0;0;0;0;0;0;0;0;0
1996;13;0;0;0;0;0;0;0;0;0;0;0;0
1996;14;0;0;0;0;0;0;0;0;0;0;0;0
1996;15;0;0;0;0;0;0;0;0;0;0;0;0
1996;16;0;0;0;0;0;0;0;0;0;0;0;0
1996;17;0;0;0;0;0;0;0;0;0;0;0;0
1996;18;0;0;0;0;0;0;0;0;0;0;0;0
1996;19;0;0;0;0;0;0;0;0;0;0;0;0
1996;20;0;0;0;0;0;0;0;0;0;0;0;0
1996;21;0;0;0;0;0;0;0;0;0;0;0;0
1996;22;0;0;0;0;0;0;0;0;0;0;0;0
1996;23;0;0;0;0;0;0;0;0;0;0;0;0
1996;24;0;0;0;0;0;0;0;0;0;0;0;0
1996;25;0;0;0;0;0;0;0;0;0;0;0;0
1996;26;0;0;0;0;0;0;0;0;0;0;0;0
1996;27;0;0;0;0;0;0.3;0;0;0;0;0;0
1996;28;0;0;0;0;0;0.3;0;0;0;0;0;0
1996;29;0;0;0;0;0;0;0;0;0;0;0;0
1996;30;0;;0;0;0;0;0;0;0;0;0;0
1996;31;0;;0;;0;;0;0;;0;;0
1997;1;0;0;0;0;0;0;0;0;0;0;0;0
1997;2;0;0;0;0;0;0;0;0;0;0;0;0
1997;3;0;0;0;0;0;0;0;0;0;0;0;0
1997;4;0;0;0;0;0;0;0;0;0;0;0;0
1997;5;0;0;0;0;0;0;0;0;0;0;0;0
1997;6;0;0;0;0;0;0;0;0;0;0;0;0
1997;7;0;0;0;0;0;0;0;0;0;0;0;0
1997;8;0;0;0;0;0;0;0;0;0;0;0;12
1997;9;0;0;0;0;0;0;0;0;0;0;0;0
1997;10;0;0;0;0;0;0;0;0;0;0;0;0
1997;11;0;0;0;0;0;0;0;0;0;0;0;0.4
1997;12;0;0;0;0;0;0;0;0;0;0;0;0
1997;13;0;0;0;0;0;0;0;0;0;0;0;0
1997;14;0;0;0;3.2;0;0;0;0;0;0;0;0
1997;15;0;0;0;11.5;0;0;0;0;0;0;0;30.8
1997;16;0;0;0;2.6;0;0.3;0;0;0;0;0;12.3
1997;17;0;5.3;0.6;0;0;0;0;0;0;0;0;0
1997;18;0;17.3;0;0;0;0.3;0;0;0;0;0;0.8
1997;19;0;0;0;0;0;0.1;0;0;0;0;0;0
1997;20;0;0;0;0;0;0;0;0;0;0;0;0
1997;21;0;0;0;2.5;0;0;0;0;0;0;0;0
1997;22;0;0;0;0.4;0;0;0;0;0;0;0.3;0
1997;23;0;0;0;0;0;0;0;0;0;0;0;0
1997;24;0;1.3;0;0;0;0;0;0;0;0;2.1;0
1997;25;0;0;0;8.6;0;0;0;0;0;0;0;2
1997;26;0;0;0;0;0;0;0;0;0;0;0;9
1997;27;0;0;0;0;0;0;0;0;0;0;0;0
1997;28;0;0;0;7.8;0;0;0;0;0;0;0;0
1997;29;0;;0;0.2;0;0;0;0;0;0.2;0;49.5
1997;30;0;;0;0;0;0;0;0;0;0.4;0;47.9
1997;31;0;;0;;0;;0;0;;0;;0.3
1998;1;0;0;0.2;19.7;0;0;0;0;0;0;0;0
1998;2;0;6;112;0.1;0.3;0;0;0;0;0;0;0
1998;3;0;5.1;71.2;0;0.3;0;0;0;0;0;0;0
1998;4;0;31.1;0;0;4.4;0;0;0;0;0;0;0
1998;5;0;0;0.3;0;0;0;0;0;0;0;0;0
1998;6;41;0;23;3.1;0;0;0;0;0;0;0;0
1998;7;9.2;90;11.8;5.5;0;0;0;0;0;0;0;0
1998;8;0;11.1;6.2;0;0;0;0;0;0;0;0;0
1998;9;0;0.6;1.9;0;0;0;0;0;0;0;0;0
1998;10;0.9;0;36;0;0;0;0;0;0.2;0;0;0
1998;11;52.5;0.2;0;0.5;0;0;0;0;0;0;0;0
1998;12;75.8;0;3;0;0;0;0;0;0;0;0;0
1998;13;57.4;86.9;0;0;0;0;0;0;0;0;0.1;0
1998;14;0;17.6;6.2;53.4;0;0;0;0;0;0;0;0.2
1998;15;0;0;0.5;0;0;0;0;0;0;0;0;0
1998;16;0.6;2.6;11;0;0;0;0;0;0;0;0;0
1998;17;30;0;1.9;0;0;0;0;0;0;0;0;0
1998;18;33.1;67.5;1;0.7;0;0;0;0;0;0;0;0
1998;19;10.6;3.2;1;2.3;0;0;0;0;0;0;0;0
1998;20;4.5;27.6;29;0;0;0;0;0;0;0;0;0
1998;21;58;12.2;6;0;0;0;0;0;0;0;0;0
1998;22;75.5;23.2;75;0;0;0;0;0;0;0;0;0
1998;23;0;10.7;25.8;0;0;0;0;0;0;0;0;0
1998;24;173.6;21.5;0.9;2.9;0;0;0;0;0;2;0;0
1998;25;72.2;0.2;5.9;0;0;0;0;0;0;0;0;0
1998;26;40.5;0;0;0;0.6;0;0;0;0;0;0;0
1998;27;16.6;82.5;5.3;0.7;0;0;0;0;0;0;0;0
1998;28;13.4;0.2;42.2;0;0;0;0;0;0;0;0;0
1998;29;3.3;;1.1;4.7;0;0;0;0;0;0;0;0
1998;30;0;;4.7;1.5;0;0;0;0;0;0;0;0
1998;31;0;;2.7;;0;;0;0;;0;;0
1999;1;0;0;0;0;0.7;0;0;0;0;0;0;0
1999;2;0;0;0;0;0;0;0;0;0;0;0;0
1999;3;0;0;0;2.5;0.6;0;0;0;0;0;0;0
1999;4;0;0;0;0;0;0;0;0;0;0;0;0
1999;5;0;0;0;0;0.3;0;0;0;0;0;0;0
1999;6;0;0;0;0;0.6;0;0;0;0;0;0;0
1999;7;0;0;0;0;0;0;0;0;0;0;0;0
1999;8;0;0;0;3;0;0;0;0;0;0;0;0
1999;9;0;0;0;0.2;0;0;0;0;0;0;0;0
1999;10;0;0;0;6.8;0;0;0;0;0;0;0;0
1999;11;0;6.7;0;1.3;0.7;0;0;0;0;0;0;0
1999;12;0;0;0;0;0;0;0;0;0;0;0;0
1999;13;0;1;0.4;0;0;0;0;0;0;0;0;2.4
1999;14;0;1;0;0;0;0;0;0;0;0;0;0
1999;15;0;16;0.7;0;0.5;0;0;0;0;0;0;0
1999;16;0;7.6;0;0;0;0;0;0;0;0;0;0
1999;17;0;0.5;0;0;0;0;0;0;0;0;0;0
1999;18;0;0.5;0;0;0;0;0;0;0;0;0;0
1999;19;0;0;0;0;0;0;0;0;0;0;0;0
1999;20;0;0.2;0;0;0;1.3;0;0;0;0;0;0.3
1999;21;0;0.1;0;0;0;0;0;0;0;0;0;0.6
1999;22;0;0;0;0;0;0;0;0;0;0.2;0;0
1999;23;0;0;0;0;0;0;0;0;0;0;0;0
1999;24;0;0;0;0;0;0;0;0;0;0;0;0
1999;25;3;0;0;0;0;0;0;0;0;0;0;0
1999;26;2.8;0;0;0;0;0;0;0;0;0;0;0
1999;27;0;0;0;4.7;0;0;0;0;0;0;0;0
1999;28;0;0;0;0;0;0;0;0;0;0;0;0
1999;29;0;;0;0;0;0;0;0;0;0;0;0
1999;30;0;;0;0;0;0.1;0;0;0;0;0;0
1999;31;0;;0;;0;;0;0;;0;;0
2000;1;0;0;0;1;0;0;0;0;0;0;0;0
2000;2;0;0;0;0;0;0;0;0;0;0;0;0
2000;3;0;0;0;0;0;0;0;0;0;0;0;0
2000;4;0;2;0.3;6.3;0.2;0;0;0;0;0;0;0.5
2000;5;0;7.3;0;6.1;0;0;0;0;0;0;0;0
2000;6;0;0.4;0.1;0;0;0;0;0;0;0;0;0
2000;7;0;0;1.6;0;0;0;0;0;0;0;0;12.8
2000;8;0;0;1;0;0;0;0;0;0;0;0;6.6
2000;9;0;0;0;0;0.5;0;0;0;0;0;0;0
2000;10;0;0;0;3.8;2;0;0;0;0;0;0;0
2000;11;0;0;0;4.5;0;0;0;0;0;0;0;0
2000;12;0;0;0;0;0;0;0;0;0;0;0;0
2000;13;0;0;0;0;0;0;0;0;0;0;0;0
2000;14;0;0;0;0;0;0;0;0;0;0;0;0
2000;15;0;0;0;0;0;0;0;0;0;0;0;0
2000;16;0;0;0;0;0;0;0;0;0;0;0;0
2000;17;0;0;0;0;0;0.6;0;0;0;0;0;0
2000;18;0;0;0;0;0;0;0;0;0;0;0;0
2000;19;0;0;0;0;0;0;0;0;0;0;0;0
2000;20;0;0;0;0;0;0;0;0;0;0;0;0
2000;21;0;0;0;0;0;0;0;0;0;0;0;0
2000;22;0;0;0;0;0;0;0;0;0;0;0;0
2000;23;0;0;1.8;0;0;0;0;0;0;0;0;0
2000;24;0;0;0;2.8;0;0.2;0;0;0;0;0;0
2000;25;0;0.8;0;0;0;0;0;0;0;0;0;0
2000;26;2;0;0;0;0;0;0;0;0;0;0;0
2000;27;0.2;0;0;0;0;0;0;0;0;0;0;0
2000;28;0;0;0;0;0;0;0;0;0;0;0;0
2000;29;0;0;0;0;0;0;0;0;0;0;0;0
2000;30;0;;0;0;0;0;0;0;0;0;0;0
2000;31;0;;1.4;;0;;0;0;;0;;0
2001;1;0;0;0;12.6;0;0;0;0;0;0;0;0
2001;2;0;0;0;0.7;0;0;0;0;0;0;0;0
2001;3;0;0;36.7;0;0;0;0;0;0;0;0;0
2001;4;0;0;1;0;0;0;0;0;0;0;0;0
2001;5;0;0;0;0;0;0;0;0;0;0;0;0
2001;6;0;0;0;0;0;0;0;0;0;0;0;0.3
2001;7;0;0;0;5.3;0;0;0;0;0;0;0;0
2001;8;0;0;2.1;0;0;0;0;0;0;0;0;0
2001;9;0;0;0;0;0;0;0;0;0;0;0;0
2001;10;0;0;0;0;0;0;0;0;0;0;0;0
2001;11;0;0;0;0;0;0;0;0;0;0;0;0
2001;12;0;0;0;0;0;0;0;0;0;0;0;0
2001;13;0;0;0;0;0;0;0;0;0;0;0;0
2001;14;0;0;0;0;0;0;0;0;0;0;0;0
2001;15;0;0;3;0;0;0;0;0;0;0;0;0
2001;16;0;0;1.6;0;0;0;0;0;0;0;0;0
2001;17;1.2;0;1;0;0;0;0;0;0;0;0;0
2001;18;2.6;0;61.5;0;0;0;0;0;0;0;0;0
2001;19;0;0;12.3;0;0;0;0;0;0;0;0;0
2001;20;0;0;0.5;0;0;0;0;0;0;0;0;0
2001;21;6.2;0;0;0;0;0;0;0;0;0;0;0
2001;22;1.3;0;9.6;0;0;0;0;0;0;0.5;0;0
2001;23;0;3.9;16.4;0;0;0;0;0;0;0;0;1.7
2001;24;0;0;3;0;0;0;0;0;0;0;0;4.3
2001;25;0;0;7.8;0;0;0;0;0;0;0;0;0
2001;26;0;0;1;0;0;0;0;0;0;0;0;0
2001;27;0;2;1.3;0;0;0;0;0;0;0;0;0
2001;28;0;0;0;0;0;0;0;0;0;0.2;0;0
2001;29;0;;0.5;0;0;0;0;0;0;0;0;1
2001;30;0;;1.9;0;0;0;0;0;0;0;0;0
2001;31;0;;1.1;;0;;0;0;;0;;0
2002;1;0;0;0;11;0;0;0;0;0;0;0;0
2002;2;0;0;0;2.7;0;0;0;0;0;0;0;0
2002;3;0;0;0;0;0;0;0;0;0;0;0;0
2002;4;0;3.4;1;0;0;0;0;0;0;0;0;0
2002;5;0;0.6;0;0;0;0;0;0;0;0;0;0
2002;6;0;0;0.2;29.4;0;0;0;0;0;0;0;0
2002;7;0;0;0;91.5;0;0;0;0;0;0;0;0
2002;8;0;0;0;0;0;0;0;0;0;0;0;0
2002;9;0;0;0;2;0;0;0;0;0;0;0;0
2002;10;0;0;0;0;0;0;0;0;0;0;0;0
2002;11;0;0;0;0;0;0;0;0;0;0;0;0
2002;12;0;0;0;0;0;0;0;0;0;0;2.3;0
2002;13;0;0;0;0;0;0;0;0;0;0;0;0
2002;14;0;0;0;0;0;0;0;0;0;0;0;0
2002;15;0;0;0;0;0;0;0;0;0;0;0;0.4
2002;16;0;0;0;0;0;0;0;0;0;0;0;0
2002;17;0;0.1;0;0;0;0;0;0;0;0;0;0
2002;18;0;0;0;0;0;0;0;0;0;0;0;0
2002;19;0;0;12.5;0;0;0;0;0;0;0;0;0
2002;20;0;0;13.2;0.1;0;0;0;0;0;0;0;0
2002;21;0;0;1.6;0;0;0;0;0;0;0;0;0
2002;22;0;0;0;0;0;0;0;0;0;0;0;0
2002;23;0;0;9.5;0;0;0;0;0;0;0;0;0
2002;24;0;0;0;0;0;0;0;0;0;0;0;0
2002;25;0;0;0;0;0;0;0;0;0;0;0;0
2002;26;0;0;0;0;0;0;0;0;0;0;0;0
2002;27;0;0;8.5;0;0;0;0;0;0;0;0;0
2002;28;0;0;83.5;0;0;0;0;0;0;0;0;0
2002;29;0;;2;0;0;0;0;0;0;0;0;0
2002;30;0;;0;0;0;0;0;0;0;0;0;0
2002;31;0;;0;;0;;0;0;;0;;0
2003;1;0;16;0;0;0;0;0;0;0;0;0;0
2003;2;0;0;0;0;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;0;0;0;0;0;0;0
2003;4;0;0;0;0;0;0;0;0;0;0;0;0
2003;5;0;0;0;0;0;0;0;0;0;0;0;0
2003;6;0;0.2;0;0;0;0;0;0;0;0;0;0
2003;7;0;0;0;0;0;0;0;0;0;0;0;0
2003;8;0;2.4;0;0;0;0;0;0;0;0;0;0
2003;9;0;0;0;0;0;0;0;0;0;0;0;0
2003;10;0;0;0;0;0;0;0;0;0.5;0;0;0
2003;11;0;0;0;0;0;0;0;0;0;0;0;0
2003;12;0;0;0;0;0;0;0;0;0;0;0;0
2003;13;0;0;0;0;0;0;0;0;0;0;0;0
2003;14;0;0;0;0;0;0;0;0;0;0;0;0
2003;15;0;0;0;0;0;0;0;0;0;0;0;0
2003;16;0;0;0;0;0;0;0;0;0;0;6.2;0
2003;17;0;0;0;0;0;0;0;0;0;0;0;0
2003;18;0;0;0;0;0;0;0;0;0;0;0;0
2003;19;4.1;0;0;0;0;0;0;0;0;0;0;0
2003;20;0;0;0;0;0;0.5;0;0;0;0;0;0
2003;21;0;0;0;0;0;0;0;0;0;0;0;0
2003;22;0;0;0;0;0;0;0;0;0;0;0;0
2003;23;0;0;0;0;0;0.8;0;0;0;0;0;0
2003;24;0;0;0;0;0;0;0;0;0;0;0;0
2003;25;0;0;0;0;0;0;0;0;0;0;0;1.3
2003;26;0;0;0;0;0;0;0;0;0;0;0;0.8
2003;27;0;0;0;0;0;0;0;0;0;0;0;0
2003;28;0;3.8;0;0;0;0;0;0;0;0;0;0
2003;29;0;;0;0;0;0;0;0;0;0;0;0
2003;30;0;;1.3;0;0;0;0;0;0;0;0;0
2003;31;0;;3.2;;0;;0;0;;0;;0
2004;1;0;0;0;0;0;0;0;0;0;0;0;0
2004;2;0;0;0;0;0;0;0;0;0;0;0.8;0
2004;3;0;0;0;0;0;0;0;0;0;0;0;0
2004;4;0;0;0;0;0;0;0;0;0;0;0;0
2004;5;0;0;0;0;0;0;0;0;0;0;0;0
2004;6;0;0;0;0;0;0;0;0;0;0;0;0
2004;7;2.8;0;0;0;0;0;0;0;0;0;0;0
2004;8;1.8;0.7;0;0;0;0;0;0;0;0;0;0
2004;9;0;0;0;0;0;0;0;0;0;0;0;0
2004;10;0;0;0;0;0;0;0;0;0;0;0;0
2004;11;0;0;0;0;0;0;0;0;0;0;0;0
2004;12;0;0;0;0;0;0;0;0;0;0;0;0
2004;13;0;0;0;0.6;0;0;0;0;0;0;0;0
2004;14;0;0;0;4.1;0;0;0;0;0;0;0;3.4
2004;15;0;0;0;0;0;0;0;0;0;0;0;3.3
2004;16;0;0;0;0;0;0;0;0;0;0;0;0
2004;17;0;0;0;0;0;0;0;0;0;0.1;0;0
2004;18;0;0;0;0;0.8;0;0;0;0;0;0;0
2004;19;0;0;0;0;0;0;0;0;0;0;0;0
2004;20;0;0;0;0;0;0;0;0;0;0.7;0;0
2004;21;0;0;0;0;0;0;0;0;0;0;0;0
2004;22;0;0;0;0;0;0;0;0;0;0;0;0
2004;23;0;0;0;0;0;0;0;0;0;0;0;0
2004;24;0;0;0;0;0;0;0;0;0;0;0;0
2004;25;0;0;0;0;0.3;0;0;0;0;0;0;0
2004;26;0;0;0;0;0;0;0;0;0;0;0;0
2004;27;0;0;0;0;0;0;0;0;0;0;0;0
2004;28;0;0;0;0;0;0;0;0;0;0;0;0
2004;29;0;0;0;0;0;0;0;0;0;0;0;0
2004;30;0;;0;0;0;0;0;0;0;0;0;0
2004;31;0;;0;;0;;0;0;;0;;0
2005;1;0;0;0;0;0;0;0;0;0;0;0;0
2005;2;0;0;0;0;0;0;0;0;0;0;0;0
2005;3;0;0;0;0;0;0;0;0;0;0;0;0
2005;4;1.3;0;0.1;0;0;0;0;0;0;0;0;0
2005;5;0;0;9.5;0;0;0;0;0;0;0;0;0
2005;6;0;0;6.3;0.5;0;0;0;0;0;0;0;0
2005;7;0.9;0;0.1;0;0;0;0;0;0;0;0;0
2005;8;0;0;0;0;0;0;0;0;0;0;0;0
2005;9;0;0.5;0;0;0;0;0;0;0;0;0;0
2005;10;0;0;0;0.1;0;0;0;0;0;2.5;0;0
2005;11;0;0;0;0;0;0;0;0;0;0;0;0
2005;12;0;0.2;0;0;0;0;0;0;0;0;0;0
2005;13;0;0;0;0;0;0;0;0;0;0;0;0
2005;14;0;0;0;0;0;0;0;0;0;0;0;0
2005;15;0;0;0;0;0;0;0;0;0;0;0;0
2005;16;0;0;0;0;0;0;0;0;0;0;0;0
2005;17;0;0;0;0;0;0;0;0;0;0;0;0
2005;18;0;0;0;0;0;0;0;0;0;0;0;0
2005;19;0;0;0;0;0;0;0;0;0;0;0;0
2005;20;0;0;0;0;0;0;0;0;0;0;0;0
2005;21;0;0;0;0;0;0;0;0;0;0;0;0
2005;22;0;0;0;0;0;0;0;0;0;0;0;0
2005;23;0;0;0;0;0;0;0;0;0;0;0;0
2005;24;0;0;0;0;0;0;0;0;0;0;0;0
2005;25;0;0;0;0;0;0;0;0;0;0;0;0
2005;26;0;0;0.6;0;0;0;0;0;0;0;0;0
2005;27;0;0;1.1;0;0;0;0;0;0;0;0;0
2005;28;0;0;0;0;0;0;0;0;0;0;0;0
2005;29;0;;0;0;0;0;0;0;0;0;0;0
2005;30;0;;0;0;0;0;0;0;0;0;0;0
2005;31;0;;0;;0;;0;0;;0;;0
2006;1;0;0;0;0;0;0;0;0;0;0;0;0
2006;2;0;0;0;0;0;0;0;0;0;0;0;0
2006;3;0;0.2;0;0;0;0;0;0;0;0;0;0
2006;4;0;12.7;0;0;0;0;0;0;0;0;0;0
2006;5;0;7.1;0;0;0;0;0;0;0;0;0;0
2006;6;0;0.7;0;0;0;0;0;0;0;0;0;0
2006;7;0;0;1.1;0;0;0.3;0;0;0;0;0;0
2006;8;0;0;13;0;0;0.3;0;0;0;0;0;0
2006;9;0;0.3;0;0;0;0;0;0;0;0;0;0
2006;10;0;0;0;0;0;0;0;0;0;0;0;0
2006;11;0;0;0;0;0;0;0;0;0;0;0;0
2006;12;0;0;0;0;0;0;0;0;0;0;0;0
2006;13;0;0.5;0;0;0;0;0;0;0;0;0;0
2006;14;0;0;0;0;0;0;0;0;0;0;0;0
2006;15;0;0;0;0;0;0;0;0;0;0;0;0
2006;16;0;0;0;0;0;0;0;0;0;0;0;0
2006;17;0;0;0;0;0;0;0;0;0;0;0;0
2006;18;0;0;0;0;0;0;0;0;0;0;0;0
2006;19;0;0;0;0;0;0;0;0;0;0;0;0
2006;20;0;0;0;0;0;0;0;0;0;0;0;0
2006;21;0;0;0;0;0;0;0;0;0;0;0;0.6
2006;22;0;0;0;0;0;0;0;0;0;0;0;0
2006;23;0;0;0;0;0;0;0;0;0;0;0;0
2006;24;0;0;4.3;0;0;0;0;0;0;0;0;0
2006;25;0;0;0.6;0;0;0;0;0;0;0;0;0
2006;26;0;0;0;0;0;0;0;0;0;0;0.3;0
2006;27;0;3.2;0;0;0;0;0;0;0;0;0;0
2006;28;0;2.2;0;0;0;0;0;0;0;0;0;0
2006;29;0;;0;0;0;0;0;0;0;0;0;0
2006;30;0;;11.7;0;0;0;0;0;;0;0;0
2006;31;0;;0;;0;;0;0;;0.3;;0
2007;1;0;0;0;0;0;0;0;0;0;0;0;0
2007;2;0;0;0;0;0;0;0;0;0;0;0;0
2007;3;0;0;0;0;0;0;0;0;0;0;0;0
2007;4;0;0;0;0;0;0;0;0;0;0;0;0
2007;5;0;0;0;0;0;0;0;0;0;0;0;0
2007;6;0;0;0;0;0;0;0;0;0;0;0.6;0
2007;7;0;0;0;0;0;0;0;0;0;0;0;0
2007;8;0;0;0;0.9;0;0;0;0;0;0;0;0
2007;9;0;0;0;2.6;0;0;0;0;0;0;0;0
2007;10;0;0;0.6;0;0;0;0;0;0;0;0;0
2007;11;0;0;0;0;0;0;0;0;0;0;0;0
2007;12;0;0;0;0;0;0;0;0;0;0;0;0
2007;13;0;0;2.7;0;0;0;0;0;0;0;0;0
2007;14;0;0;0;0;0;0;0;0;0;0;0;0
2007;15;0;0;0;0;0;0;0;0;0;0;0;0
2007;16;0;0;0;0;0;0;0;0;0;0;0;0
2007;17;0;0;0;0;0;0;0;0;0;0;0;0
2007;18;6.2;0;0.4;0;0;0;0;0;0;0;0;0
2007;19;0;0;0;0;0;0;0;0;0;0;0;0
2007;20;0;0;0;0;0;0;0;0;0;0;0;0
2007;21;0;0;0;0;0;0;0;0;0;0;0;0
2007;22;0;0;0;0;0;0;0;0;0;0;0;0
2007;23;0;0;0;0;0;0;0;0;0;0;0;0
2007;24;0.3;0;0;0;0;0;0;0;0;0;0;0
2007;25;0;0;0;0;0;0;0;0;0;0;0;0
2007;26;0;0;0;0;0;0;0;0;0;0;0;0
2007;27;0;0;0;0;0;0;0;0;0;0;0;0
2007;28;0;0;0;0;0;0;0;0;0;0;0;0
2007;29;0;;0;0;0;0;0;0;0;0;0;0
2007;30;0;;0;0;0;0;0;0;0;0;0;0
2007;31;0;;0;;0;;0;0;;0;;0
2008;1;0;0;0;2;0;0;0;0;0;0;0;0
2008;2;0.5;0;0;33;0;0;0;0;0;0;0;0
2008;3;0;0;0;0;0;0;0;0;0;0;0.2;0
2008;4;0;0;0;0;0;0;0;0;0;0;0;0
2008;5;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;0;0;0;0;0;0;0.9;0;0;0;0;0
2008;9;0;0;0;0;0;0;0.5;0;0;0;0;0
2008;10;0;0;0;0;0;0;0;0;0;0;0;0
2008;11;0;0;0;0;0;0.2;0.9;0;0;0;0;0
2008;12;0;0;0;0;0;0.1;0;0;0;0;0;0
2008;13;0;0;0;0;0;0;0;0;0;0;0;0
2008;14;0;3.3;7.6;0;0;0;0;0;0;0;0;0
2008;15;0.5;3.7;0;0;0;0;0;0;0;0;0;0
2008;16;0;1.2;4;0;0;0;0;0;0;0;0;0
2008;17;0;4.2;3.5;0;0;0;0;0;0;0;0;0
2008;18;0;24.8;9;0;0;0;0;0;0;0;0;0
2008;19;0;29.5;6.4;0;0;0;0;0;0;0;0;0
2008;20;0;5;0;0;0;0;0;0;0;0;0;0
2008;21;0;0;5.9;0;1;0;0;0;0;0;0;0
2008;22;0;4.4;0;0;0;0;0;0;0;0;0;0
2008;23;0;0;1.2;0;0;0;0;0;0;0;0;0
2008;24;3.5;2;0;0;0;0;0;0;0;0;0;0
2008;25;0;13;16.5;0;0;0;0;0;0;0;0;0
2008;26;0;0;0;0;0;0;0;0;0;0;0;0
2008;27;1;0;0;0;0;0;0;0;0;0;0;0
2008;28;1.2;1.2;0;0.4;0;0;0;0;0;0.2;0;0
2008;29;0.5;0;0;0;0;0;0;0;0;0;0;0
2008;30;0;;0;0.5;0;0;0;0;0;0;0;0
2008;31;0;;0;;0;;0;0;;;;
2009;1;0;0;0;;3.6;0;0;0;;0;0;0
2009;2;0;0;0;;0;0;0;0;;0;0;0
2009;3;0;0;0;;0;0;0;0;;0;0;0
2009;4;0;0;0;;0;0;0;0;;0;0;0
2009;5;0;0.2;0.2;;0;0;0;0;;0;0;0
2009;6;0;0;0;;0;0;0;0;;0;0;0
2009;7;0;0;0;;0;0;0;0;;0;0;0
2009;8;0;0;0;;0;0;0.2;0;;0;0;0
2009;9;0.2;0.4;0;;0;0;0;0;;0;0;0
2009;10;0;0;0;;0;0;0;0;;0;0;0
2009;11;0;0;0.2;;0;0;0;0;;0;0;0
2009;12;0;9;0;;0;0;0;0;;0;0;0
2009;13;4.9;1.7;0;;0;0;0;0;;0;0;0
2009;14;0;0;0;;0;0;0;0;;0;0;0
2009;15;0;0;0;;0;0;0;0;;0;0;0
2009;16;0;0;0;;0;0;0;0;;0;0;1
2009;17;18.3;0;0;;0;0;0;0;;0;0;0
2009;18;0.7;0;0;;0;0;0;0;;0;0;0.6
2009;19;0;0;0;;0;0;0;0;;0;0;0
2009;20;0;0;0;;0;0;0;0;;0;0;0
2009;21;0;8;0;;0;0;0;0;;0;0;0
2009;22;0;2;12;;0;0;0;0;;0;0.4;0
2009;23;0;0.6;2;;0;0;0;0;;0;3.9;0
2009;24;0;0;1.8;;0;0;0;0;;0;0.7;0
2009;25;0;0;1.8;;0;0;0;0;;0;0;0
2009;26;0;0;0;;0;0.3;0;0;;0;0;0
2009;27;0;0;0;;0;0;0;0;;0;0;0
2009;28;5;0;0;;0;0;0;0;;0;0;0
2009;29;0.2;;0;;0;0;0;0;;0;0;0
2009;30;0.4;;0;;0;;0;0;;0;;0
2009;31;0;;;;0;;0;;;;;
2010;1;0;0;0;0;0;0;0;0;0;0;0;0
2010;2;0;0;0;0;0;0;0;0;0;0;0;0
2010;3;0;0;0;0;0;0;0;0;0;0;0;0
2010;4;0;0;0;1.4;0;0;0;0;0;0;0;0
2010;5;0;1.4;0;4.7;0;0;0;0;0;0;0;0
2010;6;0;35;0;0;0;0;0;0;0;0;0;0
2010;7;0;2.8;0;0;0;0;0;0;0;0;0;0
2010;8;0;0;0;0;0;0;0;0;0;0;0;0
2010;9;0;0.7;0;0;0;0;0;0;0;0;0;0
2010;10;1;20.5;0;0;0;0;0;0;0;0;0;0
2010;11;0;0;0;0;0;0;0;0;0;0;0;0
2010;12;0;0;1.9;0;0;0;0;0;0;0;0;0
2010;13;0;0;3.7;0;0;0;0;0;0;0;0;0
2010;14;0;0;0;0;0;0;0;0;0;0;0;0
2010;15;0;0.4;0.2;0;0;0;0;0;0;0;0;0
2010;16;0;3.4;0;0;0;0;0;0;0;0;0;0
2010;17;0;0;0;0;0;0;0;0;0;0;0;0
2010;18;0;0;0;0;0;0;0;0;0;0;0;0
2010;19;0;0;0.4;0;2;0;0;0;0;1.2;0;0
2010;20;0;0;0;0;2;0;0;0;0;0;0;0
